poi_name,latitude,longitude,address,poi_type
Ciqikou Ancient Town,29.581184,106.449705,,attraction
Former Site of Baigongguan,29.576464,106.432065,,attraction
Liziba Monorail Through-Building Viewing Platform,29.553629,106.537916,,attraction
Chongqing People's Great Hall,29.561674,106.553277,,attraction
Mountain City Trail - Jianxingpo Grand Stairway,29.551340,106.548454,,attraction
Chongqing Chaotianmen Square,29.566880,106.587866,,attraction
Shancheng Alley Traditional Style Area,29.550114,106.568822,,attraction
Sichuan Fine Arts Institute (Huangjueping Campus),29.487559,106.541138,,attraction
Chongqing Shibati Traditional Style Area,29.551015,106.573042,,attraction
Zengjiayan Metro Station,29.566441,106.550123,,attraction
Beibuyuan Traditional Hot Pot (Hongyadong Branch),29.561089,106.578870,,restaurant
Guaxi Hot Pot (Hongyadong Branch),29.561056,106.579061,,restaurant
Jinzhao Drunken Tavern (Hongyadong Branch),29.561251,106.578230,,restaurant
Yangji Longfu Chongqing Jianghu Cuisine (Jiefangbei Flagship Store),29.561053,106.578091,,restaurant
North Step Garden Old Hotpot (Hongya Cave Dai Jia Alley Branch),29.561223,106.577220,,restaurant
One Glance at Chongqing · Rooftop LIVE Dining Bar,29.557866,106.574307,,restaurant
Kaiwei Xuan Chinese Restaurant (Chongqing International Trade Center Branch),29.556930,106.573880,,restaurant
Chongqing World Junting Hotel (Jiefangbei Branch) · Four Seasons Garden Restaurant,29.558552,106.574880,,restaurant
Chongqing Galaxy Hotel Star Restaurant (Jiefangbei Branch),29.556965,106.573082,,restaurant
Fumanjia Hot Pot,29.548696,106.573429,,restaurant
Sanling Restaurant (Sanling Building Block C Branch),29.574917,106.456526,,restaurant
Thai Miss You Thai Restaurant,29.583056,106.439680,,restaurant
Xunwei Geci Chinese Restaurant,29.583431,106.439710,,restaurant
Half Mountain Restaurant,29.573742,106.443586,,restaurant
Hello Everyone Restaurant (Hanlin Jingyuan Branch),29.571572,106.447816,,restaurant
Zheng's Homestyle Restaurant (Tongjiaqiao Zheng Street Branch),29.571290,106.448347,,restaurant
Yuxiang Restaurant · Homestyle Stir-Fry (Hanlin Jingyuan Branch),29.571130,106.448661,,restaurant
Catfish Chinese Restaurant (Caizi Center Branch),29.571463,106.443628,,restaurant
Gaojia Village Restaurant,29.571260,106.443118,,restaurant
Chengxin Restaurant (Caizi Center Branch),29.570656,106.443774,,restaurant
Forest Joy Spicy Chicken (Ge Le Mountain Flagship Store),29.576545,106.427053,,restaurant
Sichuan International Studies University East Courtyard Restaurant,29.572651,106.438974,,restaurant
Half-Slope Mountain Restaurant,29.574694,106.440441,,restaurant
Jushihui Restaurant (Gele Mountain Anti-War Cultural Street Branch),29.573167,106.421097,,restaurant
Simple and Elegant Restaurant,29.567616,106.438114,,restaurant
Zheng Deping Restaurant,29.573479,106.420582,,restaurant
Liziba Liangshan Chicken (Park Branch),29.551647,106.535731,,restaurant
Chongqing Hidden Eeling Art Museum Hotel · Hidden Scenic View Restaurant,29.550875,106.538693,,restaurant
Erchang Old Hot Pot (Cultural and Creative Park Branch),29.550769,106.540372,,restaurant
Liaoji Restaurant (Healthy New Residence Branch),29.552250,106.541818,,restaurant
Joyful Restaurant (Changjiang First Road),29.551440,106.543603,,restaurant
Wang Ji Restaurant (Eling Zhengjie),29.548097,106.536410,,restaurant
Fourth Sister Restaurant (Eling Mountain Villa Branch),29.548024,106.536141,,restaurant
Dongyun Restaurant,29.551409,106.544207,,restaurant
Hongyun Restaurant (Lianglukou Branch),29.551409,106.544207,,restaurant
Juanjuan Restaurant (Lianglukou Branch),29.551413,106.544232,,restaurant
Baixing Restaurant (Zengjiayan Tunnel Branch),29.560680,106.551088,,restaurant
Xiayun Restaurant Xiaomian (Renmin Village Community Branch),29.562897,106.552496,,restaurant
Taoyuan Restaurant,29.559479,106.549782,,restaurant
Clarila Western Restaurant,29.564931,106.549439,,restaurant
Yizhishi Garden Restaurant,29.562546,106.546935,,restaurant
