city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Beijing,Jinjiang Inn (Beijing Huilongguan East Street Subway Station Branch),"First floor, Zhongshun Building, southwest of the intersection of Kexing West Road and Longjin Second Street, Changping District, Beijing, China",40.086692,116.357209,2024,2,336,4.9,Jinjiang Inn
Beijing,Home Inn - Beijing Yansha Xinyuanli Branch,"No. 12, Xinyuan Xili Middle Street, Chaoyang District, Beijing",39.947419,116.449834,2019,2,235,4.6,Home Inn
Beijing,Beijing Harry Potter Origami Homestay,"Ziyou Zhu Phase III, Tongzhou District, Beijing (For detailed address, please contact the landlord)",39.875934,116.697119,2020,3,258,4.9,
Beijing,Orange Hotel Beijing Qianmen Street,"No. 131, Zhushikou West Street, Xicheng District, Beijing",39.890300,116.392000,2019,3,625,4.7,Orange Hotel
Beijing,Atour Hotel Beijing Yizhuang Mobile Silicon Valley,"West Gate, No. 6 Courtyard, Kegu Second Street, Yizhuang Economic and Technological Development Zone, Beijing",39.785778,116.582448,2019,4,405,4.9,Atour Hotel
Beijing,Ji Hotel Beijing Qianmen Courtyard,"No. 33, Beilucao Garden Hutong, Dongcheng District, Beijing",39.894600,116.407000,2019,3,630,4.7,Ji Hotel
Beijing,Beijing Daxing Airport Fairfield Hotel,"Building No. 3, No. 6 Courtyard, Yuanjing West Second Road, Daxing District, Beijing",39.525579,116.409947,2023,4,490,4.9,
Beijing,Atour Hotel Beijing Zhongguancun Yongfeng Base,"Building No. 29, No. 5 Courtyard, Fengrun Middle Road",40.081823,116.229852,2019,4,557,4.6,Atour Hotel
Beijing,Orange Hotel Beijing Tiantan,"Building No. 1, No. 9 Courtyard, Pufang Road, Fengtai District, Beijing",39.866966,116.422194,2016,3,449,4.4,Orange Hotel
Beijing,Hualight · Nature's Appointment Hotel (Chaoyang Joy City Qingnian Road Subway Station Branch),"Room 106, Ground Floor, Building No. 2, South Area of Swan Bay, Yacheng Third Lane, Ganluyuan Middle Street, Chaoyang District, Beijing",39.920372,116.523057,2025,3,408,4.8,
Beijing,Home Inn - Beijing Guang'anmen Inner Subway Station Branch,"No. 4, Guangyi Street, Xicheng District",39.892786,116.357856,2015,2,269,4.4,Home Inn
Beijing,YUNIK - Beijing West Railway Station Subway Station Branch,"Building A, No. 126, Lianhuchi East Road, Fengtai District, Beijing",39.895953,116.312912,2024,3,626,4.8,
Beijing,Beijing Water City Yipiao Private Hot Spring Resort Hotel,"20 meters south of Kangxi Palace, Hongfu Street",40.102522,116.371229,2023,5,3680,5.0,
Beijing,Jinjiang Inn (Beijing Chaoyang North Road Caofang Subway Station Hotel),"Comprehensive Building No. 1, First and Second Floors, 200 meters east of Caofang Subway Station, Changying Hui Ethnic Township, Chaoyang District, Beijing",39.925024,116.619785,2024,2,354,4.7,Jinjiang Inn
Beijing,Ji Hotel Beijing Tongzhou Songzhuang Anzhen Hospital,"No. 47, East of Xusong Road, Xiaobao Village, Songzhuang Town, Tongzhou District, Beijing",39.946800,116.724000,2023,3,394,4.9,Ji Hotel
Beijing,Atour Hotel Beijing Happy Valley Scenic Area Subway Station,"Building No. 1, Jia No. 2 Courtyard, Wanli Center, Jinchan North Road, Chaoyang District, Beijing",39.867065,116.501330,2025,4,587,4.5,Atour Hotel
Beijing,Beijing Rose Star Moon Select Hotel (Jiugong Yinghai Subway Station Branch),"Room 201, Second Floor, Building No. 1, and Room 211, Second Floor, Building No. 5, No. 8 Courtyard, Yingji Street, Daxing District, Beijing (next to Yinghai Subway Station)",39.762948,116.450828,2018,3,232,4.4,
Beijing,Ji Hotel Beijing Asian Games Village Bird's Nest,"Fourth Floor, Kaijilun Building, No. 3, Xiaoying East Road, Chaoyang District, Beijing",39.993900,116.427000,2019,3,414,4.6,Ji Hotel
Beijing,Orange Hotel Beijing Tiantan North Gate Qiaowan Subway Station,"No. 38, Xixiaoshi Street, Dongcheng District, Beijing",39.890800,116.408000,2017,3,657,4.8,Orange Hotel
Beijing,Atour Hotel Beijing You'anmen Xitieying Subway Station,"Building A, No. 1, No. 5 Courtyard, Fuyi Street, New Era International Center",39.858132,116.354637,2021,4,653,4.5,Atour Hotel
