poi_name,latitude,longitude,address,poi_type
Zhengzhou Yellow River Cultural Park,34.953667,113.512589,,attraction
Qianxi Square (Big Corn),34.769955,113.726322,,attraction
Huanghe Huayuankou Tourist Area,34.903629,113.676636,,attraction
Erqi Memorial Hall,34.752186,113.666494,,attraction
Chenghuang Temple,34.752061,113.686977,,attraction
Beilong Lake Wetland Park,34.812300,113.789100,,attraction
Zijinshan Park,34.761890,113.687708,,attraction
Yellow River Scenic Area,34.920000,113.630000,,attraction
Yellow River Museum,34.871840,113.677764,,attraction
Huiji Bridge Ruins Park,34.892354,113.585469,,attraction
Han Feng Yuan Barbecue & Hotpot Buffet Restaurant (Asia Joy City Branch),34.751785,113.667704,,restaurant
Yuehai Hotel Xuan Palace Western Restaurant (Erqi Square),34.749629,113.667658,,restaurant
Yuehai Hotel - Yuehaixuan Chinese Restaurant,34.749142,113.667796,,restaurant
Huya Fried Chicken (Henan Zhengzhou Erqi MixC Branch),34.754815,113.662798,,restaurant
Jixu Folk Music Barbecue Restaurant (Zhengzhou Guangcai Branch),34.755287,113.669676,,restaurant
Green Tea Restaurant (Zhengzhou MixC Mall Branch),34.754667,113.662403,,restaurant
Zhengzhou Zhengbai Restaurant (Zhengzhou Department Store Branch),34.756286,113.668080,,restaurant
Highway No. 5 Restaurant Stone-Grilled Steak (David City Branch),34.756777,113.666316,,restaurant
Mao Zhangzhang Oil-Braised Skewers (Guomao 360 Branch),34.783597,113.675687,,restaurant
Manyu (Dennis · David City Branch),34.756848,113.666241,,restaurant
Haiyu Gourmet Seafood Restaurant,34.769787,113.726419,,restaurant
Zhengzhou Greenland JW Marriott Hotel (Marriott Chinese Restaurant),34.770905,113.727350,,restaurant
Qianxi Cloud Top Restaurant (Qianxi Plaza Branch),34.771075,113.727225,,restaurant
Zhengzhou Big Corn G PLUS Skyview Restaurant,34.770914,113.727493,,restaurant
Zhengzhou Greenland JW Marriott Hotel · Urban Kitchen Buffet Restaurant,34.771054,113.727309,,restaurant
Drunken Fresh Grilled Fish (Qianxi Plaza Branch),34.770902,113.727580,,restaurant
Yu Jian Tea Restaurant (Xin'ao Building Branch),34.767928,113.723581,,restaurant
Xinhuose (Freshly Cooked Restaurant),34.767451,113.723530,,restaurant
Jinyue Tea Restaurant (Henan Media Building Branch),34.767405,113.722783,,restaurant
Two Birds One Stone · Yi Shi Er Niao (Wood Color Branch),34.767030,113.730428,,restaurant
Luoshan Fishing Village Restaurant,34.903556,113.670261,,restaurant
Wangwang Small Restaurant,34.901524,113.668069,,restaurant
Erguang Restaurant,34.757454,113.691651,,restaurant
Henan Provincial Traditional Chinese Medicine Research Institute Affiliated Hospital Restaurant,34.755083,113.685722,,restaurant
Henan University Affiliated Zhengzhou First People's Hospital · Nutrition Restaurant,34.750370,113.685219,,restaurant
Zhen Yuchuan Banquet Center,34.747760,113.691761,,restaurant
Old Wu's Meow Cafe & Restaurant (New World Department Store Branch),34.752925,113.682675,,restaurant
Zhengzhou Sofitel International Hotel · Dome Pavilion Western Restaurant,34.761863,113.692708,,restaurant
Hongyuan Restaurant,34.761674,113.693653,,restaurant
Sofitel International Hotel (Yueweixian Chinese Restaurant),34.761932,113.692486,,restaurant
Jiang Aqiao Tatta Noodles (Shanghai Plaza Branch),34.755928,113.670393,,restaurant
Mama Restaurant (Chengdong Road Branch),34.748675,113.691225,,restaurant
Min Yu Chinese Restaurant (Jinduo Yinduo Jewelry Store),34.748684,113.681630,,restaurant
Song Lao San Su Pork and Lamb Soup Old Restaurant,34.751635,113.677244,,restaurant
Jingxinyuan Restaurant,34.757702,113.678788,,restaurant
Fang Zhongshan Spicy Soup (Flagship Store),34.760065,113.682462,,restaurant
Shuangsheng Four Seasons Dessert Fusion Restaurant (Yaoqiao Community North Courtyard Branch),34.813115,113.795071,,restaurant
Xuan Ge Music Bar & Restaurant,34.809266,113.793947,,restaurant
Shijianli Fusion Restaurant,34.818459,113.794111,,restaurant
Lakeside Restaurant,34.803494,113.786967,,restaurant
Coarse Grain Little Kitchen Lamb Skewers and Stir-fried Chicken,34.809780,113.800337,,restaurant
Enjoy Flavor Hotpot Buffet 29 Yuan (Shigeng Community Branch) (Temporarily Closed),34.808834,113.797840,,restaurant
Hairong Grand Hotel Western Restaurant,34.768486,113.749551,,restaurant
Ginkgo Tree Seafood Restaurant (Jinshui Road Branch),34.763326,113.684358,,restaurant
Government Restaurant Fast Food Section,34.764882,113.689757,,restaurant
Tanghou Keyi Xing Tea Banquet,34.764738,113.684978,,restaurant
Zhengzhou Zhongzhou Holiday Inn Express Hotel Restaurant,34.762887,113.692533,,restaurant
Starshine Restaurant,34.764980,113.691112,,restaurant
Zijing Mountain Hotel · Restaurant,34.764942,113.691889,,restaurant
Guangdong Restaurant (Erma Road),34.749825,113.660012,,restaurant
Zhang's Goose Castle,34.870717,113.670712,,restaurant
Datang Restaurant Shrimp Dumpling Specialty Store (Yingbin Road Branch),34.871556,113.665047,,restaurant
Radisson Blu Hotel Zhengzhou · Pin Buffet Restaurant,34.859568,113.678526,,restaurant
Zhengzhou Normal University East Campus Jingxinyuan Restaurant,34.863435,113.659282,,restaurant
Xinyang Fusion Restaurant,34.889033,113.574616,,restaurant
Convenient Restaurant,34.886025,113.569690,,restaurant
KFC Drive-Thru Restaurant (Jiangshan Road DT Branch),34.880231,113.572945,,restaurant
Nutrition and Health Restaurant,34.744171,113.652484,,restaurant
Axiang Rice Noodles (Zhengzhou Erqi Shanshan Outlet Restaurant),34.526573,113.855171,,restaurant
Zhengzhou Airport Grand Hotel Chinese Restaurant,34.528534,113.843450,,restaurant
High-Speed Rail Restaurant,24.868960,102.860017,,restaurant
Shunguang Restaurant,24.872711,102.863140,,restaurant
Heyuan Smart Restaurant,24.865392,102.857838,,restaurant
Yunrui Eighteen Thai Restaurant (Kunming Changshui International Airport),25.096732,102.928186,,restaurant
Old East Congee Emperor Tea Restaurant (Kunming Station),25.015824,102.721865,,restaurant
Kunming Railway Station Restaurant,25.013890,102.721753,,restaurant
Lounge Restaurant,34.754747,113.783314,,restaurant
Zhengzhou Hesung Yiside Hotel · Xindi Restaurant (Greenland Colorful City Branch),34.761864,113.772727,,restaurant
Lantingxu Tea Restaurant,34.753801,113.774832,,restaurant
Cloud Pavilion Restaurant (Financial Plaza Branch),34.537244,113.826908,,restaurant
Fang Zhongshan Spicy Soup (Gangqu First Branch),34.537354,113.833042,,restaurant
Qiyu Cantonese Tea Restaurant,34.540161,113.830394,,restaurant
Zhengzhou Aviation Port District Hongyin Themed Bar,34.530293,113.823391,,restaurant
Southern Windmill Geer International Hotel Chinese Restaurant,34.719198,113.764169,,restaurant
Zhengzhou Public Security Bureau Traffic Police Division 12 Restaurant,34.715080,113.765103,,restaurant
Henan Qiande Second Floor Staff Canteen,34.691973,113.804440,,restaurant
Qionglin Banquet · Fusion Restaurant,34.694179,113.788699,,restaurant
Diehu Gathering Restaurant,34.689808,113.779198,,restaurant
Youjinsheng Jewelry Tea Restaurant (Weiye Xianghu Garden Branch),34.769988,113.864010,,restaurant
Xin Waku Tea Restaurant (Weiye Xianghu Garden Branch),34.769990,113.864126,,restaurant
Starry Sky Restaurant,34.776286,113.866757,,restaurant
Migos American Restaurant,34.823040,113.563823,,restaurant
KFC Drive-Thru Restaurant (Shangdu DT Branch),34.747638,113.734902,,restaurant
Mi Pi Ji Halal Restaurant (Shilipu Branch),34.750100,113.729892,,restaurant
Future Fusion Restaurant (Jianye Five Buildings Wanda Square Branch),34.745843,113.730947,,restaurant
Qingyuan Tea Restaurant,34.765092,113.744012,,restaurant
