poi_name,latitude,longitude,address,poi_type
Quanzhou West Street,24.913284,118.585013,,attraction
Quanzhou Kaiyuan Temple,24.914168,118.585519,,attraction
Tianhou Temple,24.895235,118.588755,,attraction
Tianhou Temple - Deji Gate Ruins,24.894531,118.588435,,attraction
West Lake Park,24.929148,118.581605,,attraction
Anping Bridge,24.707569,118.448945,,attraction
Deji Gate Ruins,24.894531,118.588435,,attraction
Cai Family Ancient Residential Complex,24.813513,118.413917,,attraction
China Fujian-Taiwan Kinship Museum,24.934989,118.589887,,attraction
Shishi Golden Coast,24.673685,118.707192,,attraction
Fisher's Private Kitchen Quanzhou Cuisine,24.913223,118.584174,,restaurant
Banpo Old House Restaurant,24.915495,118.584602,,restaurant
Three-Legged Tiger · Stir-Fried Gout Pot (West Street Branch),24.914277,118.582408,,restaurant
Zhang Lin Ah Shan Ginger Duck (Quanzhou Xinhua North Road Branch),24.911231,118.583200,,restaurant
Red Mama Seafood Restaurant,24.912722,118.587884,,restaurant
Ah Zhong Seafood Restaurant (Xinhua North Road Branch),24.916149,118.584741,,restaurant
Eighth Day Fusion Restaurant (Binfa Fund Building Branch),24.916196,118.584752,,restaurant
Ba Fang Lin · Quanzhou Cuisine Restaurant (West Street Branch),24.912134,118.588839,,restaurant
Kaiyuan Shengshi Plaza Restaurant,24.917233,118.584235,,restaurant
Philly Queen Steak Buffet Restaurant (Kaiyuan Shengshi Plaza Branch),24.917467,118.585093,,restaurant
Citong Zhai · Vegetarian Buffet Restaurant (Kaiyuan Shengshi Plaza Branch),24.917628,118.584496,,restaurant
Sidang Ginger Duck (Quanzhou Main Branch),24.903031,118.590654,,restaurant
Haocai Steakhouse (Tumen Main Branch),24.901835,118.591758,,restaurant
Shanhe Yuan Vegetarian Restaurant (Baiyuan Road Branch),24.903708,118.590841,,restaurant
Yi He Garden Vegetarian Buffet Restaurant,24.900897,118.592886,,restaurant
Yanzhi Lane Soup Dumplings,24.903301,118.588315,,restaurant
West Street Head Family (Zhongshan Road Branch),24.905770,118.589087,,restaurant
