restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
German Beer House (Sasseur International Lifestyle Plaza Branch),Hangzhou,30.243117,120.214133,131.0,Foreign Restaurant;German Cuisine,17:30,23:00,City Balcony,"120.216803,30.241827",30.241827,120.216803,4.1,Birthday Package
La Lune Moon Goddess Western Restaurant,Hangzhou,30.244223,120.215211,283.0,Chinese Restaurant;Chinese Restaurant,16:00,21:00,City Balcony,"120.216803,30.241827",30.241827,120.216803,4.0,Waiting Area
Above the Moon Restaurant (Hangzhou Grand Theater Store),Hangzhou,30.244231,120.215216,323.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,City Balcony,"120.216803,30.241827",30.241827,120.216803,4.4,Must-Eat Top 10;Outdoor Seating
Elements All-Day Dining at Hangzhou InterContinental Hotel,Hangzhou,30.242050,120.213522,293.0,Foreign Restaurant;Western Restaurant,17:30,21:30,City Balcony,"120.216803,30.241827",30.241827,120.216803,4.3,Private Room
Hangzhou Intercontinental Hotel · Riyuexuan Chinese Restaurant,Hangzhou,30.242390,120.213277,423.0,Chinese Restaurant;Cantonese Cuisine,17:30,21:00,City Balcony,"120.216803,30.241827",30.241827,120.216803,4.2,Outdoor Seating;Waiting Area
Lao Niang Jiu (Hangzhou Citizen Center Branch),Hangzhou,30.241541,120.212714,27.0,Chinese Restaurant;Chinese Restaurant,07:00,20:30,City Balcony,"120.216803,30.241827",30.241827,120.216803,4.2,Birthday Package
Qianjiang New City Marriott Hotel Chinese Restaurant,Hangzhou,30.245818,120.217529,154.0,Chinese Restaurant;Chinese Restaurant,17:30,21:00,City Balcony,"120.216803,30.241827",30.241827,120.216803,4.2,Outdoor Seating;Birthday Package
Hangzhou Qianjiang New City Marriott Hotel - Urban Kitchen All-Day Dining Restaurant,Hangzhou,30.245806,120.217618,257.0,Food Service Related;Food Service Related,06:30,21:00,City Balcony,"120.216803,30.241827",30.241827,120.216803,4.3,Outdoor Seating
Nandi · Chinese Restaurant (Dikai Yinzuo Branch),Hangzhou,30.241797,120.211522,130.0,Chinese Restaurant;Chinese Restaurant,17:00,20:30,City Balcony,"120.216803,30.241827",30.241827,120.216803,4.2,Must-Eat Top 10
Hong Kong Tsui Garden Tea Restaurant,Hangzhou,30.241325,120.211522,82.0,Fast Food Restaurant;Tea Restaurant,10:00,21:00,City Balcony,"120.216803,30.241827",30.241827,120.216803,4.0,Outdoor Seating
