origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Hohhot,Xiamen,2025-11-12,HET,Baita International Airport,XMN,Gaoqi International Airport,2025-11-12 06:43:00,2025-11-12 11:53:00,310,CA4973,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1440,1,129
Hohhot,Xiamen,2025-11-12,HET,Baita International Airport,XMN,Gaoqi International Airport,2025-11-12 15:30:00,2025-11-12 21:15:00,345,SC2280,Shandong Airlines,Economy Class,Sufficient,737MAX8,Medium Aircraft,Boeing,800,1,128
Hohhot,Xiamen,2025-11-12,HET,Baita International Airport,XMN,Gaoqi International Airport,2025-11-12 11:54:00,2025-11-12 17:04:00,310,SC8407,Shandong Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1440,1,130
Hohhot,Xiamen,2025-11-12,HET,Baita International Airport,XMN,Gaoqi International Airport,2025-11-12 08:39:00,2025-11-12 13:49:00,310,G58459,China Express Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1440,1,131
Hohhot,Xiamen,2025-11-12,HET,Baita International Airport,SJW,Zhengding International Airport,2025-11-12 08:00:00,2025-11-12 09:05:00,65,EU1829,Chengdu Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,1120,1,133
Hohhot,Xiamen,2025-11-12,SJW,Zhengding International Airport,XMN,Gaoqi International Airport,2025-11-12 11:05:00,2025-11-12 13:40:00,155,NS3263,Hebei Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1120,2,133
Xiamen,Hohhot,2025-11-16,XMN,Gaoqi International Airport,HET,Baita International Airport,2025-11-16 13:05:00,2025-11-16 17:55:00,290,3U2319,Sichuan Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,830,1,138
Xiamen,Hohhot,2025-11-16,XMN,Gaoqi International Airport,HET,Baita International Airport,2025-11-16 13:05:00,2025-11-16 17:55:00,290,G59151,China Express Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,830,1,137
Xiamen,Hohhot,2025-11-16,XMN,Gaoqi International Airport,HET,Baita International Airport,2025-11-16 07:50:00,2025-11-16 13:00:00,310,SC8408,Shandong Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,986,1,141
Xiamen,Hohhot,2025-11-16,XMN,Gaoqi International Airport,CGQ,Longjia International Airport,2025-11-16 12:00:00,2025-11-16 17:15:00,315,CA4926,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,550,1,143
Xiamen,Hohhot,2025-11-16,CGQ,Longjia International Airport,HET,Baita International Airport,2025-11-16 21:25:00,2025-11-16 23:40:00,135,CA8138,Air China,Economy Class,Sufficient,C909,Small Aircraft,COMAC,550,2,143
Xiamen,Hohhot,2025-11-16,XMN,Gaoqi International Airport,HET,Baita International Airport,2025-11-16 13:05:00,2025-11-16 17:55:00,290,NS8159,Hebei Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,830,1,139
Xiamen,Hohhot,2025-11-16,XMN,Gaoqi International Airport,HFE,Xinqiao International Airport,2025-11-16 10:45:00,2025-11-16 12:40:00,115,MU5169,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,584,1,142
Xiamen,Hohhot,2025-11-16,HFE,Xinqiao International Airport,HET,Baita International Airport,2025-11-16 14:10:00,2025-11-16 16:20:00,130,MU6485,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,584,2,142
Xiamen,Hohhot,2025-11-16,XMN,Gaoqi International Airport,HET,Baita International Airport,2025-11-16 08:55:00,2025-11-16 14:35:00,340,SC2279,Shandong Airlines,Economy Class,Sufficient,737MAX8,Medium Aircraft,Boeing,888,1,140
Xiamen,Hohhot,2025-11-16,XMN,Gaoqi International Airport,HET,Baita International Airport,2025-11-16 13:05:00,2025-11-16 17:55:00,290,MF8159,Xiamen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,800,1,136
