poi_name,latitude,longitude,address,poi_type
Sun Yat-sen Mausoleum Scenic Area,32.054508,118.854097,,attraction
Ming Xiaoling Mausoleum Scenic Area,32.051926,118.840463,,attraction
Meiling Palace,32.045458,118.846557,,attraction
Nanjing Confucius Temple,32.020660,118.788899,,attraction
Xuanwu Lake Scenic Area,32.069455,118.812688,,attraction
Laomendong,32.011682,118.787631,,attraction
Linggu Temple,32.055418,118.867942,,attraction
"Purple Mountain Observatory, Chinese Academy of Sciences",32.064698,118.830719,,attraction
Nanjing City Wall Taicheng Scenic Area,32.069455,118.812688,,attraction
Yuhuatai Martyrs Cemetery,31.998425,118.780177,,attraction
Meilu Restaurant (Sifangcheng Branch),32.049053,118.850510,,restaurant
Nanjing Dongjiao State Guesthouse · Daoxiang Village À La Carte Restaurant,32.058352,118.847527,,restaurant
Crystal Seafood Buffet Restaurant,32.058378,118.847167,,restaurant
Wheat Spike Café (Restaurant),32.053088,118.840329,,restaurant
Yi Sheng Yuan Restaurant,32.041985,118.849227,,restaurant
Kuandu Hotel (Kuandu · Emerald Garden Restaurant),32.043804,118.840376,,restaurant
Old Camera · Garden Restaurant,32.042471,118.841831,,restaurant
Frontline Courtyard Fanghua Cultural Theme Restaurant,32.042886,118.840991,,restaurant
Giraffe Tea Restaurant (Junlin Zijin Commercial Street Branch),32.037885,118.850974,,restaurant
Golden Almond Restaurant,32.037985,118.850289,,restaurant
Nanjing Bolai Jinjiang Hall · Pipa Mountain Residence Hotel · Huajian Shi Restaurant,32.053020,118.826593,,restaurant
Xun · Garden Restaurant (Zijin Square Branch),32.040970,118.834915,,restaurant
Kuandu · Lake Biwa Restaurant,32.052922,118.826357,,restaurant
Mijing Alice Garden Restaurant MJ Secret Wonderland,32.038346,118.840115,,restaurant
Xilai Shun (Xiaowei Street Main Branch),32.036269,118.853232,,restaurant
Bailiu Garden Restaurant,32.041811,118.878425,,restaurant
Yichun Restaurant (Nanjing Museum Branch),32.039269,118.825427,,restaurant
Panda Restaurant,32.043422,118.824293,,restaurant
Zhenmu Space Tea Restaurant,32.038720,118.822091,,restaurant
Tai Hum Ice Room Tea Restaurant (Qingxi Road Branch),32.044629,118.822917,,restaurant
Yuyuan Hotel - Chinese Restaurant,32.034991,118.816403,,restaurant
Wan Qing Lou Gourmet Pavilion,32.020352,118.789761,,restaurant
Zhengxing Restaurant,32.020275,118.790175,,restaurant
Lao Song Ji Marinated Seafood,32.021861,118.789212,,restaurant
Tian Yuan Lou Authentic Jiangnan Fashion Restaurant (Confucius Temple Branch),32.019013,118.790272,,restaurant
Shiyi Scenic Rooftop Bar (Confucius Temple Pedestrian Street Branch),32.021395,118.791283,,restaurant
Tianfeng Building Restaurant,32.020696,118.786196,,restaurant
Yonghe Garden Restaurant,32.022689,118.787481,,restaurant
Night Stay Qinhuai Junting Hotel Restaurant (Grand Theater Branch),32.021996,118.791824,,restaurant
Yong Sheng Li Tea Restaurant (Confucius Temple Branch),32.023204,118.787265,,restaurant
Bella Kitchen Unlimited Steak Restaurant (Maoye Tiandi Branch),32.022530,118.786194,,restaurant
NEW ARC Sunset Restaurant (Xuanwu Lake Jinling STYLE Branch),32.066600,118.813012,,restaurant
Fangyuan · Lakeview Banquet (Xuanwu Lake Branch),32.068443,118.808893,,restaurant
Jinling Star Grand Hotel - Chinese Restaurant,32.072880,118.812323,,restaurant
Hong Xiaoman Bistro · Nanjing Specialty Restaurant,32.065951,118.813648,,restaurant
Shatileke Western Region Restaurant (Jinling STYLE Branch),32.065844,118.813334,,restaurant
Xuzhou Impression Restaurant,32.065749,118.812922,,restaurant
Mingxuan Chinese Restaurant,32.066370,118.815739,,restaurant
Silk Road Xinjiang Aizizi Barbecue Restaurant (Suojin Branch),32.073502,118.814071,,restaurant
Chow Yun-fat Chinese Restaurant,32.065167,118.813406,,restaurant
Jiangnan Courtyard Restaurant (Bancang Street Branch),32.067685,118.817973,,restaurant
Wen Liu Cuisine Restaurant (Lao Men Dong Branch),32.011515,118.787387,,restaurant
Jiang Youji (Laomendong Branch),32.011774,118.786821,,restaurant
Xun Wei · Jinling Twelve Dishes (Laomendong Branch),32.012241,118.787144,,restaurant
Ji Ming Soup Dumplings (Nanjing Flagship Store) Nanjing Cuisine,32.011940,118.786703,,restaurant
New Belle Italian Restaurant · Wood-Fired Pizza (Lao Men Dong Branch),32.011064,118.786955,,restaurant
Six Dynasties Pine Teahouse,32.010760,118.788191,,restaurant
South City Yan Gui Lou (Laomendong Branch),32.012681,118.788744,,restaurant
Once Again Smoky Firewood Wonton Love Snack Shop,32.011082,118.789613,,restaurant
The Free Chef · Family Cuisine (Laomendong Branch),32.014135,118.787506,,restaurant
Yun She Restaurant,32.009595,118.785806,,restaurant
Lazy Life Art Restaurant,32.068502,118.820836,,restaurant
Yuejian Garden Restaurant,32.053654,118.826412,,restaurant
Fenghefang Garden Restaurant,32.058898,118.817225,,restaurant
Pipa Islet Lakeside Green Organic Restaurant,32.054359,118.821680,,restaurant
Nanjing Forestry University - Nanda Mountain Apartment Restaurant,32.075920,118.821336,,restaurant
Century Fate Lakeside Garden Hotel · Lakeview Pavilion Chinese Restaurant,32.064443,118.814406,,restaurant
Nengren Slow Time Community Self-Service Restaurant,31.998338,118.773660,,restaurant
Xiao Wu Restaurant (Yuhua West Road),32.004719,118.778684,,restaurant
Smart Restaurant,32.004300,118.773048,,restaurant
Bao Ji Restaurant,32.005229,118.772592,,restaurant
Fengyang Restaurant,32.007525,118.774560,,restaurant
Silanka Pu Restaurant,31.997514,118.792254,,restaurant
Nanjing Sucheng Xiang Restaurant,32.007026,118.787968,,restaurant
Impression Tuesday Nanjing Cuisine (1865 Creative Park Branch),32.006777,118.788451,,restaurant
Huajintang · Yinlu Chinese Restaurant,32.006899,118.789687,,restaurant
Guanqiao Guoshida Hotel Restaurant,32.044801,118.783555,,restaurant
Central Grand Hotel · Gedun Bay Buffet Restaurant,32.045307,118.783591,,restaurant
Dao Xiang Chinese-Style Casual Dining Restaurant,32.071835,118.907625,,restaurant
Jun Nong Restaurant (Greenland Yunhui City Branch),32.070438,118.907057,,restaurant
Hesheng Select Buffet Restaurant (Zidong Branch),32.079605,118.908493,,restaurant
Chenxin Restaurant,31.832674,118.838708,,restaurant
Fresh Joy Bay Restaurant (Xinwang Huayuan East District Branch),31.838331,118.845945,,restaurant
Chunyang Restaurant (Temporarily Closed),31.838785,118.836462,,restaurant
Spicy Home Fashion Boutique Restaurant,32.031203,118.813635,,restaurant
The Westin Jinmao Nanjing Hotel · Lakeview Chinese Restaurant (Jinmao Plaza Branch),32.072040,118.782920,,restaurant
The Westin Nanjing Hotel (Taste Western Restaurant),32.072126,118.783062,,restaurant
Jindie Xuan Chinese Restaurant,32.070971,118.783734,,restaurant
Atour Hotel (Wudingmen Metro Station Branch) - Chinese Restaurant,32.012855,118.793714,,restaurant
Encounter Jiangnan Creative Restaurant,32.013350,118.793686,,restaurant
Green Leaf Chinese Restaurant (China Energy Conservation and Environmental Protection Industrial Park Branch),31.916459,118.821636,,restaurant
Ultimate Restaurant,31.919761,118.821130,,restaurant
Oyster Pavilion. Seafood Barbecue Restaurant (Jiulong Lake Branch),31.909693,118.827208,,restaurant
Hao Ke Lai Steak (Nanjing Qinhuai Shuguang World Restaurant),32.016973,118.788631,,restaurant
Wanmi Shuhe Self-Service Restaurant (Nanjing Xiaoshi Branch),32.095363,118.788980,,restaurant
Tiny Restaurant,32.092040,118.789140,,restaurant
Wan Jia Restaurant Sichuan Cuisine (Nanjing Department Store Branch),32.091151,118.784717,,restaurant
He Sheng Select Buffet Restaurant,31.971475,118.872275,,restaurant
Park Restaurant Supermarket,31.771798,118.832410,,restaurant
Hilton Hampton Hotel Restaurant in Nanjing Xianlin University Town,32.095175,118.922675,,restaurant
Hai Yue Xian Seafood Restaurant,32.095341,118.921535,,restaurant
Big Shrimp Thai Thai Thai-Style Tea Restaurant (Golden Eagle Lakeside World Zone B Branch),32.099812,118.923437,,restaurant
Jinsheng Restaurant (38 Daguan Road Community Branch),32.023868,118.812354,,restaurant
Old Guangyue Specialty Restaurant,32.025318,118.823501,,restaurant
Subei Restaurant (Lukou Zhaoshang Yiyun County Branch),31.777782,118.847155,,restaurant
Prolos Restaurant,31.768036,118.828962,,restaurant
Hanqing New Concept Restaurant (Fengya Garden Branch),31.868621,118.710706,,restaurant
Hai Ji No Pre-made Dishes Restaurant,32.029942,118.788141,,restaurant
Jiaxin Restaurant (Shazhu Lane Community Branch),32.025186,118.783603,,restaurant
Haoke Lai (Nanjing Aqua City Restaurant),32.024011,118.786466,,restaurant
Nanjing Central Hotel · Authentic Flavor Restaurant,32.045455,118.783199,,restaurant
Orange Hotel Nanjing Jiangning Sasseur Future Network Town,31.842300,118.826000,"No. 117, Suyuan Avenue, Jiangning District, Nanjing, Jiangsu Province",hotel
Lavande Hotel Nanjing Confucius Temple Guanghua Gate Metro Station,32.023285,118.816288,"No. 113, Yudao Street, Yuanfa Business Building, Nanjing",hotel
Vienna Hotel (5.0 Nanjing Xinjiekou Shanxi Road Youth Plaza Metro Station),32.069021,118.766681,"No. 8, Laocaishi, Gulou District, Nanjing, Sanle Mansion",hotel
