poi_name,latitude,longitude,address,poi_type
Pingjiang Road Historical and Cultural Block,31.313969,120.634556,,attraction
Suzhou Museum,31.322948,120.627856,,attraction
Tiger Hill Scenic Area,31.334584,120.580016,,attraction
Guanqian Street,31.310624,120.625637,,attraction
Couple's Retreat Garden,31.316230,120.638350,,attraction
Master of the Nets Garden,31.298075,120.633770,,attraction
Yi Garden,31.307521,120.621266,,attraction
Pearl Tower Scenic Garden,31.160042,120.718122,,attraction
Xuanmiao Temple,31.311960,120.626314,,attraction
Songhe Tower (Guanqian Branch),31.310677,120.625678,,attraction
Deyuelou (Guanqian Branch),31.310410,120.625388,,attraction
Pingjiang Peach Blossom Land (Pingjiang Road Branch),31.314561,120.633675,,restaurant
Moke Garden · Restaurant,31.315297,120.634429,,restaurant
Hao Zai Lai Restaurant (Xiao Jia Alley),31.312201,120.633994,,restaurant
Ziliudi Villa Café Restaurant (Pingjiang Road Branch),31.313597,120.636821,,restaurant
Huiyue Fennel & Laurel (Renheng Cang Street Branch),31.312871,120.638349,,restaurant
Grande A'moo (Renheng Cang Street Branch),31.312907,120.638670,,restaurant
Fuyu Shili,31.312708,120.639472,,restaurant
Tongren Four Seasons Coconut Chicken (Suzhou Renheng Cang Street Branch),31.312277,120.639493,,restaurant
Shanye Banza · Yungui Sichuan Bistro (Cang Street Branch),31.312262,120.639742,,restaurant
Suiliuju (Jianxin Lane Branch),31.309541,120.631804,,restaurant
Garden Li Restaurant (Garden Outer Courtyard Branch),31.323827,120.631367,,restaurant
11:11 Restaurant,31.325814,120.627879,,restaurant
Suzhou Madam Su Cuisine · Su Noodle Feast (Humble Administrator's Garden Branch),31.321648,120.629695,,restaurant
Shengchunyang Restaurant (Huayangli Branch),31.322492,120.632072,,restaurant
Su Yaxing · Wenren Su-Style Noodle House (Museum Branch),31.322121,120.626030,,restaurant
Li Bai Crab (Pingjiang Road Branch),31.321145,120.631896,,restaurant
Du Kou · Tea Restaurant (Pingjiang Road Branch),31.320864,120.631685,,restaurant
Orange Sauce Restaurant (Shilinli Branch),31.321947,120.625253,,restaurant
Pingjiang Peach Blossom Land (Pingjiang No. 2 Branch),31.320621,120.631810,,restaurant
Finland Home Western Restaurant,31.320675,120.631957,,restaurant
Together Theme Restaurant (Tiger Hill Wedding Dress City Branch),31.329425,120.570675,,restaurant
Xiangsi Family Banquet,31.323504,120.582092,,restaurant
Xinde Hotel · Su Xiaoguan Restaurant,31.322196,120.580948,,restaurant
Gusu District Jiaming Restaurant,31.348269,120.571347,,restaurant
San Can Xi Chinese-Style Buffet Restaurant,31.343026,120.596660,,restaurant
Sumxiang Vegetarian Buffet Restaurant (Suzhou · Guanqian Street Branch),31.310412,120.625730,,restaurant
Deyuelou (Guanqian Branch),31.310410,120.625388,,restaurant
Pearl Hotel,31.309900,120.625823,,restaurant
Xian Qi Half-Step Tipsy Bar (Guanqian Street Branch),31.309922,120.625108,,restaurant
Podian Tavern (Guanqian Branch),31.309360,120.626841,,restaurant
Huixianglou Halal Restaurant,31.309343,120.624264,,restaurant
Dongwu Sujinji (Gong Lane Branch),31.308622,120.626670,,restaurant
The Place Where We Ate Skewers Together Back Then (Guanqian Branch),31.308799,120.623973,,restaurant
Li Bai Crab · Crab Roe (Guanqian Street Branch),31.310294,120.628397,,restaurant
Tianshan Impression Restaurant,31.312575,120.627284,,restaurant
Kuaixiatian Self-Service Restaurant (Runjie Plaza Branch),31.300642,120.567523,,restaurant
Dudu Sugar Congee (Shiquan Street Branch),31.298997,120.632930,,restaurant
Runji · Guangdong Restaurant (Phoenix Street Branch),31.299340,120.632702,,restaurant
Xiehe Cuisine Restaurant (Phoenix Street Branch),31.299520,120.632372,,restaurant
Nanyuan Hotel · Yi Jiangnan Café (Daichengqiao Road Branch),31.296740,120.631931,,restaurant
Wusa Restaurant (Daichengqiao Xiatang Branch),31.299167,120.635984,,restaurant
Shi Shan Fang Restaurant,31.302304,120.636011,,restaurant
Xiangxin Dining Shop,31.298442,120.627964,,restaurant
Hunan Restaurant (Sanxin Road),31.317588,120.642753,,restaurant
Muxiang Chinese Restaurant (Pingjiang Mansion Branch),31.319434,120.633160,,restaurant
Tongli Lake Resort Tongli No.1 Boat Restaurant,31.156125,120.726825,,restaurant
Moli Fusion Restaurant,31.152002,120.726468,,restaurant
Yi Jiangnan Restaurant,31.156787,120.719058,,restaurant
Tongli Cheng'en Hall Courtyard Private Cuisine,31.158649,120.720713,,restaurant
Tongli Lake Resort (Tongli No.1 Boat Restaurant),31.155828,120.730190,,restaurant
Xinxin Noodle Restaurant,31.151863,120.718253,,restaurant
Tongli Zhuangyuanju,31.158314,120.716303,,restaurant
Tongli Lake Resort Kafka Restaurant,31.163313,120.728278,,restaurant
Tongli Lake Resort Yixuan Western Restaurant,31.163403,120.728350,,restaurant
Tongli Lake Resort Yijingxuan Chinese Restaurant,31.163440,120.728300,,restaurant
Nanyuanli Restaurant (Huanyu Hui Branch),31.294083,120.635985,,restaurant
Suzhou Kimpton Zhuhui Hotel · Zhuxuan Chinese Restaurant,31.294750,120.637500,,restaurant
Guting Restaurant · Tang Banquet (Huan Yu Hui Branch),31.294126,120.637021,,restaurant
Saizeriya Italian Restaurant (Suzhou Guanqian Street Branch),31.310619,120.622635,,restaurant
Orange Bird Light Meal Restaurant,31.304606,120.624018,,restaurant
Wyndham Garden Hotel - Dingfeng Pavilion Chinese Restaurant,31.307645,120.625715,,restaurant
Old Changmen Cuisine Restaurant (Yangyu Alley Branch),31.306681,120.616020,,restaurant
Xu Laoge Restaurant,31.313829,120.626818,,restaurant
Manhao Pavilion Bun Shop (Old Xueqian Branch),31.314112,120.628393,,restaurant
Yuan You Restaurant,31.332687,120.611931,,restaurant
Yonghe Hair Transplant Staff Restaurant (Suzhou World Trade Center Branch),31.333420,120.609595,,restaurant
Jinshan Morning Tea · Huaqianzuo Restaurant,31.323137,120.612979,,restaurant
Suzhou North Railway Station Atour Hotel · Breakfast Restaurant (Wanhui Plaza Branch),31.422074,120.640438,,restaurant
Base Camp Shrimp Never Sleeps Music BBQ Bar,31.422183,120.635784,,restaurant
Loulan Xinjiang Theme Restaurant (Xiangcheng Wuyue Plaza Branch),31.414101,120.631840,,restaurant
No. 2 Western Restaurant,31.298504,120.613016,,restaurant
Manlehui Sentimental Restaurant,31.298390,120.608557,,restaurant
Songnai Family · Chinese Buffet Restaurant (Wannian Community Canteen Branch),31.301775,120.607910,,restaurant
Tangzai Ji,31.294907,120.613814,,restaurant
Vietnamese Beef Pho Restaurant (Shuyuan Lane Branch),31.297376,120.620984,,restaurant
Courtyard by Marriott · Wan Hui Xuan Buffet Restaurant,31.274825,120.527725,,restaurant
Watertown Western Restaurant (Ufun Branch),31.275629,120.528432,,restaurant
Xinglundo Seafood Buffet Restaurant (Ufun Branch),31.274571,120.528623,,restaurant
Xinmatao Restaurant,31.232386,120.475671,,restaurant
Jian Ya Restaurant (Shixu Road Branch),31.238974,120.479258,,restaurant
Heting Cultural Restaurant,31.226769,120.478304,,restaurant
Hilton Hotel · Culinary All-Day Dining Restaurant,31.639220,120.761468,,restaurant
Hilton Hotel · Qinyan Chinese Restaurant,31.639255,120.760782,,restaurant
McDonald's Changshu Qinhu Town Restaurant,31.638475,120.760575,,restaurant
Sudi Amethyst Hotel · Tea Restaurant,31.371457,120.605237,,restaurant
Uncle Frog Music BBQ Bar (Huicui Commercial Plaza Branch),31.370861,120.607207,,restaurant
Lollipop Music Restaurant & Bar,31.369408,120.605373,,restaurant
Zhonglian Yuehai International Hotel Chinese Restaurant,31.867002,120.515547,,restaurant
McDonald's Shopping Park Financial Street Restaurant (Huasheng Building Branch),31.867269,120.515086,,restaurant
Yunduli Hotel (Zhangjiagang Shopping Park Branch),31.869403,120.516097,,restaurant
Mountain Song Tavern (Near Sutai Chinese Restaurant),31.461296,120.524019,,restaurant
