city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Shanghai,Atour Hotel Shanghai Hongqiao National Exhibition Center Beixinjing Metro Station,"No. 173, Tianshan West Road, Changning District, Shanghai",31.216722,121.373111,2018,4,729,4.8,Atour Hotel
Shanghai,Atour Hotel Shanghai North Bund Riverside International Plaza (V4.0),"No. 1066, Yangshupu Road, Yangpu District, Shanghai",31.252549,121.530663,2025,4,563,4.5,Atour Hotel
Shanghai,Wassim Hotel Shanghai Jinqiao Haichang Penguin,"No. 47, Lane 555, Tengbo Road, Pudong New Area, Shanghai",30.947674,121.930058,2024,5,680,4.2,
Shanghai,Jinjiang Inn (Shanghai Fengxian Jinhui Longhu Tianjie Branch),"Lane 178, Juxiu Road, Juxiu Jiayuan, Fengxian District, Shanghai (near the intersection of Jinxiong South Road and Juxiu Road)",30.965551,121.508332,2023,2,267,4.7,Jinjiang Inn
Shanghai,Renaissance Shanghai Yu Garden Hotel,"No. 159, Henan South Road, Shanghai",31.227537,121.487980,2019,5,1385,4.6,
Shanghai,Fairfield by Marriott Shanghai Pudong South,"No. 938, Hunan Road, Pudong New Area, Shanghai",31.182867,121.554214,2024,4,496,4.8,
Shanghai,Atour Hotel Shanghai University Shangda Road,"Building 2, Lane 69, Shangda Road, Baoshan District, Shanghai",31.312942,121.403782,2024,4,643,4.7,Atour Hotel
Shanghai,Hanting Hotel Shanghai Jing'an Temple Metro Station,"No. 105, Wanhangdu Road, Jing'an District, Shanghai, near Beijing West Road",31.225343,121.442601,2019,3,360,4.3,Hanting Hotel
Shanghai,JW Marriott Marquis Hotel Shanghai Luen,"No. 988, Puming Road",31.216472,121.513642,2019,5,1943,4.7,Marriott
Shanghai,Hanting Hotel (Shanghai Zhuanqiao Guanghua Road Branch),"No. 689, Guanghua Road, Minhang District, Shanghai, China",31.068132,121.385243,2024,3,339,4.9,Hanting Hotel
Shanghai,Yitel Premium - Shanghai Zhangjiang Jinke Road Branch,"No. 782, Cailun Road, Pudong New Area (near Harley Road)",31.193621,121.605979,2019,4,468,4.8,
Shanghai,Shanghai Renaissance Zhongshan Park Hotel,"No. 1018, Changning Road",31.218752,121.417159,2020,5,914,4.5,
Shanghai,Ji Hotel Shanghai Zhongshan Park Jiangsu Road (Former Jiangsu Road Metro Station Branch),"No. 350, Changning Road, Changning District, Shanghai",31.223936,121.427179,2019,3,386,4.3,Ji Hotel
Shanghai,Shanghai Yangpu Riverside Marriott Hotel,"No. 25, Ningguo Road, Yangpu District, Shanghai",31.259921,121.538997,2024,5,823,4.5,Marriott
Shanghai,Ji Hotel (Shanghai Songjiang Sijing Metro Station),"No. 1, Lane 55, Sibao Road, Songjiang District, Shanghai",31.116117,121.259880,2024,3,505,4.8,Ji Hotel
Shanghai,Home Inn Selected (Gold Label) - Shanghai North Bund Branch,"No. 300, Huoshan Road, Hongkou District, Shanghai",31.255413,121.514005,2018,3,502,4.8,Home Inn
Shanghai,Orange Hotel (Shanghai Hongqiao Airport Dingbian Road Metro Station),"No. 1980, Cao'an Highway, Jiading District, Shanghai",31.256169,121.356570,2019,4,416,4.5,
