city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Guangzhou,Huangpu Military Academy Memorial Site,B001408FD2,"An important historical site of modern Chinese military education, featuring a restored exhibition of the Huangpu Military Academy headquarters.",Historical and Cultural,,23.086062,113.424710,4.0,09:00,17:00,Monday,1.5,3.0,0
Guangzhou,Millennium Ancient Path Ruins,B00140T1AY,"An underground archaeological site on Beijing Road, showcasing the historical evolution of Guangzhou's thousand-year-old commercial district.",Historical and Cultural,,23.124873,113.268844,4.6,Open 24 Hours,Open 24 Hours,,0.0,1.5,0
Guangzhou,Sacred Heart Cathedral of Guangzhou,B00140UHIZ,"The most magnificent existing twin-spired Gothic stone Catholic church in China, known as the 'Notre-Dame of the East.'",Historical and Cultural,,23.114589,113.260262,4.8,09:00,11:00,Monday,0.5,2.0,0
Guangzhou,Sun Yat-sen Memorial Hall,B00140UFHC,"A large commemorative building dedicated to Dr. Sun Yat-sen, a masterpiece of modern Chinese architecture.",Historical and Cultural,,23.132860,113.264692,4.9,09:00,17:30,,0.5,2.0,10
Guangzhou,Shangxiajiu Pedestrian Street,B00140TXAL,Guangzhou's most distinctive arcade-style commercial street and a hub for traditional Cantonese cuisine.,Historical and Cultural,,23.114228,113.246895,4.6,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
Guangzhou,Taikoo Hui,B00141JO30,"A high-end shopping center featuring international luxury brands and fine dining restaurants, with an elegant ambiance.",Leisure Experience,,23.134218,113.332479,4.8,10:00,22:00,,1.5,3.0,0
Guangzhou,Yuexiu Park,B00140BNNF,"The largest comprehensive park in Guangzhou, representing Lingnan-style gardens.",Natural Scenery,,23.140096,113.265561,4.7,06:00,22:00,,0.5,2.0,0
Guangzhou,Beijing Road Pedestrian Street,B00141RH20,"A thousand-year-old ancient road turned modern commercial pedestrian street, blending Guangzhou's historical culture with contemporary commerce.",Historical and Cultural,,23.120946,113.267679,4.8,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
Guangzhou,Dongshankou Arts District,,"A cluster of Republic-era villas, home to artistic cafés and bookstores, exuding a strong bohemian charm.",Historical and Cultural,,23.129000,113.286000,4.5,Open 24 Hours,Open 24 Hours,,2.0,3.5,0
Guangzhou,Museum of the Nanyue King (Tomb Exhibition Area),B0014021B3,"Exhibiting artifacts from the Nanyue Kingdom over 2,000 years ago, an important archaeological discovery in the Lingnan region.",Historical and Cultural,,23.137823,113.261015,4.8,09:00,17:30,Monday,1.5,3.0,12
Guangzhou,Xiguan Folk Customs Museum,B00141RDAK,A typical Xiguan mansion showcasing traditional Xiguan folk culture and lifestyle.,Historical and Cultural,,23.119581,113.236027,4.5,08:30,17:30,Monday,0.0,1.5,5
Guangzhou,Museum of the Nanyue King (Palace Exhibition Area),B00140USZS,"Displaying the ruins of the Nanyue Kingdom's palace from 2,000 years ago, an important testament to Guangzhou's city-building history.",Historical and Cultural,,23.126878,113.269853,4.7,09:00,17:30,Monday,1.0,2.5,12
Guangzhou,Tianhe City,B00141UE4E,"A well-known shopping center in Guangzhou, featuring numerous brands and dining options, offering an excellent shopping experience.",Leisure Experience,,23.132333,113.322605,4.8,10:00,22:00,,1.5,3.0,0
Guangzhou,Guangdong Museum,B00140U6L3,"The largest comprehensive museum in South China, housing Guangdong's historical artifacts and natural specimens.",Historical and Cultural,,23.114743,113.326346,4.8,09:00,17:00,Monday,1.5,3.0,0
Guangzhou,Grandview Mall,B00140TFHO,"A large integrated shopping and entertainment center with multiple restaurants, cinemas, and recreational facilities.",Leisure Experience,,23.132145,113.327019,4.8,10:00,22:00,,1.5,3.0,0
