city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Nanjing,Six Dynasties Museum,B0019135C5,"A specialized museum showcasing the history and culture of the Six Dynasties, featuring a strong sense of modern architectural design.",Historical and Cultural,,32.042840,118.799124,4.7,09:00,17:00,Monday,0.5,2.0,13
Nanjing,Nanjing 1912 Block,B00190AMUB,"A commercial street district with a Republic of China-era charm, offering dining, entertainment, and shopping; its vibrant nightscape makes it a popular gathering spot for young people.",Leisure Experience,,32.044777,118.795778,4.7,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
Nanjing,Nanjing Yangtze River Bridge,B001900009,"A dual-purpose railway and highway bridge independently designed and constructed by China, serving as a city landmark.",City Landmark,,32.116040,118.738514,4.7,Open 24 Hours,Open 24 Hours,,0.5,2.0,0
Nanjing,Qinhuai River,B00190BSET,The mother river of Nanjing; night cruises on traditional boats offer views of ancient architectural complexes along both banks.,Historical and Cultural,,32.020660,118.788899,4.7,Open 24 Hours,Open 24 Hours,,1.0,2.5,80
Nanjing,Ke Lane,B0IA3MP3IP,"A famous snack street in Nanjing, gathering authentic local delicacies and recommended by locals as a must-visit food destination.",Leisure Experience,,32.039213,118.796070,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Nanjing,China Nanjing Yunjin Museum,B00190682O,"Showcasing the intangible cultural heritage of Nanjing Yunjin, with opportunities to observe the craftsmanship of Yunjin weaving.",Historical and Cultural,,32.036390,118.744814,4.8,09:30,17:00,,0.5,2.0,0
Nanjing,Sun Yat-sen Mausoleum Music Stage in Zhongshan Scenic Area,B001909G6V,"An open-air music stage built during the Republic of China period, featuring exquisite architecture and a serene, elegant surrounding environment.",Historical and Cultural,,32.055096,118.855382,4.8,06:30,18:30,,0.0,1.5,10
Nanjing,Nanjing Eye Pedestrian Bridge,BY00004EC5,"A double-helix scenic pedestrian bridge over the Yangtze River, a modern architectural landmark offering views of the river and the city skyline.",City Landmark,,31.995131,118.703146,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Nanjing,Yuhuatai Martyrs Cemetery,B00191437K,"A sacred site commemorating the Chinese New Democratic Revolution, a solemn place to honor revolutionary martyrs.",Historical and Cultural,,31.998425,118.780177,4.8,Open 24 Hours,Open 24 Hours,,1.0,2.5,8
Nanjing,Linggu Temple,B001909G6F,"A famous ancient temple in Nanjing, now serving as the National Revolutionary Martyrs' Cemetery; it boasts a tranquil environment with the Linggu Pagoda as its iconic feature.",Historical and Cultural,,32.055418,118.867942,4.8,08:00,16:00,,1.0,2.5,35
