poi_name,latitude,longitude,address,poi_type
Erqi Square,34.751860,113.666451,,attraction
Henan Museum,34.788263,113.672097,,attraction
Zhengzhou Museum New Branch,34.739600,113.546720,,attraction
Qianxi Square (Big Corn),34.769955,113.726322,,attraction
Huanghe Huayuankou Tourist Area,34.903629,113.676636,,attraction
Zhengzhou Museum (Songshan Road Branch),34.723400,113.632600,,attraction
Zijing Mountain Park,34.761890,113.687708,,attraction
Zhengzhou Shang Dynasty Ruins,34.755497,113.671988,,attraction
Sanhuangzhai,34.473496,112.952063,,attraction
Yellow River Scenic Area,34.920000,113.630000,,attraction
Han Feng Yuan BBQ and Hotpot Buffet Restaurant (Asia Joy City Branch),34.751785,113.667704,,restaurant
Yuehai Hotel Xuan Palace Western Restaurant (Erqi Square),34.749629,113.667658,,restaurant
Yuehai Hotel - Yuehai Pavilion Chinese Restaurant,34.749142,113.667796,,restaurant
Huya Fried Chicken (Henan Zhengzhou Erqi Mixc City Branch),34.754815,113.662798,,restaurant
Jixu Folk Ballad Barbecue House (Zhengzhou Guangcai Branch),34.755287,113.669676,,restaurant
Green Tea Restaurant (Zhengzhou MixC Branch),34.754667,113.662403,,restaurant
Zhengzhou Zhengbai Restaurant (Zhengzhou Department Store Branch),34.756286,113.668080,,restaurant
Datong Hotel Restaurant,34.747498,113.663838,,restaurant
Route 5 Restaurant Stone-Grilled Steak (David City Branch),34.756777,113.666316,,restaurant
Dingyuan Buffet Restaurant,34.786308,113.672932,,restaurant
Enjoy House Tea Restaurant (Century Star Building Branch),34.786292,113.671079,,restaurant
Century Star Garden Restaurant,34.786256,113.671176,,restaurant
Gourmet Restaurant (Zhengzhou Times International Plaza Building 70 Branch),34.786608,113.670287,,restaurant
Agricultural University Jia Yuan Faculty Restaurant (No. 52 Wenhua Road Branch),34.785268,113.668041,,restaurant
Agricultural University Home Faculty Canteen,34.784879,113.666814,,restaurant
Mao Zhangzhang Oil-Braised Skewers (Guomao 360 Branch),34.783597,113.675687,,restaurant
Hongyan RED SALT Modern Indian-Pakistani Restaurant,34.793421,113.677088,,restaurant
Wentong Ice Room (Guomao 360 Branch),34.784943,113.679565,,restaurant
Wanda Vista Hotel Pinzhen Chinese Restaurant,34.792621,113.678848,,restaurant
Manyu (Dennis David Plaza Branch),34.756848,113.666241,,restaurant
Xiaozhiwei Restaurant,34.740996,113.539988,,restaurant
Zhengzhou Olympic Sports Jianguo Hotel - Seafood Buffet Restaurant,34.739770,113.537534,,restaurant
