origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Zhengzhou,Quanzhou,2025-11-12,CGO,Xinzheng International Airport,NTG,Xingdong International Airport,2025-11-12 10:35:00,2025-11-12 11:55:00,80,DZ6378,Donghai Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,500,1,70
Zhengzhou,Quanzhou,2025-11-12,NTG,Xingdong International Airport,JJN,Quanzhou Jinjiang International Airport,2025-11-12 20:25:00,2025-11-12 22:05:00,100,DZ6276,Donghai Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,500,2,70
Zhengzhou,Quanzhou,2025-11-12,CGO,Xinzheng International Airport,JJN,Quanzhou Jinjiang International Airport,2025-11-12 16:35:00,2025-11-12 18:40:00,125,G59308,China Express Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,640,1,69
Zhengzhou,Quanzhou,2025-11-12,CGO,Xinzheng International Airport,JJN,Quanzhou Jinjiang International Airport,2025-11-12 07:50:00,2025-11-12 10:15:00,145,HU4509,Hainan Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,450,1,64
Zhengzhou,Quanzhou,2025-11-12,CGO,Xinzheng International Airport,JJN,Quanzhou Jinjiang International Airport,2025-11-12 16:35:00,2025-11-12 19:05:00,150,MF8262,Xiamen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,570,1,68
Zhengzhou,Quanzhou,2025-11-12,CGO,Xinzheng International Airport,ZUH,Jinwan Airport,2025-11-12 15:20:00,2025-11-12 18:00:00,160,Y87547,Jinpeng Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1073,1,72
Zhengzhou,Quanzhou,2025-11-12,ZUH,Jinwan Airport,JJN,Quanzhou Jinjiang International Airport,2025-11-12 19:50:00,2025-11-12 21:05:00,75,DZ6275,Donghai Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,1073,2,72
Zhengzhou,Quanzhou,2025-11-12,CGO,Xinzheng International Airport,JJN,Quanzhou Jinjiang International Airport,2025-11-12 15:40:00,2025-11-12 18:05:00,145,RY8987,Jiangxi Air,Economy Class,Sufficient,737,Medium Aircraft,Boeing,560,1,67
Zhengzhou,Quanzhou,2025-11-12,CGO,Xinzheng International Airport,JJN,Quanzhou Jinjiang International Airport,2025-11-12 07:50:00,2025-11-12 10:15:00,145,UQ3515,Urumqi Air,Economy Class,Sufficient,737,Medium Aircraft,Boeing,450,1,65
Zhengzhou,Quanzhou,2025-11-12,CGO,Xinzheng International Airport,JJN,Quanzhou Jinjiang International Airport,2025-11-12 18:35:00,2025-11-12 20:45:00,130,DR5086,Sunan Ruili Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,550,1,66
Quanzhou,Zhengzhou,2025-11-18,JJN,Quanzhou Jinjiang International Airport,HSN,Putuo Mountain Airport,2025-11-18 12:25:00,2025-11-18 13:50:00,85,SC8424,Shandong Airlines,Economy Class,Sufficient,737MAX8,Medium Aircraft,Boeing,600,1,79
Quanzhou,Zhengzhou,2025-11-18,HSN,Putuo Mountain Airport,CGO,Xinzheng International Airport,2025-11-18 16:20:00,2025-11-18 18:30:00,130,SC9056,Shandong Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,600,2,79
Quanzhou,Zhengzhou,2025-11-18,JJN,Quanzhou Jinjiang International Airport,CGO,Xinzheng International Airport,2025-11-18 11:00:00,2025-11-18 13:15:00,135,HU4510,Hainan Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,510,1,78
Quanzhou,Zhengzhou,2025-11-18,JJN,Quanzhou Jinjiang International Airport,CAN,Baiyun International Airport,2025-11-18 11:20:00,2025-11-18 13:00:00,100,MF8385,Xiamen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1089,1,82
Quanzhou,Zhengzhou,2025-11-18,CAN,Baiyun International Airport,CGO,Xinzheng International Airport,2025-11-18 14:45:00,2025-11-18 17:00:00,135,CZ6626,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1089,2,82
Quanzhou,Zhengzhou,2025-11-18,JJN,Quanzhou Jinjiang International Airport,CGO,Xinzheng International Airport,2025-11-18 08:35:00,2025-11-18 10:50:00,135,G59307,China Express Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,520,1,77
Quanzhou,Zhengzhou,2025-11-18,JJN,Quanzhou Jinjiang International Airport,CGO,Xinzheng International Airport,2025-11-18 17:10:00,2025-11-18 19:25:00,135,8L9536,Lucky Air,Economy Class,Sufficient,737,Medium Aircraft,Boeing,476,1,74
Quanzhou,Zhengzhou,2025-11-18,JJN,Quanzhou Jinjiang International Airport,CGO,Xinzheng International Airport,2025-11-18 11:00:00,2025-11-18 13:15:00,135,UQ3516,Urumqi Air,Economy Class,Sufficient,737,Medium Aircraft,Boeing,490,1,76
Quanzhou,Zhengzhou,2025-11-18,JJN,Quanzhou Jinjiang International Airport,CGO,Xinzheng International Airport,2025-11-18 08:35:00,2025-11-18 10:50:00,135,MF8261,Xiamen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,500,1,75
