poi_name,latitude,longitude,address,poi_type
Hongyadong Folk Culture Area,29.562204,106.579027,,attraction
Huguang Guild Hall,29.557921,106.586915,,attraction
Chongqing China Three Gorges Museum,29.562014,106.550513,,attraction
Mountain City Trail · Jianxingpo Grand Stairway,29.551340,106.548454,,attraction
Nanshan One Tree Scenic Area,29.545316,106.602505,,attraction
Liziba Monorail Station,29.553340,106.538016,,attraction
Chongqing Two Rivers Night Cruise,29.560000,106.580000,,attraction
Bayilu Food Street,29.556310,106.577448,,attraction
Chongqing Art Museum,29.560017,106.576909,,attraction
Chongqing Shibati Traditional Style Area,29.551015,106.573042,,attraction
Beibuyuan Old Hotpot (Hongyadong Branch),29.561089,106.578870,,restaurant
Guaxixi Hot Pot (Hongyadong Branch),29.561056,106.579061,,restaurant
Jinzhao Drunk Tavern (Hongyadong Branch),29.561251,106.578230,,restaurant
Yang's Mansion Chongqing Jianghu Cuisine (Jiefangbei Flagship Store),29.561053,106.578091,,restaurant
Ancient Maple Tree Old Hot Pot (Hongyadong Branch),29.560770,106.579150,,restaurant
Lianjie Hotpot (Hongyadong Branch),29.561313,106.580333,,restaurant
Ding Niangniang Hotpot (Hongyadong Branch),29.562602,106.580798,,restaurant
Grandma Chen's Hot Pot,29.561436,106.577164,,restaurant
Beibu Garden Old Hotpot (Hongyadong Daijia Lane Branch),29.561223,106.577220,,restaurant
Pei Jie Old Hot Pot (Hongyadong Branch),29.561384,106.581577,,restaurant
Hidden Here Garden Restaurant (Chongbai Building Branch),29.556809,106.576425,,restaurant
Goose Crown (Jiefangbei Yingli Branch),29.555982,106.575355,,restaurant
Yingli IMIX Park Restaurant (Yingli International Financial Center Branch),29.555697,106.575618,,restaurant
New Play Restaurant (Guotai Branch),29.558893,106.576121,,restaurant
Guangzhou Chaoren Tea Restaurant (Guotai Plaza Branch),29.559065,106.576152,,restaurant
Bob Burger,29.550482,106.595027,,restaurant
Fan Jianghu · Jianghu Cuisine (Huguang Guild Hall Branch),29.557397,106.587080,,restaurant
99 Tofu Pudding House (Jiefangbei Pedestrian Street Branch),29.559132,106.584040,,restaurant
Xiaoju Family Cuisine,29.555101,106.585600,,restaurant
SPEAKEASY Garden Restaurant,29.557825,106.582875,,restaurant
Old Wharf Restaurant Chongqing Noodles Specialty Jianghu Cuisine,29.562890,106.587738,,restaurant
Mr. Rice (Raffles Restaurant),29.562981,106.585820,,restaurant
Luming Cloud Restaurant,29.563207,106.586046,,restaurant
