city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Hangzhou,China National Tea Museum (Longjing Branch),B023B09JN4,"Tea Culture Museum, showcasing the history and culture of Chinese tea, located in the original production area of Longjing tea.",Historical and Cultural,,30.219662,120.113539,4.6,09:00,16:30,Monday,1.0,2.5,0.0
Hangzhou,Broken Bridge and Remnant Snow,B023B01EE6,"One of the Ten Scenes of West Lake, the legendary meeting place of Bai Suzhen and Xu Xian, marking the starting point of the northern line of West Lake.",Historical and Cultural,,30.258106,120.151299,4.8,Open 24 Hours,Open 24 Hours,,0.0,1.5,0.0
Hangzhou,Southern Song Imperial Street Zhongshan Road Pedestrian Street,B023B14PP8,"A modern pedestrian street built on the ruins of the Southern Song Dynasty imperial city, blending historical culture with modern commerce.",Historical and Cultural,,30.240249,120.169526,4.7,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Hangzhou,Solitary Hill Park,B0FFKQNUS4,"The largest island in West Lake, concentrated with historical and cultural attractions, offering a tranquil environment.",Historical and Cultural,,30.251654,120.142481,4.9,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Hangzhou,Three Pools Mirroring the Moon,B023B0283D,"One of the Ten Scenes of West Lake, located on Xiaoyingzhou Island, named after the reflection of three stone pagodas resembling the moon.",Historical and Cultural,,30.238845,120.145369,4.8,08:00,17:00,,2.0,3.5,70.0
Hangzhou,Leifeng Pagoda Scenic Area,B023B09LKR,A reconstructed ancient pagoda with a history of over a thousand years; visitors can climb the pagoda for a panoramic view of West Lake. It is closely associated with the legend of 'The Legend of the White Snake.',Historical and Cultural,,30.230934,120.148849,4.8,08:00,20:00,,0.5,2.0,40.0
Hangzhou,Nine Creeks and Misty Trees,B0FFHMH4J8,"One of the New Ten Scenes of West Lake, featuring nine converging streams, particularly enchanting during autumn.",Natural Scenery,,30.202395,120.113350,4.8,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Hangzhou,Autumn Moon over the Calm Lake Scenic Spot,B023B024F8,"One of the Ten Scenes of West Lake, a popular spot for moon-viewing and lake-gazing, characterized by its serene and picturesque scenery.",Natural Scenery,,30.252038,120.146210,4.7,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Hangzhou,China Academy of Art Xiangshan Campus,B023B1A0E1,"A renowned art academy with unique architectural design, ideal for art enthusiasts to visit.",Art Exhibition,,30.155446,120.076690,3.7,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Hangzhou,Xiaohe Historical and Cultural District,B0FFFWQ8DS,A well-preserved historical district with typical Jiangnan water town architecture and a vibrant local atmosphere.,Historical and Cultural,,30.308302,120.135337,4.7,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Hangzhou,Qinghefang Pedestrian Street,B023B1E89A,"Hangzhou's most representative historical and cultural district, retaining Ming and Qing architectural styles and hosting numerous specialty shops.",Historical and Cultural,,30.240073,120.168923,4.7,Open 24 Hours,Open 24 Hours,,2.0,3.5,0.0
Hangzhou,Lingyin Temple,B023B02842,"A famous ancient Buddhist temple in China with a history of approximately 1,700 years, known for its thriving incense offerings and magnificent architecture.",Historical and Cultural,,30.240826,120.101406,4.9,06:30,18:15,,2.5,4.0,75.0
Hangzhou,Hangzhou Hubin Intime in77 Zone A,B023B08RT2,"A well-known shopping center in Hangzhou, located by West Lake, offering a wide range of brands and convenient transportation.",Leisure Experience,,30.253160,120.162484,4.8,10:00,22:00,,1.0,2.5,0.0
Hangzhou,Longjing Village,,"The original production area of Longjing tea, one of China's top ten famous teas, where visitors can experience tea culture and taste authentic Longjing tea.",Natural Scenery,,30.219700,120.113500,4.6,Open 24 Hours,Open 24 Hours,,2.0,3.5,0.0
Hangzhou,Spring Dawn at Su Causeway,B023B02070,"The foremost of the Ten Scenes of West Lake, a lakeside causeway constructed under the supervision of Su Dongpo, renowned for its willow trees in spring.",Historical and Cultural,,30.243880,120.137960,4.8,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Hangzhou,Zhejiang Provincial Museum (Solitary Hill Branch),B023B06XVX,"The most important comprehensive museum in Zhejiang Province, featuring a rich collection of historical artifacts and art treasures, located on the scenic Solitary Hill.",Historical and Cultural,,30.251243,120.143778,4.5,09:00,17:00,Monday,1.0,2.5,0.0
Hangzhou,Xiling Seal Engravers' Society,B023B09LU0,A famous Chinese seal carving society with a century-long history and cultural significance.,Historical and Cultural,,30.250279,120.139948,4.9,08:30,16:30,,0.5,2.0,0.0
Hangzhou,Viewing Fish at Flower Harbor,B023B023B2,"One of the Ten Scenes of West Lake, a garden renowned for its koi fish viewing, especially beautiful during the blooming season in spring.",Natural Scenery,,30.230233,120.139095,4.8,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
