city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Guangzhou,Millennium Ancient Path Ruins,B00140T1AY,The underground archaeological site on Beijing Road showcases the historical evolution of Guangzhou's thousand-year-old commercial district.,Historical and Cultural,,23.124873,113.268844,4.6,Open 24 Hours,Open 24 Hours,,0.0,1.5,0
Guangzhou,Guangzhou Sacred Heart Cathedral,B00140UHIZ,"The most magnificent twin-spired Gothic stone Catholic church in China, also known as the 'Notre-Dame of the East.'",Historical and Cultural,,23.114589,113.260262,4.8,09:00,11:00,Monday,0.5,2.0,0
Guangzhou,Guangzhou Museum (Zhenhai Tower Exhibition Area),B00140T14E,"Zhenhai Tower located in Yuexiu Park, displaying over 2,000 years of Guangzhou's urban development history.",Historical and Cultural,,23.137723,113.265698,4.7,09:00,17:00,Monday,0.5,2.0,10
Guangzhou,Chen Clan Ancestral Hall (Guangdong Folk Art Museum),B00140B59N,"A representative work of Qing Dynasty Lingnan architectural art, incorporating wood carvings, brick carvings, and ceramic sculptures.",Historical and Cultural,,23.126999,113.245409,4.6,09:00,17:30,Tuesday,1.0,2.5,10
Guangzhou,Grandview Mall,B00140TFHO,"A large integrated shopping and entertainment center featuring numerous restaurants, cinemas, and entertainment facilities.",Leisure Experience,,23.132145,113.327019,4.8,10:00,22:00,,1.5,3.0,0
Guangzhou,Chen Clan Ancestral Hall,B00140H88E,A gem of Qing Dynasty Lingnan architectural art and home to the Guangdong Folk Arts Museum.,Historical and Cultural,,23.126692,113.245158,4.7,09:00,17:30,Monday,1.0,2.5,10
Guangzhou,Shangxiajiu Pedestrian Street,B00140TXAL,Guangzhou's most distinctive arcade-style commercial street and a hub for traditional Cantonese cuisine.,Historical and Cultural,,23.114228,113.246895,4.6,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
Guangzhou,Flower City Square,B00140WGV9,"A large urban square on Guangzhou's new city axis, serving as the core scenic area of the CBD.",City Landmark,,23.120498,113.324593,4.8,Open 24 Hours,Open 24 Hours,,0.5,2.0,0
Guangzhou,Lychee Bay,B00141PT14,"An ancient waterway landscape showcasing Lingnan water town charm, where traditional architecture coexists harmoniously with the modern city.",Natural Scenery,,23.116029,113.236659,4.7,Open 24 Hours,Open 24 Hours,,0.5,2.0,0
Guangzhou,Xiguan Folk Customs Museum,B00141RDAK,A typical Xiguan mansion showcasing traditional Xiguan folk culture and lifestyle.,Historical and Cultural,,23.119581,113.236027,4.5,08:30,17:30,Monday,0.0,1.5,5
Guangzhou,Sun Yat-sen Memorial Hall,B00140UFHC,"A large commemorative building dedicated to Dr. Sun Yat-sen, a masterpiece of modern Chinese architecture.",Historical and Cultural,,23.132860,113.264692,4.9,09:00,17:30,,0.5,2.0,10
Guangzhou,Pearl River Night Cruise,B0FFFGVS2M,"A boat tour along the Pearl River to enjoy the night views of both banks, featuring Guangzhou's modern urban scenery and historical architecture.",Leisure Experience,,23.112517,113.284844,4.6,09:00,22:00,,0.5,2.0,55
Guangzhou,Dongshankou Art District,,"A cluster of Republic-era villas with numerous artistic cafes and bookstores, exuding a strong bohemian vibe.",Historical and Cultural,,23.129000,113.286000,4.5,Open 24 Hours,Open 24 Hours,,2.0,3.5,0
Guangzhou,Guangdong Museum of Art (Ersha Island Branch),B00140BDXJ,"A major art exhibition institution in South China, regularly hosting contemporary art exhibitions.",Art Exhibition,,23.107950,113.307228,4.8,09:00,17:00,Monday,1.5,3.0,0
Guangzhou,Huangpu Military Academy Memorial Site,B001408FD2,"An important historical site of modern military education in China, featuring a restored display of the Huangpu Military Academy headquarters.",Historical and Cultural,,23.086062,113.424710,4.0,09:00,17:00,Monday,1.5,3.0,0
Guangzhou,Guangdong Museum,B00140U6L3,"The largest comprehensive museum in South China, housing collections of Guangdong's historical artifacts and natural specimens.",Historical and Cultural,,23.114743,113.326346,4.8,09:00,17:00,Monday,1.5,3.0,0
Guangzhou,Museum of the Nanyue King (King's Tomb Exhibition Area),B0014021B3,"Showcasing artifacts from the Nanyue Kingdom over 2,000 years ago, an important archaeological discovery in the Lingnan region.",Historical and Cultural,,23.137823,113.261015,4.8,09:00,17:30,Monday,1.5,3.0,12
