origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Wuhan,Hangzhou,2025-11-12,WUH,Tianhe International Airport,TYN,Wusu International Airport,2025-11-12 07:30:00,2025-11-12 08:55:00,85,MU6352,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,517,1,159
Wuhan,Hangzhou,2025-11-12,TYN,Wusu International Airport,HGH,Xiaoshan International Airport,2025-11-12 10:35:00,2025-11-12 12:40:00,125,MU6626,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,517,2,159
Wuhan,Hangzhou,2025-11-12,WUH,Tianhe International Airport,HGH,Xiaoshan International Airport,2025-11-12 08:10:00,2025-11-12 09:40:00,90,MU2531,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,370,1,150
Wuhan,Hangzhou,2025-11-12,WUH,Tianhe International Airport,HGH,Xiaoshan International Airport,2025-11-12 14:15:00,2025-11-12 15:30:00,75,3U1589,Sichuan Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,610,1,158
Wuhan,Hangzhou,2025-11-12,WUH,Tianhe International Airport,HGH,Xiaoshan International Airport,2025-11-12 14:15:00,2025-11-12 15:30:00,75,MF4947,Xiamen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,584,1,153
Wuhan,Hangzhou,2025-11-12,WUH,Tianhe International Airport,HGH,Xiaoshan International Airport,2025-11-12 10:35:00,2025-11-12 11:50:00,75,GJ3322,Loong Air,Economy Class,Sufficient,320NEO,Medium Aircraft,Airbus,610,1,155
Wuhan,Hangzhou,2025-11-12,WUH,Tianhe International Airport,HGH,Xiaoshan International Airport,2025-11-12 14:15:00,2025-11-12 15:30:00,75,CZ6197,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,609,1,156
Wuhan,Hangzhou,2025-11-12,WUH,Tianhe International Airport,HGH,Xiaoshan International Airport,2025-11-12 08:10:00,2025-11-12 09:40:00,90,MF3292,Xiamen Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,390,1,151
Wuhan,Hangzhou,2025-11-12,WUH,Tianhe International Airport,ENH,Xujiaping Airport,2025-11-12 16:00:00,2025-11-12 17:20:00,80,MU2554,China Eastern Airlines,Economy Class,Sufficient,737-800,Medium Aircraft,Boeing,546,1,160
Wuhan,Hangzhou,2025-11-12,ENH,Xujiaping Airport,HGH,Xiaoshan International Airport,2025-11-12 19:25:00,2025-11-12 21:25:00,120,GJ8658,Loong Air,Economy Class,Sufficient,320,Medium Aircraft,Airbus,546,2,160
Wuhan,Hangzhou,2025-11-12,WUH,Tianhe International Airport,HGH,Xiaoshan International Airport,2025-11-12 18:10:00,2025-11-12 19:40:00,90,CZ3783,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,604,1,157
Wuhan,Hangzhou,2025-11-12,WUH,Tianhe International Airport,HGH,Xiaoshan International Airport,2025-11-12 06:55:00,2025-11-12 08:25:00,90,MF4546,Xiamen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,574,1,152
Hangzhou,Wuhan,2025-11-18,HGH,Xiaoshan International Airport,WUH,Tianhe International Airport,2025-11-18 20:45:00,2025-11-18 22:40:00,115,MF4547,Xiamen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,435,1,165
Hangzhou,Wuhan,2025-11-18,HGH,Xiaoshan International Airport,WUH,Tianhe International Airport,2025-11-18 16:40:00,2025-11-18 18:25:00,105,CZ6198,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,433,1,164
