city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Taiyuan,Chunyang Palace,B015F02WHA,"A Taoist architectural complex from the Ming Dynasty, dedicated to Lü Dongbin, featuring exquisite architecture and profound cultural heritage.",Historical and Cultural,,37.862385,112.572122,4.7,09:00,17:00,Monday,0.5,2.0,27
Taiyuan,Shanxi Bronze Museum,B0FFKY2TQI,"China's first museum specializing in bronze, showcasing a collection of exquisite bronze culture artifacts.",Historical and Cultural,,37.805219,112.533475,4.9,09:00,17:00,Monday,1.5,3.0,0
Taiyuan,Food Street,B015F0I9AO,"A hub for traditional Taiyuan cuisine, gathering Shanxi specialty snacks and local flavors.",Leisure Experience,,37.870023,112.562197,4.8,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Taiyuan,Fen River Scenic Area,B015F14EAM,"The riverside landscape belt of Taiyuan's mother river, featuring waterfront green spaces, ideal for leisurely walks and experiencing the modern charm of Taiyuan.",Natural Scenery,,37.841953,112.539438,4.8,06:00,22:00,,0.5,2.0,0
Taiyuan,Tai Mountain Longquan Temple,B015F14SY8,"An ancient Buddhist temple with a serene environment, a great destination for hiking and worship.",Historical and Cultural,,37.751081,112.442589,4.7,08:30,17:30,,1.5,3.0,20
Taiyuan,Taiyuan Changfeng Cultural and Business District,B0FFFOPBVI,"Taiyuan's modern business core area, offering beautiful night views, perfect for leisurely strolls.",Leisure Experience,,37.804899,112.534015,4.5,Open 24 Hours,Open 24 Hours,,0.5,2.0,0
Taiyuan,Xietongqing Money House Museum,B0FFG7MEND,"A Qing Dynasty bank building showcasing the development of traditional finance, contrasting with the Rishengchang Draft Bank.",Historical and Cultural,,37.204243,112.184829,4.2,08:00,18:00,,0.0,1.5,125
Taiyuan,Bell Tower Street Pedestrian Street,BZCNP1023M,"A historical and cultural district in Taiyuan, combining traditional architecture with modern commerce to experience Jin merchants' culture.",Historical and Cultural,,37.867910,112.566813,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Taiyuan,Jin Merchants Museum,B0FFITJ8KC,"A museum based on the former Shanxi Military Governor's Office, dedicated to showcasing the history of Jin merchants' culture.",Historical and Cultural,,37.874751,112.562713,4.8,09:00,18:00,Monday,1.5,3.0,38
Taiyuan,Chongshan Temple,B015F02WE6,"A Ming Dynasty ancient temple with well-preserved Buddhist architecture, renowned for its exquisite painted sculptures and murals.",Historical and Cultural,,37.866958,112.579917,4.7,08:00,18:00,,0.5,2.0,0
