origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Kunming,Zhengzhou,2025-11-12,KOM,Kunming South Station,ZAF,Zhengzhou East Station,2025-11-12 10:32:00,2025-11-12 20:39:00,607,G402,High-Speed Train,Second Class Seat,Sufficient,892.0,1,10
Kunming,Zhengzhou,2025-11-12,KOM,Kunming South Station,ZAF,Zhengzhou East Station,2025-11-12 08:55:00,2025-11-12 17:13:00,498,G76,High-Speed Train,Second Class Seat,Sufficient,989.5,1,13
Kunming,Zhengzhou,2025-11-12,ZAF,Zhengzhou East Station,XPF,Zhengzhou West Station,2025-11-12 17:28:00,2025-11-12 17:44:00,16,G3417,High-Speed Train,Second Class Seat,Sufficient,989.5,2,13
Kunming,Zhengzhou,2025-11-12,KOM,Kunming South Station,ZAF,Zhengzhou East Station,2025-11-12 11:18:00,2025-11-12 21:52:00,634,G1536,High-Speed Train,First Class Seat,Sufficient,1357.5,1,11
Kunming,Zhengzhou,2025-11-12,ZAF,Zhengzhou East Station,ZZF,Zhengzhou Station,2025-11-12 22:26:00,2025-11-12 22:42:00,16,D7863,Electric Multiple Unit,Second Class Seat,Sufficient,857.5,2,11
Kunming,Zhengzhou,2025-11-12,KOM,Kunming South Station,ZAF,Zhengzhou East Station,2025-11-12 08:17:00,2025-11-12 18:49:00,632,G1538,High-Speed Train,Second Class Seat,Sufficient,892.0,1,9
Kunming,Zhengzhou,2025-11-12,KOM,Kunming South Station,ZAF,Zhengzhou East Station,2025-11-12 11:18:00,2025-11-12 21:52:00,634,G1536,High-Speed Train,First Class Seat,Sufficient,1357.5,1,7
Kunming,Zhengzhou,2025-11-12,KMM,Kunming Station,KQW,Guiyang North Station,2025-11-12 09:32:00,2025-11-12 12:17:00,165,G2846,High-Speed Train,Second Class Seat,Sufficient,895.5,1,17
Kunming,Zhengzhou,2025-11-12,KQW,Guiyang North Station,ZAF,Zhengzhou East Station,2025-11-12 12:55:00,2025-11-12 21:22:00,507,G3474,High-Speed Train,Second Class Seat,Sufficient,895.5,2,17
Kunming,Zhengzhou,2025-11-12,KOM,Kunming South Station,ZAF,Zhengzhou East Station,2025-11-12 10:05:00,2025-11-12 21:22:00,677,G3474,High-Speed Train,Second Class Seat,Sufficient,891.0,1,15
Kunming,Zhengzhou,2025-11-12,KOM,Kunming South Station,ZAF,Zhengzhou East Station,2025-11-12 10:32:00,2025-11-12 20:39:00,607,G402,High-Speed Train,Second Class Seat,Sufficient,900.5,1,16
Kunming,Zhengzhou,2025-11-12,ZAF,Zhengzhou East Station,ZZF,Zhengzhou Station,2025-11-12 21:26:00,2025-11-12 21:42:00,16,G1587,High-Speed Train,Second Class Seat,Sufficient,900.5,2,16
Kunming,Zhengzhou,2025-11-12,KOM,Kunming South Station,KQW,Guiyang North Station,2025-11-12 08:29:00,2025-11-12 11:09:00,160,G2924,High-Speed Train,Second Class Seat,Sufficient,1000.0,1,14
Kunming,Zhengzhou,2025-11-12,KQW,Guiyang North Station,ZAF,Zhengzhou East Station,2025-11-12 11:25:00,2025-11-12 17:13:00,348,G76,High-Speed Train,Second Class Seat,Sufficient,1000.0,2,14
Kunming,Zhengzhou,2025-11-12,KOM,Kunming South Station,ZAF,Zhengzhou East Station,2025-11-12 08:55:00,2025-11-12 17:13:00,498,G76,High-Speed Train,Second Class Seat,Sufficient,970.0,1,8
Zhengzhou,Kunming,2025-11-15,ZZF,Zhengzhou Station,ZAF,Zhengzhou East Station,2025-11-15 08:26:00,2025-11-15 08:43:00,17,G370,High-Speed Train,Second Class Seat,Sufficient,978.5,1,37
Zhengzhou,Kunming,2025-11-15,ZAF,Zhengzhou East Station,KOM,Kunming South Station,2025-11-15 09:31:00,2025-11-15 17:56:00,505,G75,High-Speed Train,Second Class Seat,Sufficient,978.5,2,37
