restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Dingyuan Buffet Restaurant,Zhengzhou,34.786308,113.672932,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,2.5,Outdoor Seating;Waiting Area
Xiangshe Tea Restaurant (Century Star Building Store),Zhengzhou,34.786292,113.671079,100.0,Fast Food Restaurant;Tea Restaurant,17:00,21:30,Henan Museum,"113.672097,34.788263",34.788263,113.672097,3.8,Waiting Area;Birthday Package
Century Star Garden Restaurant,Zhengzhou,34.786256,113.671176,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,4.1,Private Room
Gourmet Restaurant (Zhengzhou Times International Plaza Building 70 Branch),Zhengzhou,34.786608,113.670287,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,3.5,Must-Eat Top 10;Waiting Area
Agricultural University Home Faculty Canteen (No. 52 Wenhua Road Courtyard Store),Zhengzhou,34.785268,113.668041,100.0,Chinese Restaurant;Chinese Restaurant,06:00,22:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,3.9,Outdoor Seating
Nongda Jiayuan Faculty Restaurant,Zhengzhou,34.784879,113.666814,100.0,Chinese Restaurant;Chinese Restaurant,08:00,22:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,4.0,Must-Eat Top 10
Mao Zhangzhang Oil Marinated Skewers (Guomao 360 Branch),Zhengzhou,34.783597,113.675687,100.0,Food Service Related;Food Service Related,11:00,23:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,4.7,Birthday Package
Hongyan RED SALT New-style Indian-Pakistani Restaurant,Zhengzhou,34.793421,113.677088,69.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,4.5,Waiting Area
Wentong Ice Room (Guomao 360 Branch),Zhengzhou,34.784943,113.679565,39.0,Cold Beverage Shop;Cold Beverage Shop,10:30,22:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,4.7,Private Room;Birthday Package
Wanda Vista Hotel Pinzhen Chinese Restaurant,Zhengzhou,34.792621,113.678848,246.0,Food Service Related;Food Service Related,17:30,21:30,Henan Museum,"113.672097,34.788263",34.788263,113.672097,4.4,Outdoor Seating;Online Queue
Daobendao Unmanned Restaurant (Shenglong City Branch),Zhengzhou,34.721237,113.632227,100.0,Chinese Restaurant;Chinese Restaurant,09:30,21:00,Zhengzhou Museum (Songshan Road Branch),"113.632600,34.723400",34.723400,113.632600,3.5,Must-Eat Top 10;Birthday Package
Music Restaurant & Bar,Zhengzhou,34.725040,113.629748,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Zhengzhou Museum (Songshan Road Branch),"113.632600,34.723400",34.723400,113.632600,3.5,Waiting Area
Little Green Lotus Restaurant,Zhengzhou,34.721666,113.636146,100.0,Chinese Restaurant;Chinese Restaurant,08:00,22:00,Zhengzhou Museum (Songshan Road Branch),"113.632600,34.723400",34.723400,113.632600,3.9,Online Queue
Zanbala Flower Market Second Floor Restaurant,Zhengzhou,34.726575,113.626975,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Zhengzhou Museum (Songshan Road Branch),"113.632600,34.723400",34.723400,113.632600,3.6,Private Room;Birthday Package
Kunlun Leju Business Hotel Chinese Restaurant (Huaihe Road Store),Zhengzhou,34.729111,113.631083,155.0,Food Service Related;Food Service Related,11:00,21:00,Zhengzhou Museum (Songshan Road Branch),"113.632600,34.723400",34.723400,113.632600,4.1,Waiting Area;Birthday Package
Mipi Ji Halal Restaurant (Huainan Street),Zhengzhou,34.728594,113.636312,11.0,Chinese Restaurant;Halal Restaurant,10:00,22:00,Zhengzhou Museum (Songshan Road Branch),"113.632600,34.723400",34.723400,113.632600,4.3,Waiting Area;Birthday Package
