city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Zhengzhou,Yellow River Scenic Area,,"The Yellow River Cultural Theme Park, featuring the iconic giant statues of the Yan and Huang Emperors.",Historical and Cultural,,34.920000,113.630000,4.5,Open 24 Hours,Open 24 Hours,,2.5,4.0,48.0
Zhengzhou,Sanhuangzhai,B0FFFCLJNL,"The essence of Mount Shaoshi in Songshan, renowned for its steep peaks and cliffside plank paths.",Natural Scenery,,34.473496,112.952063,4.7,08:00,17:00,,2.5,4.0,0.0
Zhengzhou,Henan Museum,B01730HZRE,"One of China's first national first-class museums, showcasing the finest of Central Plains culture with an extensive collection.",Historical and Cultural,,34.788263,113.672097,4.9,09:00,17:00,Monday,2.0,3.5,0.0
Zhengzhou,Zhengzhou Museum (Songshan Road Branch),B0173044E5,A comprehensive museum that traces the historical and cultural development of Zhengzhou.,Historical and Cultural,,34.723400,113.632600,4.3,09:00,17:00,Monday,1.5,3.0,0.0
Zhengzhou,Zhengzhou Museum New Branch,B0FFKCGLHK,A modern comprehensive museum with cultural exhibitions themed around Zhengzhou's local history and culture.,Historical and Cultural,,34.739600,113.546720,4.7,09:00,17:00,Monday,1.0,2.5,0.0
Zhengzhou,Zijing Mountain Park,B01730IQMH,"A comprehensive park in the center of Zhengzhou, featuring beautiful greenery and a popular leisure destination for residents.",Natural Scenery,,34.761890,113.687708,4.8,00:00,23:00,,1.0,2.5,0.0
Zhengzhou,Qianxi Square (Big Corn),B0FFH2E0I1,"A landmark building in Zhengzhou's CBD, nicknamed 'Big Corn' for its corn-shaped design, with stunning nighttime lighting effects.",City Landmark,,34.769955,113.726322,4.5,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Zhengzhou,Erqi Square,B01730IES4,"A landmark square in downtown Zhengzhou, featuring the Erqi Memorial Tower, an iconic city landmark.",City Landmark,,34.751860,113.666451,4.9,09:00,17:00,,1.0,2.5,0.0
Zhengzhou,Zhengzhou Shang Dynasty Ruins,B01731907V,"The ruins of the Shang Dynasty capital from 3,600 years ago, the earliest surviving ancient city walls in China.",Historical and Cultural,,34.755497,113.671988,4.4,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Zhengzhou,Huanghe Huayuankou Tourist Area,B017305563,"A significant historical site along the Yellow River, known for the 1938 Huayuankou breach event, blending historical culture with natural scenery.",Historical and Cultural,,34.903629,113.676636,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Zhengzhou,Chenghuang Temple,B01730ISGR,A historic Taoist temple in Zhengzhou with traditional architectural style and thriving incense offerings.,Historical and Cultural,,34.752061,113.686977,4.7,09:00,17:00,,0.5,2.0,0.0
Zhengzhou,Yellow River Museum,B01730K030,A specialized museum showcasing the history and culture of Yellow River governance.,Historical and Cultural,,34.871840,113.677764,4.6,09:00,17:00,Monday,1.0,2.5,0.0
Zhengzhou,Ruyi Lake Scenic Area,B01730J4AI,"The central scenic lake of Zhengdong New District's CBD, famous for its nighttime light shows.",City Landmark,,34.772895,113.724204,4.7,14:00,22:00,,1.0,2.5,0.0
Zhengzhou,Zhengzhou Shangdu National Archaeological Site Park,B0FFGAJ6C3,"The ruins of the Shang Dynasty capital, a historical mark in the city center, showcasing over 3,500 years of Shang Dynasty civilization.",Historical and Cultural,,34.753775,113.690498,4.5,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Zhengzhou,Zhengdong New District CBD,B0FFFYIE8I,"Zhengzhou's modern business center, offering views of urban architecture and nighttime light shows.",City Landmark,,34.769100,113.753400,4.3,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Zhengzhou,Beilong Lake Wetland Park,,"An ecological wetland park in Zhengdong New District, featuring beautiful surroundings ideal for leisurely walks and sightseeing.",Natural Scenery,,34.812300,113.789100,4.4,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Zhengzhou,Erqi Memorial Hall,B0FFID6Y3G,"A landmark building in Zhengzhou, commemorating the historic Jinghan Railway workers' strike, with particularly magnificent nighttime views.",Historical and Cultural,,34.752186,113.666494,3.8,09:00,17:00,Monday,0.5,2.0,0.0
