poi_name,latitude,longitude,address,poi_type
Guangdong Museum,23.114743,113.326346,,attraction
Flower City Square,23.120498,113.324593,,attraction
Shangxiajiu Pedestrian Street,23.114228,113.246895,,attraction
Sun Yat-sen Memorial Hall,23.132860,113.264692,,attraction
Museum of the Nanyue King (Palace Exhibition Area),23.126878,113.269853,,attraction
Pearl River Night Cruise,23.112517,113.284844,,attraction
Teemall,23.132333,113.322605,,attraction
Xiguan Folk Customs Museum,23.119581,113.236027,,attraction
Guangzhou Museum (Zhenhai Tower Exhibition Area),23.137723,113.265698,,attraction
Tao Tao Ju Restaurant (Dishifu Road Branch),23.113365,113.242484,,attraction
Guangdong Museum of Art (Ersha Island Branch),23.107950,113.307228,,attraction
Li Xuan Chinese Restaurant,23.116173,113.327470,,restaurant
Bingsheng Mansion (Zhujiang New Town Branch),23.114802,113.328308,,restaurant
Bing Sheng Taste (Zhujiang New Town Flagship Store),23.114953,113.328317,,restaurant
Yixuan · Italian Restaurant (Zhujiang New Town Branch),23.116427,113.327203,,restaurant
Yihong Joyful Restaurant,23.116415,113.325245,,restaurant
Mingmen Feast Art Seafood Creations (Zhujiang New Town Branch),23.114306,113.328962,,restaurant
Xu Museum,23.114407,113.329132,,restaurant
Keming Ice Room (K11 Branch),23.117511,113.325991,,restaurant
OST Restaurant (Guangzhou Chow Tai Fook Financial Center Branch),23.117788,113.326131,,restaurant
Haixinsha No. 2 Restaurant·Banquet Hall,23.111725,113.327939,,restaurant
Wen Tong Ice Room (Zhujiang New Town Branch),23.120523,113.324423,,restaurant
Gan Si Mi Duo Yunnan Art Restaurant (Huachenghui Branch),23.120155,113.324504,,restaurant
Fugui Food Company Huachenghui Branch,23.119710,113.324676,,restaurant
Succu Western Restaurant (G.T. Land · Summer Plaza Branch),23.120175,113.323773,,restaurant
Fat Cat Tea Restaurant (Huachenghui Central District Branch),23.119706,113.324315,,restaurant
FRANCESCO YABE Garden Restaurant & Terrace Bar (GT Land Plaza · Autumn Branch),23.119912,113.325607,,restaurant
G·O Green Orexis New Green,23.120745,113.323237,,restaurant
Zhisheng Restaurant,23.120005,113.325952,,restaurant
The Eating Table (G.T. Land Winter Plaza Branch),23.119722,113.326446,,restaurant
COLINMINT Simple Joy Kitchen,23.120521,113.322541,,restaurant
Yunshan Drunken Restaurant (Minghui Branch),23.114582,113.247940,,restaurant
Saizeriya Italian Restaurant (002 Shangxiajiu Branch),23.114666,113.248337,,restaurant
Kowloon Tea Restaurant · World Culinary Master Chef Restaurant (Tokyu New World Shopping Plaza Branch),23.114505,113.248544,,restaurant
Shifuxuan Chinese Restaurant (Shifu Mingdu Mall Branch),23.113319,113.245509,,restaurant
Guangzhou Shifu voco Hotel · TOCO Cafe · Giant Mouth Buffet Restaurant,23.113153,113.245444,,restaurant
Xi Chuan Music Bar,23.113075,113.245125,,restaurant
Wen Ji Yi Xin Chicken,23.115184,113.241926,,restaurant
Chen Tian Kee,23.114907,113.241602,,restaurant
Jianji Noodle Shop (Yi Fu Noodles),23.118214,113.250498,,restaurant
Yuexiu Park · Yundao Soup Cuisine Garden Restaurant,23.141657,113.268382,,restaurant
Green Island Western Restaurant · Birthday Theme · Lawn Terrace Restaurant,23.142096,113.268446,,restaurant
Yue Wei Dao (Jiefang North Road Branch),23.137298,113.262015,,restaurant
Kowloon Ice Room (China Hotel Branch),23.139943,113.260837,,restaurant
