city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Dalian,Aloft Dalian Hotel,"No. 18-1, Lu Xun Road",38.921297,121.647891,2015,4,451,4.4,Marriott,SPA Service;Robot Service;Swimming Pool
Dalian,Atour Hotel Dalian Xinghai Square Exhibition Center Metro Station,"No. 504, Gorky Road, Shahekou District, Dalian (West Gate of Deep Blue International, East of Exit B, Convention Center Metro Station)",38.893789,121.586821,2025,4,375,4.6,Atour Hotel,Gym;Free Parking;Washer and Dryer;TV Casting
Dalian,Grand Continent International Hotel Dalian,"No. 138, Huang Hai West Road (Dalian Development Zone, Jinshitan National Tourist Resort, near Jinma Road).",39.042053,121.768740,2019,4,297,4.1,,SPA Service;Gym;Swimming Pool;TV Casting
Dalian,Home Inn·Neo - Dalian Xinghai Square Exhibition Center Metro Station Branch,"No. 1, Xingyun Street, Shahekou District, Dalian",38.891699,121.584979,2016,2,122,4.4,Home Inn,SPA Service;Free Parking
Dalian,Wyndham Zhongtian Dalian Hotel,"No. 123, Liaohe West Road, Economic and Technological Development Zone, Jinzhou District, Dalian, China",39.060497,121.786689,2023,5,520,4.4,,SPA Service;Free Parking;Swimming Pool
Dalian,Victoria International Hotel Dalian,"No. 140, Huang Hai West Road, Dalian Development Zone.",39.041850,121.769090,2016,3,97,4.8,,Free Parking;Swimming Pool;Washer and Dryer;TV Casting
Dalian,H Crystal Hotel (Dalian Development Zone Jinma Road Branch),"No. 411-9-1, Jinma Road, Economic and Technological Development Zone, Dalian, 9th Floor, Unit 28",39.025601,121.800754,2019,3,222,4.9,,Free Parking;Robot Service;Washer and Dryer
Dalian,Yitel Premium - Dalian Zhuanghe May 1st Square Branch,"No. 280, Section 2, Xiangyang Road, Zhuanghe, China",39.683257,122.974620,2024,4,234,4.7,,Gym;Robot Service;TV Casting
Dalian,Fairfield by Marriott Dalian Jinpu New District,"No. 112, Jinma Road, Economic and Technological Development Zone, Dalian, Liaoning Province, China",39.048140,121.757098,2025,4,328,4.9,Marriott,Free Parking;Swimming Pool
Dalian,Atour Hotel Dalian Lushunkou Central Square,"No. 28, Huanghe Road",38.811328,121.265591,2019,4,347,4.9,Atour Hotel,Gym;Robot Service;Swimming Pool
Dalian,Hanting Hotel Dalian Xi'an Road Commercial Street,"No. 30A, Xian Road",38.918736,121.589926,2025,3,233,4.5,Hanting Hotel,SPA Service;Swimming Pool;Washer and Dryer;TV Casting
Dalian,Orange Hotel Dalian Golden Triangle Suoyu Bay Park,"Part of the 1st Floor, Entire 2nd to 5th Floors, No. 55, Southwest Road",38.960278,121.590535,2025,3,285,4.5,Orange Hotel,SPA Service;Free Parking;Robot Service
Dalian,Ibis Styles Dalian Donggang International Conference Center Hotel,"Entire Buildings 1, 2, and 3, No. 50, Beidou Street",38.921271,121.663637,2024,3,164,5.0,,Free Parking;Robot Service;Washer and Dryer
Dalian,Home Inn Business - Dalian Venice Water City Harbor Square Metro Station Branch,"No. 92, Renmin Road, Zhongshan District, Dalian",38.926167,121.658154,2019,3,157,4.9,Home Inn,SPA Service;Gym;Free Parking;Washer and Dryer
Dalian,Ji Hotel Dalian Qingniwa Commercial Street,"No. 7, Qingni Street, Zhongshan District, Dalian, Liaoning Province",38.916700,121.635000,2021,3,275,4.8,Ji Hotel,Free Parking;Swimming Pool;TV Casting
Dalian,Jinjiang Inn Dalian Huanan Square Zhonghua Road Hotel,"No. 100, Huadong Road",38.987876,121.593808,2017,2,125,4.6,Jinjiang Inn,SPA Service;Gym
Dalian,Ji Hotel Dalian North Railway Station,"No. 27, Area A4, Quanshui, Ganjingzi District, Dalian, Liaoning Province",38.995769,121.596615,2018,3,284,4.7,Ji Hotel,Washer and Dryer;TV Casting
Dalian,Ji Hotel Dalian Xinghai Exhibition Center,"No. 43, Huizhan Road, Shahekou District, Dalian",38.890100,121.587000,2021,3,332,4.8,Ji Hotel,SPA Service;Free Parking;Washer and Dryer;TV Casting
Dalian,Ji Hotel (Dalian People's Square Branch),"No. 706, Changjiang Road, Xigang District, Dalian, China",38.918345,121.607532,2024,3,302,4.8,Ji Hotel,Swimming Pool;Washer and Dryer
Dalian,Jialin Boutique Hotel Dalian,"Building C, Jianhua Mansion, No. 41, Northeast Fifth Street, Maqiaozi Subdistrict, Development Zone",39.053873,121.801368,2023,4,212,4.5,,Gym;Washer and Dryer
