city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Zhengzhou,Home Inn Plus - Zhengzhou Xinzheng International Airport Rezen Hotel,"186 Feixiang Road, Xingang Subdistrict, Xinzheng City, Zhengzhou, Henan Province, Home Inn Plus Cloud Hotel (Xinzheng International Airport Branch)",34.532732,113.827800,2022,3,137,4.9,Home Inn,Robot Service;Washer and Dryer;TV Casting
Zhengzhou,Zhengzhou Yaser International Hotel (Provincial Science and Technology Museum Xianghu Branch),"76 Zhengkai Avenue, Zhengdong New District, Zhengzhou, Henan Province",34.775698,113.858697,2023,4,223,4.5,,Gym;Robot Service
Zhengzhou,Yunman Hotel (Zhengzhou Port Area BYD Factory Branch),"3-5 Floors, Intersection of Lingang Avenue and Deyu Street, Gangli Township, Zhengzhou Aviation Port Area",34.368782,113.919851,2023,3,105,4.9,,Gym;Robot Service;Swimming Pool;Washer and Dryer
Zhengzhou,Hanting Zhengzhou Xianghu Science and Technology Museum Hotel,"100 meters west from the intersection of Yangqiao Avenue and Liangxiu Road, Zhongmu County, south side of the road",34.763200,113.863000,2022,2,244,4.8,Hanting Hotel,SPA Service;Free Parking;Robot Service;Washer and Dryer
Zhengzhou,Hanting Zhengzhou Erqi Square Hotel,"231 Shangcheng Road, Guancheng District, Zhengzhou",34.754346,113.671977,2017,2,219,4.8,Hanting Hotel,Free Parking;Swimming Pool;Washer and Dryer;TV Casting
Zhengzhou,Zhengzhou Zhongmu Zhipu Hotel (Only Henan Film Town Branch),"Building 6, Rongxin City Window, East of Jiaotong Road, South of Fugui Road, Green Expo Cultural Industry Park",34.786329,113.955310,2022,4,199,4.9,,Gym;Robot Service
Zhengzhou,Atour Hotel Zhengzhou Beilonghu Financial Center Financial Island,"Southwest corner of the intersection of Longxiang First Street and Ruyi River East Second Street, Zhengdong New District, Zhengzhou (Haomulin Ruyi Plaza), Building 7, 1st Floor Units 147-149, Entire 3rd, 4th, and 5th Floors",34.801804,113.740044,2024,4,402,4.8,Atour Hotel,Robot Service;Washer and Dryer
Zhengzhou,Hanting Zhengzhou Hanghai East Road Hotel,69 Shihua Road (intersection of Zhongzhou Avenue and Shihua Road),34.725246,113.718570,2018,2,175,4.6,Hanting Hotel,Robot Service;Swimming Pool;Washer and Dryer;TV Casting
Zhengzhou,Zhengzhou Huiyi Courtyard Hotel,"Building B, No. 77 Shangding Road, Zhengdong New District, Zhengzhou, Henan",34.753708,113.770139,2015,5,552,4.7,Marriott,Gym;Free Parking;Swimming Pool
Zhengzhou,Kunlun Leju Select Hotel (Zhengzhou South City Jinyi City Branch),"Northeast corner of the intersection of Shuanghu Avenue and Yufeng Road, Mengzhuang Town, Xinzheng City, Zhengzhou, Henan Province, Building 23, Feiyu Electromechanical City, 1st Floor North Side, Entire 3rd to 10th Floors",34.613066,113.733835,2020,3,206,5.0,,SPA Service;Robot Service;Swimming Pool;Washer and Dryer
Zhengzhou,Orange Hotel Zhengzhou Zhengdong New District Convention and Exhibition Center Branch,"119 Hongzhuan Road, Jinshui District, Zhengzhou",34.779780,113.702020,2020,3,265,4.4,Orange Hotel,Swimming Pool;TV Casting
Zhengzhou,Zhengzhou Jinshen Zhongzhou Yihe Hotel,"27 Zhengqi Street, Jinshui District, Zhengzhou",34.781424,113.686953,2025,4,223,4.5,,Free Parking;TV Casting
Zhengzhou,Henan Yellow River Guesthouse,"1 Yingbin Road, Zhengzhou (near Zhengzhou Cultural Road, close to Yellow River Scenic Area)",34.872278,113.648540,2018,5,839,4.8,,Free Parking;Robot Service;Washer and Dryer;TV Casting
Zhengzhou,Ji Hotel Zhengzhou Convention and Exhibition Center Future Road Branch,"60 Weilai Road, Jinshui District, Zhengzhou, Henan Province",34.772300,113.707000,2020,3,328,4.6,Ji Hotel,Free Parking;Swimming Pool
Zhengzhou,Hanting Hotel (Zhengzhou East Station East Square Shangding Road Branch),"Building 4, China Resources Land New Era Plaza, Intersection of Shangding Road and Jiayuan Road, Guancheng Hui District, Zhengzhou",34.755908,113.787360,2024,3,282,4.8,Hanting Hotel,Free Parking;Robot Service;Swimming Pool;Washer and Dryer
Zhengzhou,Chenxi Hotel (Zhengzhou Convention and Exhibition Center Branch),"16 Jinshui East Road, Northeast corner of the intersection of Jinshui East Road and Huanghe South Road, Zhengzhou, Henan Province",34.764990,113.745222,2019,5,401,4.7,,SPA Service;Free Parking;Robot Service;Washer and Dryer
Zhengzhou,Home Inn - Zhengzhou Zhongyuan Futa East Metro Station Branch,"110 Jingkai Third Street, Minghu Subdistrict, Economic Development Zone, Guancheng Hui District, Zhengzhou, Henan Province, Zhongrun Building",34.722713,113.746504,2023,2,224,4.9,Home Inn,SPA Service;Washer and Dryer
Zhengzhou,Orange Hotel Zhengzhou Provincial Government MixC Branch,"East Unit of Building B, Meijian Building, Southwest corner of the intersection of Zhengguang North Street and Dehou Street, Zhengdong New District, Zhengzhou, Partial 1st Floor, Entire 3rd to 14th Floors",34.771074,113.755528,2024,3,330,4.9,Orange Hotel,Gym;Free Parking;Washer and Dryer
Zhengzhou,Future Livable Hotel (Health Road Night Market Zhengzhou Second Affiliated Hospital Branch),15 Weisan Road,34.769325,113.669130,2019,3,152,4.3,,Free Parking;Washer and Dryer
Zhengzhou,Hampton by Hilton Zhengzhou Zhengdong New District,67 Shangdu Road,34.745195,113.763361,2019,4,417,4.7,Hilton,Gym;Free Parking;Washer and Dryer;TV Casting
