origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Hefei,Nanjing,2025-11-12,HFH,Hefei Station,NJH,Nanjing Station,2025-11-12 02:32:00,2025-11-12 06:16:00,224,T235,Regular Train,Hard Seat,2,41.5,1,406
Hefei,Nanjing,2025-11-12,ENH,Hefei South Station,NKH,Nanjing South Station,2025-11-12 15:09:00,2025-11-12 16:12:00,63,D3074,Electric Multiple Unit,Second Class Seat,2,61.0,1,385
Hefei,Nanjing,2025-11-12,ENH,Hefei South Station,NKH,Nanjing South Station,2025-11-12 07:03:00,2025-11-12 07:51:00,48,D2866,Electric Multiple Unit,Second Class Seat,1,67.0,1,367
Hefei,Nanjing,2025-11-12,HFH,Hefei Station,NKH,Nanjing South Station,2025-11-12 06:19:00,2025-11-12 07:14:00,55,G7798,High-Speed Train,Second Class Seat,6,67.0,1,391
Hefei,Nanjing,2025-11-12,ENH,Hefei South Station,NKH,Nanjing South Station,2025-11-12 08:08:00,2025-11-12 09:00:00,52,G7116,High-Speed Train,Second Class Seat,2,67.0,1,368
Hefei,Nanjing,2025-11-12,ENH,Hefei South Station,INH,Quanjiao Station,2025-11-12 11:06:00,2025-11-12 11:41:00,35,D3034,Electric Multiple Unit,Second Class Seat,1,69.0,1,396
Hefei,Nanjing,2025-11-12,INH,Quanjiao Station,NKH,Nanjing South Station,2025-11-12 12:12:00,2025-11-12 12:33:00,21,G1778,High-Speed Train,Second Class Seat,2,69.0,2,396
Hefei,Nanjing,2025-11-12,ENH,Hefei South Station,NKH,Nanjing South Station,2025-11-12 11:17:00,2025-11-12 12:09:00,52,G7578,High-Speed Train,Second Class Seat,2,67.0,1,374
Hefei,Nanjing,2025-11-12,HFH,Hefei Station,NKH,Nanjing South Station,2025-11-12 19:34:00,2025-11-12 20:29:00,55,G7278,High-Speed Train,Second Class Seat,1,67.0,1,394
Hefei,Nanjing,2025-11-12,HFH,Hefei Station,NKH,Nanjing South Station,2025-11-12 07:59:00,2025-11-12 08:53:00,54,G7262,High-Speed Train,Second Class Seat,2,67.0,1,370
Hefei,Nanjing,2025-11-12,ENH,Hefei South Station,NKH,Nanjing South Station,2025-11-12 15:52:00,2025-11-12 16:43:00,51,G7242,High-Speed Train,Second Class Seat,1,67.0,1,384
Nanjing,Hefei,2025-11-13,NKH,Nanjing South Station,HFH,Hefei Station,2025-11-13 17:48:00,2025-11-13 18:39:00,51,G3031,High-Speed Train,Second Class Seat,7,67.0,1,438
Nanjing,Hefei,2025-11-13,NJH,Nanjing Station,WHH,Wuhu Station,2025-11-13 14:36:00,2025-11-13 16:30:00,114,K1557,Regular Train,Hard Seat,2,43.0,1,457
Nanjing,Hefei,2025-11-13,WHH,Wuhu Station,HFH,Hefei Station,2025-11-13 16:46:00,2025-11-13 18:18:00,92,T236,Regular Train,Hard Seat,1,43.0,2,457
Nanjing,Hefei,2025-11-13,NKH,Nanjing South Station,COH,Hefei North City Station,2025-11-13 13:39:00,2025-11-13 14:51:00,72,G1957,High-Speed Train,Second Class Seat,1,77.0,1,452
Nanjing,Hefei,2025-11-13,NKH,Nanjing South Station,HFH,Hefei Station,2025-11-13 08:12:00,2025-11-13 09:03:00,51,G3181,High-Speed Train,Second Class Seat,1,67.0,1,423
Nanjing,Hefei,2025-11-13,NKH,Nanjing South Station,INH,Quanjiao Station,2025-11-13 10:25:00,2025-11-13 10:45:00,20,G677,High-Speed Train,Second Class Seat,1,69.0,1,446
Nanjing,Hefei,2025-11-13,INH,Quanjiao Station,ENH,Hefei South Station,2025-11-13 11:10:00,2025-11-13 11:43:00,33,G591,High-Speed Train,Second Class Seat,2,69.0,2,446
Nanjing,Hefei,2025-11-13,NKH,Nanjing South Station,ENH,Hefei South Station,2025-11-13 15:47:00,2025-11-13 16:35:00,48,D3027,Electric Multiple Unit,Second Class Seat,1,67.0,1,440
Nanjing,Hefei,2025-11-13,NKH,Nanjing South Station,HFH,Hefei Station,2025-11-13 11:34:00,2025-11-13 12:27:00,53,G7373,High-Speed Train,Second Class Seat,2,67.0,1,434
Nanjing,Hefei,2025-11-13,NKH,Nanjing South Station,COH,Hefei North City Station,2025-11-13 14:47:00,2025-11-13 15:57:00,70,G7183,High-Speed Train,Second Class Seat,1,77.0,1,451
Nanjing,Hefei,2025-11-13,NKH,Nanjing South Station,COH,Hefei North City Station,2025-11-13 13:13:00,2025-11-13 14:27:00,74,G7573,High-Speed Train,Second Class Seat,1,77.0,1,453
Nanjing,Hefei,2025-11-13,NKH,Nanjing South Station,INH,Quanjiao Station,2025-11-13 10:25:00,2025-11-13 10:45:00,20,G677,High-Speed Train,Second Class Seat,2,69.0,1,445
Nanjing,Hefei,2025-11-13,INH,Quanjiao Station,ENH,Hefei South Station,2025-11-13 11:00:00,2025-11-13 11:32:00,32,D3153,Electric Multiple Unit,Second Class Seat,2,69.0,2,445
