city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Nanchang,Nanchang Courtyard Hotel,"No. 249, Yangming Road, Donghu District",28.688469,115.891126,2022,4,413,4.5,,SPA Service;Gym;Free Parking;Washer and Dryer
Nanchang,Ji Hotel Nanchang Honggutan Causeway Bay Plaza,"No. 516, Feihong Road, Honggutan New District, Nanchang City, Jiangxi Province, partial on the 1st floor of Aozhong Building, and entire floors from 10th to 16th",28.697100,115.865000,2023,3,343,4.8,Ji Hotel,Swimming Pool;TV Casting
Nanchang,Ji Hotel (Nanchang Tengwang Pavilion Bayi Museum Branch),"No. 9, Fuhe North Road, Xihu District, Nanchang, China",28.667837,115.888200,2024,3,431,4.7,Ji Hotel,SPA Service;Free Parking
Nanchang,Nanchang Jiangxi Hotel,"No. 368, Bayi Avenue",28.681420,115.902607,2012,5,272,4.6,,SPA Service;TV Casting
Nanchang,Jinxian Huazhe Grand Hotel,"No. 199, Binhu Road, Jinxian County, Nanchang City, Jiangxi Province",28.378747,116.261460,2015,4,264,4.5,,Robot Service;Swimming Pool;TV Casting
Nanchang,Pris S Hotel (Nanchang Honggutan Wanda Plaza Branch),"No. 1001, Shimao Road, Honggutan New District, near Wanda Plaza (Honggutan)",28.688318,115.843128,2017,3,199,3.9,,Gym;Free Parking;Robot Service;Washer and Dryer
Nanchang,Orange Hotel Nanchang Economic Development Zone CIFI Center,"No. 899, Shuanggang West Avenue, Nanchang Economic and Technological Development Zone, Xuhui Jianglai Center, Building B1",28.749400,115.836000,2023,3,293,5.0,Orange Hotel,Gym;Free Parking;Swimming Pool;TV Casting
Nanchang,Lavande Hotel Nanchang Bayi Square Metro Station Branch,"No. 176, Bayi Avenue (above Ganzhou Bank)",28.668481,115.903709,2017,3,260,4.7,,Free Parking;Swimming Pool
Nanchang,Ji Hotel Nanchang High-Tech Jingdong Avenue Metro Station,"No. 2, Jingsheng Road, High-tech Industrial Development Zone, Nanchang City, Jiangxi Province, partial on the 1st floor, and entire floors from 2nd to 9th",28.685998,115.972828,2025,3,344,4.8,Ji Hotel,SPA Service;Gym;Free Parking
Nanchang,Nanchang OCT Four Points by Sheraton Hotel,"No. 6, Yanwu Road, Xihu District",28.631985,115.886571,2022,4,422,4.8,Marriott,Gym;Free Parking;Washer and Dryer;TV Casting
Nanchang,Orange Hotel Nanchang Honggutan Wanda Plaza,"Building 8, Plot B12, Commercial Center of Leimeng Metropolis Residential Area, No. 888, Huizhan Road, Honggutan New District, Nanchang City",28.690100,115.847000,2020,3,381,4.8,Orange Hotel,SPA Service;Free Parking;Swimming Pool;Washer and Dryer
Nanchang,Hanting Hotel Nanchang Hongdu North Qingshanhu West Metro Station Branch,"No. 693, Hongdu North Avenue, Donghu District",28.689400,115.926000,2020,2,184,4.9,Hanting Hotel,SPA Service;Gym;Free Parking;Washer and Dryer
Nanchang,Ji Hotel Nanchang Tengwang Pavilion Wanshou Palace,"Partial on the 1st floor, and entire floors from 12th to 15th, Nanlv Jiafu Li, No. 299, Zhanqian West Road",28.660925,115.897328,2024,3,403,4.7,Ji Hotel,Swimming Pool;Washer and Dryer;TV Casting
Nanchang,Nanchang Honggutan Greenland Central Park Atour Hotel,"Building 69, Greenland Central Park, Wenhua Avenue, Xinjian District, Nanchang City",28.695751,115.835093,2023,4,340,4.7,Atour Hotel,Free Parking;Washer and Dryer
Nanchang,Nanchang Regal Crowne Plaza Hotel,"No. 266, Yanjiang Middle Avenue (near Xihu District Government, Nanchang Bridge, Tengwang Pavilion)",28.658068,115.874420,2020,5,646,4.6,,Free Parking;Robot Service
Nanchang,Orange Hotel Nanchang Tengwang Pavilion Wanshou Palace,"Building A, Zhaoshang Building, No. 468, Dieshan Road",28.683273,115.887246,2025,3,514,4.9,Orange Hotel,SPA Service;Free Parking;Swimming Pool
Nanchang,Nanchang Sunac Primus Hotel,"No. 555, Nanlongpan Street, Honggutan District",28.580124,115.797484,2016,5,367,4.8,,Gym;Swimming Pool;Washer and Dryer;TV Casting
Nanchang,Home Inn·Neo - Nanchang Tengwang Pavilion Children's Hospital Metro Station Branch,"No. 4, Erjing Road, Donghu District, Nanchang City",28.688720,115.894298,2020,2,155,4.6,Home Inn,Swimming Pool;Washer and Dryer;TV Casting
Nanchang,Lavande Hotel (Nanchang Dream Times Qingshanhu Avenue Metro Station Branch),"No. 1129, Qingshanhu South Avenue",28.670728,115.950114,2020,3,213,4.6,,SPA Service;Gym;Washer and Dryer;TV Casting
Nanchang,Orange Hotel Nanchang Tengwang Pavilion Chaoyangzhou South Road,"Partial on the 1st floor, and entire floors from 11th to 18th, Jiuxing World, No. 233, Chaoyangzhou South Road, Xihu District, Nanchang City",28.661400,115.879000,2023,3,312,4.9,Orange Hotel,SPA Service;Free Parking;Washer and Dryer
