restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Jingbao Restaurant · Established 1994,Guangzhou,23.125349,113.268271,32.0,Chinese Restaurant;Chinese Restaurant,10:30,22:00,Millennium Ancient Path Ruins,"113.268844,23.124873",23.124873,113.268844,3.8,Must-Eat Top 10
Sunset Ultimate Micro Restaurant · Day Coffee Night Bar,Guangzhou,23.125125,113.269625,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Millennium Ancient Path Ruins,"113.268844,23.124873",23.124873,113.268844,2.9,Online Queue
Green Island Western Restaurant · Birthday Theme Restaurant (New Daxin Department Store Branch),Guangzhou,23.125801,113.268465,94.0,Foreign Restaurant;Foreign Restaurant,11:00,21:00,Millennium Ancient Path Ruins,"113.268844,23.124873",23.124873,113.268844,4.2,Waiting Area
Tai Ping Koon (Beijing Road Branch),Guangzhou,23.126347,113.268959,111.0,Foreign Restaurant;Western Restaurant,11:00,22:00,Millennium Ancient Path Ruins,"113.268844,23.124873",23.124873,113.268844,4.3,Birthday Package
Weiyuan Canteen (Beijing Road Branch),Guangzhou,23.124060,113.270218,40.0,Food Service Related;Food Service Related,10:30,21:00,Millennium Ancient Path Ruins,"113.268844,23.124873",23.124873,113.268844,4.6,Must-Eat Top 10;Outdoor Seating
Bazhen Restaurant (Guangda Road Branch),Guangzhou,23.126140,113.267649,26.0,Chinese Restaurant;Chinese Restaurant,07:00,21:00,Millennium Ancient Path Ruins,"113.268844,23.124873",23.124873,113.268844,4.4,Private Room;Waiting Area
Dim Dou Dak (Beijing Road Second Branch),Guangzhou,23.126571,113.268955,60.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Millennium Ancient Path Ruins,"113.268844,23.124873",23.124873,113.268844,4.7,Outdoor Seating;Online Queue
Cheese Castle Pasta Restaurant (Old Brand Street Branch),Guangzhou,23.126345,113.267659,58.0,Foreign Restaurant;Italian Restaurant,11:00,21:00,Millennium Ancient Path Ruins,"113.268844,23.124873",23.124873,113.268844,4.6,Outdoor Seating;Private Room
Wang Ye Ice Room (Junyi Hui Branch),Guangzhou,23.123499,113.267525,51.0,Cold Beverage Shop;Cold Beverage Shop,10:30,22:30,Millennium Ancient Path Ruins,"113.268844,23.124873",23.124873,113.268844,4.2,Must-Eat Top 10;Outdoor Seating
Green Tea Restaurant (Guangzhou Yuexiu Mayflower Branch),Guangzhou,23.125839,113.267017,60.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Millennium Ancient Path Ruins,"113.268844,23.124873",23.124873,113.268844,4.7,Outdoor Seating
Tai Hang Ice Room (Wanling Plaza Branch),Guangzhou,23.114886,113.262822,37.0,Fast Food Restaurant;Tea Restaurant|Cold Beverage Shop;Cold Beverage Shop,08:00,21:00,Sacred Heart Cathedral of Guangzhou,"113.260262,23.114589",23.114589,113.260262,4.3,Outdoor Seating;Private Room
Sheng Kee Seafood Restaurant,Guangzhou,23.111838,113.261435,459.0,Chinese Restaurant;Seafood Restaurant,11:00,24:00,Sacred Heart Cathedral of Guangzhou,"113.260262,23.114589",23.114589,113.260262,4.2,Private Room;Online Queue
Datai Tea Restaurant (Haizhu Square Branch),Guangzhou,23.112610,113.262807,30.0,Fast Food Restaurant;Fast Food Restaurant,09:30,21:30,Sacred Heart Cathedral of Guangzhou,"113.260262,23.114589",23.114589,113.260262,4.4,Online Queue
Yangji Tea Restaurant,Guangzhou,23.113892,113.256611,26.0,Fast Food Restaurant;Tea Restaurant,07:00,21:00,Sacred Heart Cathedral of Guangzhou,"113.260262,23.114589",23.114589,113.260262,4.2,Must-Eat Top 10;Online Queue
Kowloon Ice Room (Guangzhou Xinghuan Branch),Guangzhou,23.114047,113.264026,32.0,Food Service Related;Food Service Related,10:00,22:00,Sacred Heart Cathedral of Guangzhou,"113.260262,23.114589",23.114589,113.260262,4.3,Outdoor Seating;Private Room
DimDouDuk (Xinghuan Branch),Guangzhou,23.113551,113.264038,100.0,Chinese Restaurant;Chinese Restaurant,08:00,21:00,Sacred Heart Cathedral of Guangzhou,"113.260262,23.114589",23.114589,113.260262,4.6,Private Room
Yipinxuan Hainanese Chicken Rice (Changdi Branch),Guangzhou,23.111040,113.258709,16.0,Fast Food Restaurant;Fast Food Restaurant,08:00,21:00,Sacred Heart Cathedral of Guangzhou,"113.260262,23.114589",23.114589,113.260262,4.2,Must-Eat Top 10;Private Room
Haxnbauer German Restaurant (Guangzhou Xinghuan Branch),Guangzhou,23.113636,113.264520,139.0,Foreign Restaurant;German Cuisine,10:00,22:00,Sacred Heart Cathedral of Guangzhou,"113.260262,23.114589",23.114589,113.260262,4.4,Waiting Area
Haiguanglou Cantonese Cuisine Restaurant,Guangzhou,23.116348,113.264768,76.0,Chinese Restaurant;Chinese Restaurant,17:00,21:30,Sacred Heart Cathedral of Guangzhou,"113.260262,23.114589",23.114589,113.260262,4.1,Must-Eat Top 10
Hakka Restaurant (Gaodi Xixie Street Branch),Guangzhou,23.118181,113.263428,56.0,Chinese Restaurant;Cantonese Cuisine,17:30,22:00,Sacred Heart Cathedral of Guangzhou,"113.260262,23.114589",23.114589,113.260262,3.9,Private Room
Yue Taste (Jiefang North Road Branch),Guangzhou,23.137298,113.262015,40.0,Chinese Restaurant;Chinese Restaurant,11:00,20:30,Guangzhou Museum (Zhenhai Tower Exhibition Area),"113.265698,23.137723",23.137723,113.265698,4.2,Must-Eat Top 10;Online Queue
Huachengli · Blossoms on the Path,Guangzhou,23.138076,113.269909,79.0,Foreign Restaurant;Western Restaurant,11:00,20:30,Guangzhou Museum (Zhenhai Tower Exhibition Area),"113.265698,23.137723",23.137723,113.265698,4.5,Outdoor Seating
Yuexiu Park. Yundao Soup and Garden Restaurant,Guangzhou,23.141657,113.268382,100.0,Chinese Restaurant;Chinese Restaurant,17:00,02:00,Guangzhou Museum (Zhenhai Tower Exhibition Area),"113.265698,23.137723",23.137723,113.265698,4.0,Private Room;Birthday Package
Kaiser Xinjiang Restaurant,Guangzhou,23.134685,113.261613,86.0,Chinese Restaurant;Halal Restaurant,10:00,23:00,Guangzhou Museum (Zhenhai Tower Exhibition Area),"113.265698,23.137723",23.137723,113.265698,3.6,Outdoor Seating
Kowloon Ice Room (China Hotel Branch),Guangzhou,23.139943,113.260837,50.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Guangzhou Museum (Zhenhai Tower Exhibition Area),"113.265698,23.137723",23.137723,113.265698,4.3,Must-Eat Top 10;Outdoor Seating
Green Island Western Restaurant · Birthday Theme · Lawn Terrace Restaurant,Guangzhou,23.142096,113.268446,70.0,Foreign Restaurant;Foreign Restaurant,11:00,10:00,Guangzhou Museum (Zhenhai Tower Exhibition Area),"113.265698,23.137723",23.137723,113.265698,4.6,Waiting Area
Meat Times Restaurant · Mitan Restaurant,Guangzhou,23.141163,113.270362,117.0,Food Service Related;Food Service Related,10:00,24:00,Guangzhou Museum (Zhenhai Tower Exhibition Area),"113.265698,23.137723",23.137723,113.265698,4.1,Waiting Area
Haliman Restaurant,Guangzhou,23.141023,113.270484,17.0,Chinese Restaurant;Halal Restaurant,11:30,24:00,Guangzhou Museum (Zhenhai Tower Exhibition Area),"113.265698,23.137723",23.137723,113.265698,3.8,Outdoor Seating;Birthday Package
Tao Tao Ju Restaurant (Jiefang North Road Branch),Guangzhou,23.133583,113.261670,106.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Guangzhou Museum (Zhenhai Tower Exhibition Area),"113.265698,23.137723",23.137723,113.265698,4.5,Waiting Area
Kemíng Ice Room,Guangzhou,23.140969,113.260656,100.0,Fast Food Restaurant;Tea Restaurant,11:00,21:00,Guangzhou Museum (Zhenhai Tower Exhibition Area),"113.265698,23.137723",23.137723,113.265698,4.0,Outdoor Seating
Thai Suo Southeast Asian Cuisine Restaurant (Tangming Plaza Branch),Guangzhou,23.128637,113.244810,57.0,Foreign Restaurant;Foreign Restaurant,11:00,01:00,Chen Clan Ancestral Hall (Guangdong Folk Art Museum),"113.245409,23.126999",23.126999,113.245409,4.6,Birthday Package
Jiangnan Family Chinese Restaurant,Guangzhou,23.128594,113.246464,15.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Chen Clan Ancestral Hall (Guangdong Folk Art Museum),"113.245409,23.126999",23.126999,113.245409,4.6,Must-Eat Top 10;Outdoor Seating
Knife Fork Plus Cup · American Barbecue · Craft Beer · Music Restaurant Bar (Chen Clan Academy Branch),Guangzhou,23.124866,113.245630,111.0,Food Service Related;Food Service Related,11:00,21:00,Chen Clan Ancestral Hall (Guangdong Folk Art Museum),"113.245409,23.126999",23.126999,113.245409,4.6,Waiting Area
Hong Pak Ice Room,Guangzhou,23.124911,113.246189,55.0,Food Service Related;Food Service Related,11:00,21:00,Chen Clan Ancestral Hall (Guangdong Folk Art Museum),"113.245409,23.126999",23.126999,113.245409,4.4,Outdoor Seating;Birthday Package
