origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Shenzhen,Beijing,2025-11-12,IOQ,Shenzhen North Railway Station,BXP,Beijing West Railway Station,2025-11-12 11:41:00,2025-11-12 19:30:00,469,G80,High-Speed Train,Second Class Seat,Sufficient,1107.5,1,557
Shenzhen,Beijing,2025-11-12,NZQ,Futian Railway Station,IZQ,Guangzhou South Railway Station,2025-11-12 12:48:00,2025-11-12 13:35:00,47,G6516,High-Speed Train,Second Class Seat,Sufficient,1118.0,1,566
Shenzhen,Beijing,2025-11-12,IZQ,Guangzhou South Railway Station,BJP,Beijing Railway Station,2025-11-12 14:16:00,2025-11-12 22:12:00,476,G78,High-Speed Train,Second Class Seat,Sufficient,1118.0,2,566
Shenzhen,Beijing,2025-11-12,IOQ,Shenzhen North Railway Station,SJP,Shijiazhuang Railway Station,2025-11-12 09:29:00,2025-11-12 18:53:00,564,G342,High-Speed Train,Second Class Seat,Sufficient,893.5,1,553
Shenzhen,Beijing,2025-11-12,SJP,Shijiazhuang Railway Station,FTP,Beijing Fengtai Railway Station,2025-11-12 19:31:00,2025-11-12 20:59:00,88,G618,High-Speed Train,Second Class Seat,Sufficient,893.5,2,553
Shenzhen,Beijing,2025-11-12,IOQ,Shenzhen North Railway Station,SJP,Shijiazhuang Railway Station,2025-11-12 11:41:00,2025-11-12 18:27:00,406,G80,High-Speed Train,Second Class Seat,Sufficient,1166.5,1,565
Shenzhen,Beijing,2025-11-12,SJP,Shijiazhuang Railway Station,FTP,Beijing Fengtai Railway Station,2025-11-12 18:49:00,2025-11-12 20:14:00,85,G626,High-Speed Train,Second Class Seat,Sufficient,1166.5,2,565
Shenzhen,Beijing,2025-11-12,IOQ,Shenzhen North Railway Station,CWQ,Changsha South Railway Station,2025-11-12 11:35:00,2025-11-12 14:12:00,157,G876,High-Speed Train,Second Class Seat,Sufficient,1102.5,1,567
Shenzhen,Beijing,2025-11-12,CWQ,Changsha South Railway Station,BJP,Beijing Railway Station,2025-11-12 14:30:00,2025-11-12 22:19:00,469,G486,High-Speed Train,Second Class Seat,Sufficient,1102.5,2,567
Shenzhen,Beijing,2025-11-12,IOQ,Shenzhen North Railway Station,IZQ,Guangzhou South Railway Station,2025-11-12 10:13:00,2025-11-12 10:49:00,36,G1040,High-Speed Train,Second Class Seat,Sufficient,936.5,1,555
Shenzhen,Beijing,2025-11-12,IZQ,Guangzhou South Railway Station,BXP,Beijing West Railway Station,2025-11-12 11:15:00,2025-11-12 21:20:00,605,G338,High-Speed Train,Second Class Seat,Sufficient,936.5,2,555
Shenzhen,Beijing,2025-11-12,IOQ,Shenzhen North Railway Station,BXP,Beijing West Railway Station,2025-11-12 11:41:00,2025-11-12 19:30:00,469,G80,High-Speed Train,Second Class Seat,Sufficient,1112.5,1,562
Shenzhen,Beijing,2025-11-12,BXP,Beijing West Railway Station,BOP,Beijing East Railway Station,2025-11-12 20:00:00,2025-11-12 20:25:00,25,S109,Intercity Train,无座,Sufficient,1112.5,2,562
Shenzhen,Beijing,2025-11-12,IOQ,Shenzhen North Railway Station,BXP,Beijing West Railway Station,2025-11-12 11:41:00,2025-11-12 19:30:00,469,G80,High-Speed Train,Second Class Seat,Sufficient,1111.5,1,560
Shenzhen,Beijing,2025-11-12,BXP,Beijing West Railway Station,BJP,Beijing Railway Station,2025-11-12 20:00:00,2025-11-12 20:14:00,14,S109,Intercity Train,无座,Sufficient,1111.5,2,560
Shenzhen,Beijing,2025-11-12,IOQ,Shenzhen North Railway Station,FWP,Baiyangdian Railway Station,2025-11-12 09:42:00,2025-11-12 19:31:00,589,G306,High-Speed Train,Second Class Seat,Sufficient,954.0,1,561
Shenzhen,Beijing,2025-11-12,FWP,Baiyangdian Railway Station,BJP,Beijing Railway Station,2025-11-12 19:50:00,2025-11-12 21:55:00,125,C128,Intercity Train,Second Class Seat,Sufficient,954.0,2,561
Shenzhen,Beijing,2025-11-12,IOQ,Shenzhen North Railway Station,FWP,Baiyangdian Railway Station,2025-11-12 09:42:00,2025-11-12 19:31:00,589,G306,High-Speed Train,Second Class Seat,Sufficient,952.0,1,559
