origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Jinan,Chongqing,2025-11-12,TNA,Yaoqiang International Airport,CKG,Jiangbei International Airport,2025-11-12 15:05:00,2025-11-12 17:30:00,145,CA4949,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,570,1,99
Jinan,Chongqing,2025-11-12,TNA,Yaoqiang International Airport,CKG,Jiangbei International Airport,2025-11-12 19:20:00,2025-11-12 21:50:00,150,PN6328,Hainan Airlines | West Air,Economy Class,Sufficient,320,Medium Aircraft,Airbus,500,1,94
Jinan,Chongqing,2025-11-12,TNA,Yaoqiang International Airport,CKG,Jiangbei International Airport,2025-11-12 09:00:00,2025-11-12 11:25:00,145,SC8803,Shandong Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,668,1,100
Jinan,Chongqing,2025-11-12,TNA,Yaoqiang International Airport,SHA,Hongqiao International Airport,2025-11-12 10:05:00,2025-11-12 11:35:00,90,MU5572,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,596,1,105
Jinan,Chongqing,2025-11-12,SHA,Hongqiao International Airport,CKG,Jiangbei International Airport,2025-11-12 19:50:00,2025-11-12 22:50:00,180,MU5431,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,596,2,105
Jinan,Chongqing,2025-11-12,TNA,Yaoqiang International Airport,CKG,Jiangbei International Airport,2025-11-12 13:15:00,2025-11-12 15:40:00,145,CA4945,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,670,1,103
Jinan,Chongqing,2025-11-12,TNA,Yaoqiang International Airport,CKG,Jiangbei International Airport,2025-11-12 14:15:00,2025-11-12 16:50:00,155,MU5471,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,550,1,98
Jinan,Chongqing,2025-11-12,TNA,Yaoqiang International Airport,CKG,Jiangbei International Airport,2025-11-12 09:00:00,2025-11-12 11:25:00,145,CA8741,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,670,1,101
Jinan,Chongqing,2025-11-12,TNA,Yaoqiang International Airport,CKG,Jiangbei International Airport,2025-11-12 19:10:00,2025-11-12 21:35:00,145,SC8813,Shandong Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,520,1,97
Jinan,Chongqing,2025-11-12,TNA,Yaoqiang International Airport,CKG,Jiangbei International Airport,2025-11-12 19:10:00,2025-11-12 21:35:00,145,CA4953,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,520,1,95
