city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Enshi,Ji Hotel (Enshi Tusi City Jinshan Avenue Branch),"Lianhu Apartment, First Floor (109, 110, 111, 112), and Floors Six to Thirteen, Huangniba Community, Wuyangba Subdistrict Office",30.303089,109.485763,2025,3,310,4.5,Ji Hotel
Enshi,Badong Haiping Hotel,"No. 121, Huyu Rong Avenue, Yesanguan Town",30.620549,110.331662,2021,2,111,4.5,Atour Hotel
Enshi,Home Inn Selected - Enshi Railway Station Xujia Ping Airport Branch,"No. T9, First Floor, Main Building, Auto Passenger Transport Center Station, Jingui Avenue",30.347247,109.487580,2019,3,126,4.8,Home Inn
Enshi,Vienna Hotel (Enshi Railway Station Airport Branch),"No. 998, Shizhou Avenue",30.348503,109.492190,2018,3,172,4.9,
Enshi,Home Inn NEO - Xuan'en Mengchao Town Branch,"209 National Highway, Zhushan Town, Xuan'en County, Enshi Tujia and Miao Autonomous Prefecture, Hubei Province",29.993572,109.497940,2020,3,217,5.0,Home Inn
Enshi,Xuan'en Jindian Junlan Grand Hotel,"No. 158, Xinglong Avenue, Xuan'en County",29.989945,109.494056,2021,5,280,5.0,
Enshi,Manzhou International Hotel (Enshi Branch),"Building 5A, Selenium Tea City, Jingui Avenue",30.301562,109.493415,2017,3,132,4.5,
Enshi,Xuan'en Xinglong Old Street Jinjiang Metropolo Hotel,"No. 66, Xinglong Avenue, Zhushan Town, Xuan'en County",29.985441,109.481656,2019,5,251,4.9,
Enshi,Home Inn Selected (Gold Standard) - Enshi Tusi City Airport Branch,"No. 190, Hangkong Avenue, Enshi City, Hubei Province",30.284602,109.478454,2020,3,143,4.6,Home Inn
Enshi,Enshi Xiazhou Yesanguan International Grand Hotel,"No. 39, Fazhan Avenue, Yesanguan Town, Badong County, Enshi Autonomous Prefecture",30.627037,110.324830,2016,4,184,4.6,Atour Hotel
Enshi,Badong Dongsheng Jiuzhou International Grand Hotel (Yangtze River Bridge and Wuxiakou Scenic Area Branch),"No. 132, Yanjiang Avenue, Xinling Town, Badong County, Enshi City",31.039294,110.331692,2015,4,263,4.5,
Enshi,Vienna International Hotel · Hubei Enshi Cultural Center Airport Branch,"International Famous Brand City (West of Jingui Avenue), Enshi City, Hubei Province",30.316435,109.493778,2018,4,189,4.8,
Enshi,Enshi Zijin International Garden Resort Hotel,"Jinlong Building, Gengjiaping Village, Wuyangba Subdistrict Office",30.321712,109.507795,2017,5,280,4.9,
Enshi,Vienna Hotel (Enshi Tusi City Aviation Avenue Branch),"No. 37, Hangkong Avenue",30.278657,109.479148,2017,3,153,4.3,
Enshi,Badong Hongfa Grand Hotel (Wuxiakou Main Tourist Center Branch),"No. 318, Xinling Avenue, Badong, China",31.031361,110.325072,2023,4,172,5.0,
Enshi,Sengeli International Hotel (Enshi Cultural Center Xujia Ping Airport Branch),Northeast 40 meters from the intersection of Jinlong Avenue and Lingyun Road,30.314058,109.508228,2023,4,198,4.8,
Enshi,Lavande Hotel (Enshi Cultural Square Airport Branch),"Enshi International Clothing City, Jinziba, Wuyang Subdistrict Office",30.312297,109.493715,2019,3,164,4.6,
Enshi,Yunshui Mingxin Hotel (Enshi Cultural Center Airport Branch),"Phase II, Building C01, Wuling International Decoration City (near Xintiandi, directly opposite Tea City)",30.302074,109.496555,2018,3,195,4.9,
Enshi,Enshi Badong Hongsheng Business Hotel,"No. 378, Jiangjun Road, Yesanguan Town, Badong County",30.619580,110.328184,2015,2,109,3.8,Atour Hotel
Enshi,Orange Hotel Enshi Daughter City,"Building 12, Daughter City, No. 41, Ma'anshan, Wuyangba Subdistrict, Enshi City, Hubei Province",30.270689,109.503815,2024,3,273,4.9,Orange Hotel
