city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Beijing,Ming Tombs - Changling Tomb,B000A7W45X,"The largest tomb complex among the Ming Dynasty imperial mausoleums, the Changling Tomb, the burial site of Emperor Yongle Zhu Di.",Historical and Cultural,,40.300235,116.248804,4.7,08:30,18:00,,1.0,2.5,50
Beijing,Tiananmen Square,B000A83C1S,"The central square of Beijing, the capital of the People's Republic of China, and the largest city square in the world.",Historical and Cultural,,39.903182,116.397755,4.9,05:00,22:00,,0.5,2.0,0
Beijing,Shichahai,B000A7O5PK,"A historic cultural district in Beijing where traditional hutong scenery blends with lakeside views, offering enchanting night scenes.",Historical and Cultural,,39.941893,116.385121,4.9,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
Beijing,National Aquatics Center (Water Cube),B000A80ZU6,"The Olympic swimming competition venue, featuring a unique membrane structure, now transformed into the Ice Cube Ice Sports Center.",City Landmark,,39.992834,116.390397,4.7,09:00,18:00,,0.0,1.5,30
Beijing,National Stadium (Bird's Nest),B000A7GWO5,"The main stadium of the 2008 Olympic Games, a masterpiece of modern architectural art and a symbol of Olympic spirit.",City Landmark,,39.993330,116.395784,4.9,09:00,19:00,,0.5,2.0,50
Beijing,Sanlitun Taikoo Li,B0FFFT5A1C,"Beijing's fashion landmark, a hub for international brands and the center of modern urban nightlife.",City Landmark,,39.934862,116.454406,4.8,10:00,22:00,,1.5,3.0,0
Beijing,Wangfujing Pedestrian Street,B000A48169,"One of Beijing's most famous commercial streets, a century-old street blending traditional and modern commercial culture.",City Landmark,,39.913399,116.412420,4.8,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Beijing,Tsinghua University,,"A top-tier science and engineering university in China, known for its beautiful campus and strong academic atmosphere.",Historical and Cultural,,40.003220,116.325899,4.5,Open 24 Hours,Open 24 Hours,,0.0,1.5,0
Beijing,Wudaoying Hutong,B0FFGQA57E,"A cultural and leisure district in Beijing, featuring creative boutiques, cafes, and specialty restaurants.",Leisure Experience,,39.947899,116.411707,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Beijing,Summer Palace,B000A7O1CU,"A quintessential example of ancient Chinese imperial gardens, a UNESCO World Heritage Site centered around Kunming Lake and Longevity Hill.",Historical and Cultural,,39.999617,116.275179,4.9,06:00,20:00,,2.5,4.0,30
Beijing,Old Summer Palace Ruins Park,B000A16E89,"The ruins of a Qing Dynasty imperial garden, a historical witness to the 'Garden of Gardens,' and a patriotic education base.",Historical and Cultural,,40.008759,116.300960,4.9,06:00,21:00,,1.5,3.0,10
Beijing,798 Art District,,"An internationally renowned contemporary art district, a creative cultural park transformed from former industrial factories.",Art Exhibition,,39.984456,116.503789,4.5,10:00,18:00,,2.0,3.5,0
Beijing,Yangmeizhu Xiejie,B0FFH6JM2W,"A distinctive artistic hutong in Beijing, home to creative boutiques and cafes, offering an experience of old Beijing hutong culture.",Historical and Cultural,,39.895280,116.390844,4.5,Open 24 Hours,Open 24 Hours,,0.5,2.0,0
Beijing,Nanluoguxiang,B0FFFAH7I9,"A famous hutong commercial street in Beijing, featuring specialty shops and gourmet food, showcasing traditional courtyard culture.",Historical and Cultural,,39.937182,116.402394,4.8,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
Beijing,Beijing Dashilan,B000A84KJP,"A commercial district with over 500 years of history, preserving the traditional hutong scenery and commercial culture of old Beijing.",Historical and Cultural,,39.895715,116.395042,4.8,Open 24 Hours,Open 24 Hours,,0.0,1.5,0
Beijing,Jingshan Park,B000A7I1OL,"The commanding point of Beijing's central axis, offering the best panoramic view of the Forbidden City, a Ming Dynasty imperial garden.",Historical and Cultural,,39.925875,116.396551,4.8,06:00,21:00,,1.0,2.5,2
