poi_name,latitude,longitude,address,poi_type
Kuanzhai Alley Scenic Area,30.663869,104.053307,,attraction
Chengdu Wuhou Shrine Museum,30.645000,104.050000,,attraction
IFS International Finance Center,30.660000,104.081000,,attraction
Qingyang Palace,30.661542,104.042609,,attraction
Jinsha Site Museum,30.681709,104.012634,,attraction
Jianshe Road Snack Street,30.671442,104.102739,,attraction
Nan Bridge,30.996316,103.615948,,attraction
Shu Feng Ya Yun Sichuan Opera Theater,30.654000,104.043000,,attraction
Tongpa Street,30.645000,104.055000,,attraction
Heming Teahouse,30.656882,104.058603,,attraction
Zi Fei (Wide and Narrow Alley Scenic Area Branch),30.663924,104.053720,,restaurant
Holiland (1992),30.663163,104.053746,,restaurant
Chengdu Impression Sichuan Cuisine Restaurant (Narrow Alley Branch),30.663338,104.054079,,restaurant
Xiangji Kitchen 1999 (Kuanzhai Alley Branch),30.663759,104.054408,,restaurant
Tingxiang (Kuanzhai Alley Branch),30.663520,104.054902,,restaurant
Diaoyutai Royal Garden State Banquet Chinese Restaurant (Kuanzhai Alley Scenic Area Branch),30.664635,104.051670,,restaurant
Nutrition and Health Restaurant,30.666555,104.052671,,restaurant
Erbao Mansion · Fresh Fish Sichuan Cuisine Restaurant (Kuanzhai Branch),30.667067,104.054643,,restaurant
Chengdu Chike (Kuixinglou Flagship Branch),30.667881,104.055095,,restaurant
Wuli Pass Hotpot (Kuixinglou Branch),30.667604,104.055896,,restaurant
Huanhua Jinxiu,30.656642,104.034225,,restaurant
Kathmandu Restaurant,30.658406,104.036686,,restaurant
Tingzhou Dream Fragrance Chinese Restaurant,30.643241,104.048570,,restaurant
Grandma's Kitchen (Hexi Xiaozhu Branch),30.641445,104.050759,,restaurant
Old House Qingzhu Huaxi Folk Style Restaurant (Wuhou Temple Branch),30.644238,104.045840,,restaurant
Third Restaurant,30.641334,104.050190,,restaurant
Shambhala Tibetan Feast (Wuhou Shrine Hengjie Branch),30.641064,104.047460,,restaurant
Butterfly Quest · Sichuan Banquet (Wuhou Shrine Branch),30.646589,104.055046,,restaurant
Southwest Minzu University Heheyuan Restaurant,30.640353,104.051448,,restaurant
Vegetarian Impression Buffet Restaurant (Shuhan Street Community Branch),30.640688,104.047147,,restaurant
Great Northeast Restaurant (Wuhou Temple Cross Street Branch),30.640652,104.047151,,restaurant
Jinli Xiang Restaurant Takeaway,30.649528,104.053294,,restaurant
Window View Restaurant (Huijin Apartment Branch),30.641888,104.055322,,restaurant
Armed Police Hospital - Restaurant,30.642444,104.056934,,restaurant
Tibetan Secret Lhasa (Shuadu Food Plaza Branch),30.646767,104.056740,,restaurant
Happiness Restaurant,30.997876,103.617940,,restaurant
