city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Quanzhou,Home Inn Collection - Quanzhou Xihu West Street Rezen·Cloud Hotel,"877 Xinhua North Road, Chengkou Community, Qingyuan Street, Fengze District, Quanzhou City, Fujian Province",24.928706,118.580025,2025,3,137,4.8,Home Inn,SPA Service;Washer and Dryer
Quanzhou,Atour Hotel Quanzhou Fengze Plaza Financial Street,"8-5 Fengtian Road, Fengze District, Quanzhou City, Fujian Province",24.899894,118.607474,2024,4,463,4.8,Atour Hotel,Gym;Free Parking;Robot Service;Swimming Pool
Quanzhou,Fairfield by Marriott Quanzhou Fengze,"333 Heshan Road, Fengze District, Quanzhou City, Fujian Province",24.934883,118.653010,2025,4,394,4.6,Marriott,Free Parking;Robot Service;Swimming Pool;Washer and Dryer
Quanzhou,Ji Hotel Quanzhou Fengze Plaza Huxin Street,"Building C, Commercial City, Huxin Street, floors 1 to 8",24.906247,118.606263,2024,3,333,4.8,Ji Hotel,Gym;Free Parking;Robot Service
Quanzhou,Hanting Hotel Nan'an Zhongjun World City Huxin Road,"1-7 Huxin Road, Nan'an City, Quanzhou, Fujian Province",24.956813,118.386297,2023,2,176,4.9,Hanting Hotel,Swimming Pool;TV Casting
Quanzhou,Jiyun Hotel (Quanzhou Jinjiang International Airport Wudian City Branch),"171-2 Xinhua Street, Jinjiang City",24.809857,118.579673,2025,3,200,4.5,,Free Parking;Robot Service
Quanzhou,Quanzhou Guest House,"168 Tonggang East Street, Fengze District, Quanzhou City, near Forest Park",24.885045,118.655171,2010,5,467,4.2,,Robot Service;Swimming Pool;Washer and Dryer;TV Casting
Quanzhou,Ji Hotel Quanzhou Puxi Wanda Jiangbin North Road,"Building 1, Baoxinhua Court, Shopfront 10, Commercial Podium of Building 1, Shops 2-10, Commercial Podium of Buildings 1-3, Floors 2F, 3F, 4F, Quanxiu Street, Fengze District, Quanzhou City, Fujian Province",24.886232,118.589698,2023,3,288,4.9,Ji Hotel,SPA Service;Robot Service
Quanzhou,Ji Hotel Quanzhou West Street Zhongshan Road,"39 Yanzhi Lane, Licheng District, Quanzhou City, Fujian Province",24.903599,118.588272,2024,3,379,4.9,Ji Hotel,Gym;Free Parking
Quanzhou,Quanzhou·Jinjiang | AESTHETIC·DESIGNER Yuzhou International Hotel (Quanzhou Zhongshan Street Branch),"Room 401, Building 9, Zhuohui Haigang City, 3595 Binjiang Road, Jinjiang City, Fujian Province",24.886786,118.579555,2025,4,249,4.5,,Robot Service;Swimming Pool;TV Casting
Quanzhou,Quanzhou Jinjiang Baixiang Century Hotel (Wudian City Branch),388 Century Avenue,24.791292,118.560120,2018,5,445,4.7,,Gym;Swimming Pool
Quanzhou,Home Inn·Neo - Quanzhou Jiuyi Road West Street Ancient City Branch,"26 Jiuyi Street, Licheng District, Quanzhou City",24.905283,118.594325,2020,2,167,4.5,Home Inn,SPA Service;Robot Service;Washer and Dryer
Quanzhou,Orange Hotel Quanzhou Wanda Quanxiu Road,"Partial first floor, entire floors 4 to 7, 615 Quanxiu Road",24.892604,118.596199,2023,3,265,4.9,Orange Hotel,SPA Service;Free Parking
Quanzhou,Home Inn·Neo - Quanzhou Bell Tower West Street Kaiyuan Temple Branch,"345 Dong Street, Lichong Subdistrict, Licheng District, Quanzhou City, Fujian Province",24.911346,118.597887,2023,2,193,4.8,Home Inn,SPA Service;Robot Service;TV Casting
Quanzhou,Quanzhou Quanshang Hilton Hotel,999 Jiangbin South Road,24.867114,118.608072,2016,5,653,4.7,Hilton,Free Parking;Robot Service;Swimming Pool
Quanzhou,Dehua Wanjia International Hotel (Tea Ware City Branch),"96 Avenue, Dehua Teaware City",25.464316,118.275424,2025,4,178,4.8,,SPA Service;Gym;Free Parking
Quanzhou,Orange Hotel Quanzhou Jinjiang International Airport Yangguang Road,"Partial first floor, entire floors 2 to 6, 36-4 Qinghua East Zone, Qinghua Community, Qingyang Subdistrict",24.814777,118.590626,2024,3,282,4.9,Orange Hotel,Gym;Swimming Pool;Washer and Dryer
Quanzhou,Hanting Hotel Quanzhou Nan'an Shuitou Stone City,"Partial first floor, entire floors 4 to 13, 297 Central Avenue, Shuitou Town",24.703732,118.423274,2023,2,180,4.8,Hanting Hotel,SPA Service;Robot Service;Washer and Dryer
Quanzhou,Ji Hotel Quanzhou Wanda,"406 Baozhou Road, Fengze District, Quanzhou City",24.884269,118.597148,2017,3,296,4.7,Ji Hotel,Gym;TV Casting
Quanzhou,Home Inn·Neo - Quanzhou West Street Overseas Chinese Museum Branch,"Inside the Overseas Chinese History Museum, Donghu Street, Fengze District, Quanzhou City",24.911931,118.606971,2018,2,137,4.6,Home Inn,Gym;Swimming Pool;Washer and Dryer
