city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Nanjing,Atour Hotel Nanjing Xuanwu Lake Xuanwumen,"No. 266 Zhongyang Road (Exit 2 of Xinmofanmalu Station, Metro Line 1)",32.081227,118.785351,2020,4,428,4.6,Atour Hotel,Gym;Swimming Pool
Nanjing,Orange Hotel Nanjing Confucius Temple Laomendong,"No. 74-76 Changle Road, Fuzimiao, Qinhuai District (20 meters to the left of Tanhualou, Fuzimiao)",32.017272,118.786548,2024,3,369,4.9,Orange Hotel,Gym;Robot Service;Washer and Dryer;TV Casting
Nanjing,Nanjing Jicui Jinling Jialong Hotel,"No. 7 Huafu Road, Dingshan Street, Building 8, Jiangsu Industrial Technology Research Institute Park",32.030503,118.644410,2023,5,488,4.8,,SPA Service;Free Parking;Robot Service;TV Casting
Nanjing,Ji Hotel Nanjing Jiangning Dongqi Road,"No. 1 Runqi South Road, Jiangning District, Nanjing, Jiangsu Province",31.978664,118.880017,2019,3,305,4.6,Ji Hotel,Gym;Swimming Pool
Nanjing,Ji Hotel Nanjing Ming Palace,No. 12 Yudao Street,32.037193,118.816677,2017,3,341,4.8,Ji Hotel,SPA Service;Free Parking;Robot Service
Nanjing,Home Inn·neo - Nanjing Xinjiekou Central Branch,"No. 36 Huaihai Road, Qinhuai District",32.037604,118.785660,2020,2,299,4.7,Home Inn,SPA Service;Gym
Nanjing,Hanting Hotel Nanjing Confucius Temple Pedestrian Street,"No. 146 Dashiba Street, Qinhuai District",32.018343,118.788350,2020,2,252,4.8,Hanting Hotel,SPA Service;Gym;Washer and Dryer
Nanjing,Hanting Hotel Nanjing Xinjiekou Zhangfuyuan Metro Station,"No. 76 Jianye Road, Qinhuai District (150 meters to the right of Exit 3, Zhangfuyuan Metro Station, Metro Line 1)",32.030400,118.782000,2025,2,288,4.7,Hanting Hotel,Gym;TV Casting
Nanjing,Home Inn·neo - Nanjing Wutang Plaza Metro Station Branch,"No. 9 Mufu East Road, Gulou District, Nanjing",32.111498,118.779311,2017,2,346,4.5,Home Inn,SPA Service;Free Parking
Nanjing,Moxy Hotel Nanjing Jiangning,"No. 15 Tianyuan East Road (near Exit 2 of Zhushanlu Station, Metro Line 1, and Exit 5 of Zhushanlu Station, Metro Line 5)",31.933570,118.846694,2021,4,331,4.7,,Gym;Robot Service;Swimming Pool;Washer and Dryer
Nanjing,Home Inn·neo - Nanjing Xinjiekou Daxinggong Metro Station Wenchang Lane Branch,"No. 147-1 Taiping South Road, Qinhuai District, Nanjing",32.037122,118.793920,2018,2,342,4.8,Home Inn,Gym;Robot Service;TV Casting
Nanjing,Jinjiang Inn (Nanjing Railway Station Xuanwu Lake Zhongfu Road Metro Station Hotel),No. 16 Jianning Road,32.091374,118.775473,2012,2,147,4.4,Jinjiang Inn,SPA Service;Swimming Pool
Nanjing,Lavande Hotel (Nanjing Kazimen Metro Station Laomendong Branch),"5th Floor, Building B, Wanxiang Duhui Commercial Plaza, No. 111 Yongle Road, near Yongle Road, Metro Line 3 Kamen Station",31.998648,118.797124,2025,3,248,4.6,,Gym;Free Parking;Swimming Pool;TV Casting
Nanjing,Hanting Hotel Nanjing Getang Metro Station,"No. 400 Ningliu Road, Jiangbei New Area",32.243900,118.754000,2019,2,184,4.9,Hanting Hotel,Gym;Free Parking;TV Casting
Nanjing,Orange Hotel Nanjing Jiangning Sasseur Future Network Town,"No. 117 Suyuan Avenue, Jiangning District, Nanjing, Jiangsu Province",31.842300,118.826000,2020,3,293,4.8,Orange Hotel,SPA Service;Gym;Free Parking
Nanjing,Home Inn - Nanjing Andemen Metro Station Yuhuatai Scenic Area Branch,"Building 1, No. 52 Xiaxing Road, Andemen, Yuhuatai District, Nanjing",31.989178,118.754999,2018,2,203,4.3,Home Inn,Free Parking;Robot Service;Washer and Dryer
Nanjing,Nanjing Guli Grand Hotel,"No. 1 Niushou Avenue, Guli Street",31.880630,118.709714,2013,4,192,4.7,,SPA Service;Washer and Dryer
Nanjing,Nanjing Jingfeng Marriott Hotel,No. 1519 Shuanglong Avenue,31.936237,118.821917,2018,5,866,4.7,Marriott,Robot Service;Swimming Pool
Nanjing,Campanile Hotel (Nanjing South Railway Station Branch),"Room 116, Building D-1, Duhui Tiandi City, No. 7 Zhucui Road, Jiangning District, Nanjing, Jiangsu Province",31.963761,118.796812,2023,3,292,4.7,,SPA Service;Free Parking;Swimming Pool;TV Casting
Nanjing,Nanjing Buckingham Grand Hotel (Xuanwu Avenue Branch),"No. 888 Xuanwu Avenue, Qixia District",32.103049,118.891212,2020,4,310,4.7,,Free Parking;Swimming Pool;Washer and Dryer
