poi_name,latitude,longitude,address,poi_type
Zhengzhou Museum New Hall,34.739600,113.546720,,attraction
Zhengzhou Shangdu National Archaeological Site Park,34.753775,113.690498,,attraction
Erqi Memorial Hall,34.752186,113.666494,,attraction
Beilong Lake Wetland Park,34.812300,113.789100,,attraction
Zhengdong New District CBD,34.769100,113.753400,,attraction
Zijing Mountain Park,34.761890,113.687708,,attraction
Yellow River Scenic Area,34.920000,113.630000,,attraction
Zhengzhou Confucian Temple,34.748659,113.688345,,attraction
Yellow River Museum,34.871840,113.677764,,attraction
Huiji Bridge Ruins Park,34.892354,113.585469,,attraction
Han Feng Yuan Barbecue and Hot Pot Buffet Restaurant (Asia Joy City Branch),34.751785,113.667704,,restaurant
Yuehai Hotel Xuan Palace Western Restaurant (Erqi Square),34.749629,113.667658,,restaurant
Yuehai Hotel - Yuehai Xuan Chinese Restaurant,34.749142,113.667796,,restaurant
Huya Fried Chicken (Henan Zhengzhou Erqi MixC Branch),34.754815,113.662798,,restaurant
Jixu Folk Ballad Barbecue House (Zhengzhou Guangcai Branch),34.755287,113.669676,,restaurant
Green Tea Restaurant (Zhengzhou MixC Branch),34.754667,113.662403,,restaurant
Zhengzhou Zhengbai Restaurant (Zhengzhou Department Store Branch),34.756286,113.668080,,restaurant
Route 5 Restaurant Stone-Grilled Steak (David Plaza Branch),34.756777,113.666316,,restaurant
Mao Zhangzhang Oil-Marinated Skewers (Guomao 360 Branch),34.783597,113.675687,,restaurant
Manyu (Dennis David City Branch),34.756848,113.666241,,restaurant
Xiaozhiwei Restaurant,34.740996,113.539988,,restaurant
Zhengzhou Olympic Sports Jianguo Hotel - Seafood Buffet Restaurant,34.739770,113.537534,,restaurant
Zhengdi Olympic Jianguo Hotel All-Day Dining Restaurant,34.740659,113.537609,,restaurant
Jiupu Restaurant,34.739579,113.561973,,restaurant
Peony Restaurant (Yi'er Hotel Management Company),34.739995,113.562140,,restaurant
M Art Restaurant Qidesheng · Beef Noodles,34.739800,113.563173,,restaurant
Waku No. 50 (Kaixuan Road Branch),34.740377,113.563327,,restaurant
Zhengzhou Greenland JW Marriott Hotel (Marriott Chinese Restaurant),34.770905,113.727350,,restaurant
Qianxi Cloud Restaurant (Qianxi Plaza Branch),34.771075,113.727225,,restaurant
Zhengzhou Big Corn G PLUS Skyview Restaurant,34.770914,113.727493,,restaurant
Zhengzhou Greenland JW Marriott Hotel · Urban Shangshan Buffet Restaurant,34.771054,113.727309,,restaurant
Zui Baxian Grilled Fish (Qianxi Plaza Branch),34.770902,113.727580,,restaurant
Erguang Restaurant,34.757454,113.691651,,restaurant
Henan Provincial Academy of Traditional Chinese Medicine Affiliated Hospital Restaurant,34.755083,113.685722,,restaurant
Henan University Affiliated Zhengzhou First People's Hospital · Nutrition Restaurant,34.750370,113.685219,,restaurant
Zhen Yuchuan Banquet Center,34.747760,113.691761,,restaurant
Old Wu Meow Cafe · Cat-themed Restaurant (New World Department Store Branch),34.752925,113.682675,,restaurant
Zhengzhou Sofitel International Hotel · Dome Western Restaurant,34.761863,113.692708,,restaurant
Hongyuan Restaurant,34.761674,113.693653,,restaurant
Sofitel International Hotel (Yueweixian Chinese Restaurant),34.761932,113.692486,,restaurant
