city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Shanghai,Ji Hotel Shanghai Zhongshan Park Jiangsu Road (Former Jiangsu Road Metro Station),"No. 350, Changning Road, Changning District, Shanghai",31.223936,121.427179,2019,3,386,4.3,Ji Hotel
Shanghai,Hampton by Hilton Shanghai North Bund Siping Road,"No. 870, Siping Road, Hongkou District, Shanghai, China",31.274454,121.501411,2024,3,852,4.9,Hilton
Shanghai,JW Marriott Marquis Hotel Shanghai Lumen,"No. 988, Puming Road",31.216472,121.513642,2019,5,1943,4.7,Marriott
Shanghai,Hilton Shanghai Hongqiao International Airport,"No. 188, Yunsha Road, Changning District, Shanghai",31.195416,121.349255,2024,5,991,4.7,Hilton
Shanghai,Fairfield by Marriott Shanghai Pudong South,"No. 938, Hunan Road, Pudong New Area, Shanghai",31.182867,121.554214,2024,4,496,4.8,
Shanghai,Hilton Shanghai Fengxian,"No. 818, Rongqin Road, Fengxian District, Shanghai",30.896143,121.575567,2020,5,598,4.6,Hilton
Shanghai,Vienna Hotel (5.0 Shanghai Songjiang Film Park),"Building 2, No. 5233, Beisong Highway, Chedun Town, Songjiang District, Shanghai",31.012867,121.302573,2021,3,450,4.9,
Shanghai,Ji Hotel Shanghai Jiading New City Yuanxiang Lake,"No. 88, Taxiu Road",31.350903,121.262203,2016,3,381,4.8,Ji Hotel
Shanghai,Orange Hotel Shanghai Xujiahui Tianlin Road,"No. 1, Tianlin Road",31.171267,121.423392,2024,3,305,4.9,Orange Hotel
Shanghai,Atour Hotel Shanghai Hongqiao National Exhibition Center Beixinjing Metro Station,"No. 173, Tianshan West Road, Changning District, Shanghai",31.216722,121.373111,2018,4,729,4.8,Atour Hotel
Shanghai,Kaiman·Zhige Hotel (Shanghai Wusong International Cruise Terminal),"No. 368, Songbao Road, Baoshan District, Shanghai",31.385830,121.502590,2025,3,419,4.7,
Shanghai,Ji Hotel Shanghai World Expo Sanlin Road,"No. 5139, Yanggao South Road, Pudong New Area, Shanghai",31.148400,121.532000,2019,3,449,4.9,Ji Hotel
Shanghai,Shanghai Disneyland Hotel,"No. 1009, Shendi West Road (located in Disney Resort)",31.135110,121.666316,2016,5,3220,4.8,
Shanghai,Orange Hotel Shanghai Huaihai Middle Road No.10 Mingdi,"Building 7, No. 10, Baoqing Road, Xuhui District, Shanghai",31.210859,121.449795,2020,3,649,4.7,Orange Hotel
Shanghai,Sheraton Grand Shanghai Pudong Hotel & Residences,"No. 38, Pujian Road, near Pudong South Road",31.209306,121.517912,2018,5,840,4.5,
Shanghai,Ji Hotel Shanghai Huinan Gongji Road,"No. 38, Lane 2626, Gongji Road, Huinan Town, Pudong New Area, Shanghai",31.054864,121.772829,2025,3,422,4.9,Ji Hotel
Shanghai,Jinjiang Inn Shanghai International Tourism Resort Xiuyan Road Metro Station,"No. 1160-1, Huanqiao Road, Pudong New Area, Shanghai",31.137103,121.604661,2016,2,142,4.6,Jinjiang Inn
Shanghai,JW Marriott Hotel Shanghai Tomorrow Square,"No. 399, Nanjing West Road, Shanghai",31.230484,121.469865,2017,5,1870,4.7,Marriott
Shanghai,Shanghai Qiuzhu Hotel,"No. 7518, Hunan Highway, Xinchang Town",31.029478,121.654712,2022,5,693,4.7,
Shanghai,Home Inn·Neo - Shanghai Lujiabang Road Metro Station,"No. 265, Dalin Road, Huangpu District, Shanghai",31.212479,121.482974,2019,2,306,4.5,Home Inn
