origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Nanchang,Chongqing,2025-11-12,KHN,Changbei International Airport,KMG,Changshui Airport,2025-11-12 18:45:00,2025-11-12 21:10:00,145,MU6335,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,975,1,255
Nanchang,Chongqing,2025-11-12,KMG,Changshui Airport,CKG,Jiangbei International Airport,2025-11-12 22:20:00,2025-11-12 23:50:00,90,MU5450,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,975,2,255
Nanchang,Chongqing,2025-11-12,KHN,Changbei International Airport,WMT,Zunyi Maotai Airport,2025-11-12 13:00:00,2025-11-12 15:10:00,130,G51550H,China Express Airlines,Economy Class,Sufficient,ERJ190,Medium Aircraft,Embraer,550,1,253
Nanchang,Chongqing,2025-11-12,WMT,Zunyi Maotai Airport,CKG,Jiangbei International Airport,2025-11-12 21:50:00,2025-11-12 22:40:00,50,G51550H,China Express Airlines,Economy Class,Sufficient,CRJ900,Small Aircraft,Bombardier,550,2,253
Nanchang,Chongqing,2025-11-12,KHN,Changbei International Airport,CKG,Jiangbei International Airport,2025-11-12 16:50:00,2025-11-12 19:00:00,130,RY6681,Jiangxi Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,560,1,249
Nanchang,Chongqing,2025-11-12,KHN,Changbei International Airport,CKG,Jiangbei International Airport,2025-11-12 16:50:00,2025-11-12 19:00:00,130,NS5081,Hebei Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,660,1,250
Nanchang,Chongqing,2025-11-12,KHN,Changbei International Airport,CKG,Jiangbei International Airport,2025-11-12 07:25:00,2025-11-12 09:40:00,135,ZH8845,Shenzhen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,430,1,244
Nanchang,Chongqing,2025-11-12,KHN,Changbei International Airport,CKG,Jiangbei International Airport,2025-11-12 21:20:00,2025-11-12 23:10:00,110,3U8182,Sichuan Airlines,Economy Class,Sufficient,319,Medium Aircraft,Airbus,514,1,246
Nanchang,Chongqing,2025-11-12,KHN,Changbei International Airport,CKG,Jiangbei International Airport,2025-11-12 13:15:00,2025-11-12 15:20:00,125,G56151,China Express Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,880,1,251
Nanchang,Chongqing,2025-11-12,KHN,Changbei International Airport,CKG,Jiangbei International Airport,2025-11-12 21:20:00,2025-11-12 23:10:00,110,GJ3156,Loong Air,Economy Class,Sufficient,319,Medium Aircraft,Airbus,550,1,247
Nanchang,Chongqing,2025-11-12,KHN,Changbei International Airport,CKG,Jiangbei International Airport,2025-11-12 13:15:00,2025-11-12 15:20:00,125,CA3373,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,880,1,252
Chongqing,Nanchang,2025-11-14,CKG,Jiangbei International Airport,PEK,Capital International Airport,2025-11-14 15:15:00,2025-11-14 17:45:00,150,CA4143,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,488,1,264
Chongqing,Nanchang,2025-11-14,PEK,Capital International Airport,KHN,Changbei International Airport,2025-11-14 19:30:00,2025-11-14 21:40:00,130,CA1581,Air China,Economy Class,Sufficient,321,Medium Aircraft,Airbus,488,2,264
Chongqing,Nanchang,2025-11-14,CKG,Jiangbei International Airport,KHN,Changbei International Airport,2025-11-14 20:30:00,2025-11-14 22:15:00,105,PN6255,Hainan Airlines | West Air,Economy Class,Sufficient,320,Medium Aircraft,Airbus,430,1,258
Chongqing,Nanchang,2025-11-14,CKG,Jiangbei International Airport,SZX,Bao'an International Airport,2025-11-14 18:15:00,2025-11-14 20:05:00,110,3U5437,Sichuan Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,943,1,267
Chongqing,Nanchang,2025-11-14,SZX,Bao'an International Airport,KHN,Changbei International Airport,2025-11-14 22:00:00,2025-11-14 23:35:00,95,ZH8861,Shenzhen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,943,2,267
Chongqing,Nanchang,2025-11-14,CKG,Jiangbei International Airport,KHN,Changbei International Airport,2025-11-14 14:10:00,2025-11-14 15:50:00,100,MF5445,Xiamen Airlines,Economy Class,Sufficient,319,Medium Aircraft,Airbus,679,1,263
Chongqing,Nanchang,2025-11-14,CKG,Jiangbei International Airport,KHN,Changbei International Airport,2025-11-14 14:10:00,2025-11-14 15:50:00,100,3U8181,Sichuan Airlines,Economy Class,Sufficient,319,Medium Aircraft,Airbus,653,1,262
Chongqing,Nanchang,2025-11-14,CKG,Jiangbei International Airport,PEK,Capital International Airport,2025-11-14 11:30:00,2025-11-14 13:55:00,145,CA4135,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,488,1,265
Chongqing,Nanchang,2025-11-14,PEK,Capital International Airport,KHN,Changbei International Airport,2025-11-14 16:00:00,2025-11-14 18:20:00,140,CA1577,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,488,2,265
Chongqing,Nanchang,2025-11-14,CKG,Jiangbei International Airport,KHN,Changbei International Airport,2025-11-14 10:45:00,2025-11-14 12:20:00,95,TV6446,Tibet Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,617,1,259
Chongqing,Nanchang,2025-11-14,CKG,Jiangbei International Airport,KHN,Changbei International Airport,2025-11-14 10:45:00,2025-11-14 12:20:00,95,SC9156,Shandong Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,624,1,261
Chongqing,Nanchang,2025-11-14,CKG,Jiangbei International Airport,KHN,Changbei International Airport,2025-11-14 10:45:00,2025-11-14 12:20:00,95,KY9126,Kunming Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,617,1,260
