city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Hangzhou,Jianguo Guorui Grand Hotel,"281 Xin'an Road, Xin'anjiang Street",29.473498,119.263331,2016,3,235,4.3,
Hangzhou,Hanting Hotel Hangzhou West Lake Cultural Square Metro Station (Formerly Chaohui No. 1 Branch),"86 Shangtang Road, Gongshu District",30.281245,120.169787,2022,2,215,4.9,Hanting Hotel
Hangzhou,Jinjiang Inn Hangzhou Qingchun Plaza Hotel,"No. 9 Xintang Road, Shangcheng District, Hangzhou, Zhejiang Province",30.255917,120.207823,2023,2,186,4.6,Jinjiang Inn
Hangzhou,Orange Hotel Hangzhou West Railway Station Zhejiang First Hospital,"Building 5, Lierda Technology Park, No. 1326 Wenyi West Road, Yuhang District, Hangzhou",30.276200,119.992000,2018,3,360,4.8,Orange Hotel
Hangzhou,Home Inn NEO - Hangzhou West Lake Lakeside Pedestrian Street Music Fountain Branch,"Wangjiao Building, No. 58 Pinghai Road, Shangcheng District, Hangzhou",30.254412,120.165774,2014,2,158,4.6,Home Inn
Hangzhou,Hangzhou Jingjiang Grand Hotel,"No. 50 Weishen Road, Jingjiang Street, Xiaoshan District",30.229744,120.473752,2017,3,135,4.5,
Hangzhou,Jinjiang Inn (Hangzhou West Lake Cultural Square Metro Station Hotel),"China Communications Service Industrial Park, No. 183 Wenhui Road, Gongshu District, Hangzhou, Zhejiang Province",30.281250,120.171934,2025,2,371,4.6,Jinjiang Inn
Hangzhou,Hangzhou Yinlonghui Leisure Theme Hotel,No. 698 Tonghui Middle Road,30.179290,120.285795,2013,3,205,4.6,
Hangzhou,Hilton Garden Inn Hangzhou Qianjiang New Town,"No. 37 Sanxin Road, Shangcheng District, Hangzhou, Zhejiang Province",30.260873,120.219947,2022,5,522,4.6,Hilton
Hangzhou,Hilton Garden Inn Hangzhou Xixi Zijingang,"No. 492 Fengqing Road, Gongshu District, Hangzhou, Zhejiang Province",30.326706,120.098728,2022,5,431,4.9,Hilton
Hangzhou,Dehao Design Hotel (Linping Donghu International Business Center Branch),"Building 1, 4th Floor, No. 1082 Xingguang Street, Donghu Street, Linping District, Hangzhou, Zhejiang Province",30.431516,120.314651,2023,3,166,4.8,
Hangzhou,Hangzhou Homeland Resort Hotel,"No. 455 Tonghui South Road, Xiaoshan District, Hangzhou",30.150623,120.285910,2023,3,229,5.0,
Hangzhou,Orange Hotel Hangzhou Sports and Culture Center Xixi Wetland,"No. 738 Wen'er West Road, Xihu District",30.281383,120.079410,2019,3,305,4.8,Orange Hotel
Hangzhou,Rokushima Japanese Tatami Hotel (Linping New World Branch),"Building 1, Room 109, Hangzhou Daily Jindu Cultural and Creative Building, No. 1 East Section, Ouhuazhou Street, Linping",30.420663,120.307400,2021,3,282,4.5,
Hangzhou,Hangzhou Qianxun Cinema Hotel,"Building 3, Jiangnan Tianjie Commercial Center, Changhe Street, Binjiang District, Hangzhou (Reception Desk on the First Floor)",30.200183,120.202146,2020,3,290,5.0,
Hangzhou,Hanting Hotel Hangzhou Central Wulin Square Metro Station,"No. 522 Zhongshan North Road, Gongshu District, Hangzhou",30.271165,120.166721,2020,2,224,4.9,Hanting Hotel
Hangzhou,Hilton Garden Inn Hangzhou Lunu,"No. 8 Xunli Street, Lunu Town",30.469522,119.769431,2017,5,394,4.5,Hilton
Hangzhou,Home Inn - Hangzhou Sijiqing Garment Market Qingchun East Road Branch,"No. 66-8 Qingchun East Road, Shangcheng District, Hangzhou, Zhejiang (50 meters straight from Exit A2 of Qingling Road Station, Metro Line 2, near Sijiqing Clothing Wholesale Market, Qianjiang New Town, Shao Yifu Hospital, Zhejiang Second Hospital, Zhejiang First Hospital, Red Cross Hospital)",30.258619,120.192780,2013,2,179,4.7,Home Inn
Hangzhou,Hangzhou JW Marriott Hotel,"No. 28 Hushu South Road, Hangzhou",30.274504,120.157166,2010,5,1200,4.5,Marriott
Hangzhou,Home Inn NEO - Hangzhou Wulin Square Chaohui Road Canal Branch,"Building 11, Liushui Dongyuan, Gongshu District, Hangzhou",30.277893,120.184128,2018,2,150,4.2,Home Inn
