city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Beijing,Atour X Hotel Beijing Dacheng Road PLA 301 General Hospital,"Building 1, Courtyard 6, Dacheng Road, Fengtai District, Beijing",39.888685,116.272711,2024,4,491,4.6,Atour Hotel,SPA Service;Gym;TV Casting
Beijing,Beijing Yanqing Marriott Hotel,"Courtyard 92, Xincheng Street, Yanqing District",40.476067,115.983884,2021,5,569,4.6,Marriott,Free Parking;Swimming Pool
Beijing,Ji Hotel Beijing Nanluoguxiang Andingmen Subway Station,"No. 11A, Cheliandian Hutong, Andingmen Inner Street, Dongcheng District, Beijing",39.945500,116.406000,2017,3,615,4.7,Ji Hotel,SPA Service;Gym;Robot Service
Beijing,Atour Hotel Beijing Zhongguancun Yongfeng Base,"Building 29, Courtyard 5, Fengrun Middle Road",40.081823,116.229852,2019,4,557,4.6,Atour Hotel,SPA Service;Free Parking
Beijing,Orange Hotel Beijing South Railway Station,"No. 12, Majiabao Road, Fengtai District, Beijing",39.863783,116.385804,2022,3,560,4.9,Orange Hotel,Robot Service;Washer and Dryer
Beijing,Hilton Garden Inn Beijing Temple of Heaven East Gate Station,"No. 3, Zuoanmen Inner Street, Dongcheng District, Beijing",39.883391,116.433820,2023,5,660,3.9,Hilton,Robot Service;Washer and Dryer
Beijing,Hilton Beijing Daxing,"Building 18, Gaomidian Nanli, Daxing District, Beijing, China",39.768750,116.339146,2020,5,838,4.5,Hilton,SPA Service;Free Parking;Washer and Dryer;TV Casting
Beijing,James Joyce Coffetel (Beijing New China International Exhibition Center Li Auto R&D Headquarters),"Building 95, Courtyard 1, Zhangxizhuang Section, Shunsha Road",40.147076,116.553454,2020,3,212,4.5,,Gym;Free Parking;Robot Service;Washer and Dryer
Beijing,Ji Hotel Beijing Sanlitun Taikoo Li,"Building 1, No. 55, Xingfu Yicun, Chaoyang District, Beijing",39.934400,116.448000,2019,3,558,4.6,Ji Hotel,Gym;Swimming Pool;TV Casting
Beijing,Atour Hotel Beijing Guomao Shuangjing,"No. 5, East Third Ring South Road, Chaoyang District, Beijing, China",39.890911,116.461003,2024,4,570,4.8,Atour Hotel,Gym;Robot Service;TV Casting
Beijing,Beijing Lodogang Marriott Hotel,"No. 29, Nankou Road, Chengnan Subdistrict",40.232499,116.188641,2018,5,833,4.6,Marriott,Gym;Free Parking
Beijing,Club Med Mediterranean Border · Beijing Yanqing Resort,"No. 66, Gulong Road, Zhangshanying Town, Yanqing District, Beijing, China",40.463240,115.820770,2019,5,605,4.5,,SPA Service;Washer and Dryer;TV Casting
Beijing,Orange Hotel Beijing Wangfujing,"No. 57, Dengshikou Street, Dongcheng District, Beijing",39.918800,116.413000,2019,3,611,4.7,Orange Hotel,Free Parking;Robot Service
Beijing,Hampton by Hilton Beijing CBD Guomao Business District,"No. 37, Jianguo Road",39.908560,116.521174,2020,4,715,4.8,Hilton,SPA Service;Robot Service;Swimming Pool;TV Casting
Beijing,Orange Hotel Beijing Shijingshan Bajiao Amusement Park,"Partial floors 3 to 10, Building 3, No. 25, Bajiao East Street, Jindu Building, First Floor",39.920499,116.205539,2024,3,471,4.9,Orange Hotel,Free Parking;Robot Service;Swimming Pool;Washer and Dryer
Beijing,Beijing Dayue Hotel,"No. 131B, Xidan North Street",39.910967,116.373479,2019,5,1137,4.6,,SPA Service;Gym;Free Parking;Robot Service
Beijing,Fairfield by Marriott Beijing Daxing Airport,"Building 3, Courtyard 6, Yuanjing West Second Road, Daxing District, Beijing",39.525579,116.409947,2023,4,490,4.9,,Free Parking;Robot Service;Swimming Pool;TV Casting
Beijing,Beijing Gubei Water Town Grand Hotel,"Gubei Water Town Tourist Resort, Simatai District",40.644311,117.269432,2015,5,927,4.4,,Free Parking;Robot Service;Swimming Pool;TV Casting
Beijing,Beijing Cuihu Garden Hotel,"No. 8, Cuihu Road, Shangzhuang Town",40.112365,116.204964,2024,3,248,4.9,,Robot Service;Swimming Pool;Washer and Dryer
Beijing,Ji Hotel Beijing Tongzhou Songzhuang Anzhen Hospital,"No. 47 East, Xusong Road, Xiaobao Village, Songzhuang Town, Tongzhou District, Beijing",39.946800,116.724000,2023,3,394,4.9,Ji Hotel,Gym;Free Parking;Washer and Dryer;TV Casting
