restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Ninety-Nine Li Tang (Wushang Mall Branch),Nanchang,28.674579,115.906129,93.0,Chinese Restaurant;Cantonese Cuisine,16:30,21:00,August 1st Square,"115.904477,28.673856",28.673856,115.904477,4.6,Online Queue
Tomahawk Steakhouse (Wushang Black Gold Branch),Nanchang,28.675220,115.906042,86.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,August 1st Square,"115.904477,28.673856",28.673856,115.904477,4.6,Outdoor Seating;Private Room
Piaoxiang Hall Old Liquor Culture Restaurant,Nanchang,28.672264,115.906275,91.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,August 1st Square,"115.904477,28.673856",28.673856,115.904477,4.3,Online Queue
Wangpin Steak (Nanchang Wushang MALL Branch),Nanchang,28.675871,115.906115,275.0,Foreign Restaurant;Western Restaurant,17:00,21:00,August 1st Square,"115.904477,28.673856",28.673856,115.904477,4.5,Online Queue
Gan Li Ji Master Li's Hometown Cuisine Restaurant,Nanchang,28.672485,115.907045,68.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,August 1st Square,"115.904477,28.673856",28.673856,115.904477,4.5,Must-Eat Top 10;Birthday Package
Green Tea Restaurant (Nanchang Wushang MALL Branch),Nanchang,28.676333,115.906425,60.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,August 1st Square,"115.904477,28.673856",28.673856,115.904477,4.5,Birthday Package;Online Queue
Shangnan Yu·Creative Cuisine (Bayi Square Branch),Nanchang,28.671330,115.906420,98.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,August 1st Square,"115.904477,28.673856",28.673856,115.904477,4.8,Private Room;Waiting Area
Hongyun Restaurant,Nanchang,28.674872,115.901171,100.0,Chinese Restaurant;Chinese Restaurant,17:00,23:00,August 1st Square,"115.904477,28.673856",28.673856,115.904477,4.5,Must-Eat Top 10;Waiting Area
Yu Ding Xian (Bayi Wanda Plaza Branch),Nanchang,28.676963,115.904122,52.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,August 1st Square,"115.904477,28.673856",28.673856,115.904477,4.2,Birthday Package
Halal Yi Hao Qia Hui Hui Tea Restaurant,Nanchang,28.676483,115.902380,21.0,Fast Food Restaurant;Fast Food Restaurant,11:00,21:00,August 1st Square,"115.904477,28.673856",28.673856,115.904477,4.4,Online Queue
Jinfeng Grand Hotel Chinese Restaurant,Nanchang,28.661546,115.898490,51.0,Chinese Restaurant;Chinese Restaurant|Cafe;Cafe,17:00,20:30,Shengjin Pagoda,"115.899890,28.660962",28.660962,115.899890,4.2,Private Room
Tao Fresh Seafood Restaurant (West Station Road Branch),Nanchang,28.661934,115.897709,84.0,Chinese Restaurant;Seafood Restaurant,16:30,21:30,Shengjin Pagoda,"115.899890,28.660962",28.660962,115.899890,3.9,Must-Eat Top 10;Private Room
