poi_name,latitude,longitude,address,poi_type
Chunxi Road Pedestrian Street,30.654685,104.078817,,attraction
Kuanzhai Alley Scenic Area,30.663869,104.053307,,attraction
Chengdu Wuhou Shrine Museum,30.645000,104.050000,,attraction
Jinli Ancient Street,30.644000,104.052000,,attraction
Dujiangyan Scenic Area,30.999000,103.617000,,attraction
Chengdu Research Base of Giant Panda Breeding,30.732000,104.150000,,attraction
People's Park,30.656990,104.057641,,attraction
Kuixinglou Street,30.668365,104.053864,,attraction
Chengdu Museum,30.657297,104.063749,,attraction
Heming Teahouse,30.656882,104.058603,,attraction
Renzhong Staff Canteen,30.654170,104.078958,,restaurant
Long Chaoshou (Main Branch),30.654531,104.077614,,restaurant
"Hao Ke Lai Steakhouse (Chunxi Road Zhongshan Plaza Restaurant, Chengdu)",30.655078,104.077428,,restaurant
Dushi Family (IFS Branch),30.654388,104.080336,,restaurant
Yongronghui Lobster and Qinglong Buffet (IFS Black Gold Store),30.654601,104.080517,,restaurant
BURANO Western Restaurant (Chongqing Guang Plaza Branch),30.654415,104.077083,,restaurant
Jiaonan Street · Thai Restaurant (Chunxi Road Raffles City Plaza Branch),30.654132,104.077153,,restaurant
Dimdou Dak (Jinyue One IFS International Finance Square Branch),30.654460,104.080868,,restaurant
Kaojiang Spicy Grilled Fish (IFS Branch),30.654508,104.080877,,restaurant
Macau Chan Kwong Kee Roasted Delicacies Restaurant (Qunguang Branch),30.654007,104.076812,,restaurant
Zi Fei (Kuanzhai Alley Scenic Area Branch),30.663924,104.053720,,restaurant
Holiland (1992),30.663163,104.053746,,restaurant
Chengdu Impressions Sichuan Cuisine Restaurant (Narrow Alley Branch),30.663338,104.054079,,restaurant
Xiangji Kitchen 1999 (Kuan Alley Branch),30.663759,104.054408,,restaurant
Tingxiang (Kuanzhai Alley Branch),30.663520,104.054902,,restaurant
Diaoyutai Royal Banquet Chinese Restaurant (Kuanzhai Alley Scenic Area Branch),30.664635,104.051670,,restaurant
Nutrition and Health Restaurant,30.666555,104.052671,,restaurant
Erbao Mansion · Fresh Fish Sichuan Cuisine Restaurant (Kuanzhai Branch),30.667067,104.054643,,restaurant
Chengdu Chike (Kuixinglou Flagship Store),30.667881,104.055095,,restaurant
Wuliguan Hotpot (Kuixinglou Branch),30.667604,104.055896,,restaurant
Tingzhou Mengxiang Chinese Restaurant,30.643241,104.048570,,restaurant
Grandma's Kitchen (Hexi Xiaozhu Store),30.641445,104.050759,,restaurant
Old House Qingzhu Huaxi Folk-Style Restaurant (Wuhou Shrine Branch),30.644238,104.045840,,restaurant
Third Restaurant,30.641334,104.050190,,restaurant
Shambhala Tibetan Banquet (Wuhou Shrine Hengjie Branch),30.641064,104.047460,,restaurant
Huadie Qianxun · Sichuan Banquet (Wuhou Shrine Branch),30.646589,104.055046,,restaurant
Southwest Minzu University Heheyuan Restaurant,30.640353,104.051448,,restaurant
Vegetarian Impression Buffet Restaurant (Shuhan Street Community Branch),30.640688,104.047147,,restaurant
Great Northeast Restaurant (Wuhouci Hengjie Branch),30.640652,104.047151,,restaurant
Jinli Xiang Restaurant Takeaway,30.649528,104.053294,,restaurant
Window View Restaurant (Huijin Apartment Branch),30.641888,104.055322,,restaurant
Armed Police Hospital - Restaurant,30.642444,104.056934,,restaurant
