city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Beijing,Beijing West Guomao Grand Hotel,No. 16 Fengguan Road,39.855607,116.308886,2019,5,778,4.5,
Beijing,Orange Hotel Beijing Tiananmen Dashilan,"No. 11 West Street, Dashilan Subdistrict",39.895744,116.394075,2022,3,836,4.9,Orange Hotel
Beijing,Ji Hotel Beijing Guomao,"No. Jia 12 Xidawang Road, Chaoyang District, Beijing",39.902800,116.473000,2019,3,477,4.6,Ji Hotel
Beijing,Home Inn - Beijing Guang'anmen Inner Metro Station,"No. 4 Guangyi Street, Xicheng District",39.892786,116.357856,2015,2,269,4.4,Home Inn
Beijing,Hualight·Natural Encounter Hotel (Chaoyang Joy City Qingnian Road Metro Station),"Room 106, Ground Floor, Building No. 2, Tian'ewan South Area, Yacheng Sanli, Ganluyuan Middle Street, Chaoyang District, Beijing",39.920372,116.523057,2025,3,408,4.8,
Beijing,Hanting Hotel Beijing Xidan Center,"No. Jia 71 Taipusi Street, Xicheng District, Beijing",39.912500,116.377000,2015,2,582,4.8,Hanting Hotel
Beijing,Xana Hotelle (Beijing South Railway Station Majia Road),"No. 122 Majia Bao Road, Building No. 26, Floor 1, Fengtai District, Beijing",39.847955,116.379932,2020,3,319,4.8,
Beijing,Qiuguo Smart Hotel (Beijing Beiqijia Wendu Water City),"Building No. 8, Unit No. 1, Hongfu Compound No. 10, Beiqijia Town",40.100075,116.366817,2021,3,236,4.6,
Beijing,Hanting Hotel Beijing Chaoyang Railway Station (formerly Chaoyang Park Bridge East),"No. Jia 1 Shifoying East Lane, Chaoyang District, Beijing",39.936047,116.502811,2018,2,261,4.8,Hanting Hotel
Beijing,Jinjiang Inn (Beijing Huilongguan East Street Metro Station),"Floor 1, Zhongshun Building, Southwest Corner of Kexing West Road and Longjin Second Street Intersection, Changping District, Beijing, China",40.086692,116.357209,2024,2,336,4.9,Jinjiang Inn
Beijing,Hanting Hotel Beijing Conference Center Wangjing Laiguangying,No. 18 Laiguangying West Road,40.022800,116.449000,2022,2,273,4.9,Hanting Hotel
Beijing,Atour Hotel Beijing Guomao Shuangjing,"No. 5 East Third Ring South Road, Chaoyang District, Beijing, China",39.890911,116.461003,2024,4,570,4.8,Atour Hotel
Beijing,Ji Hotel Beijing Asian Games Village Bird's Nest,"Floor 4, Kaijilun Building, No. 3 Xiaoying East Road, Chaoyang District, Beijing",39.993900,116.427000,2019,3,214,4.6,Ji Hotel
Beijing,Orange Hotel Beijing Wangfujing,"No. 57 Dengshikou Street, Dongcheng District, Beijing",39.918800,116.413000,2019,3,611,4.7,Orange Hotel
Beijing,Atour Hotel Beijing Chaoyang Wangjing SOHO,"No. 610 Wangjingyuan, Chaoyang District, Beijing",39.989343,116.476707,2019,4,557,4.7,Atour Hotel
Beijing,Jinjiang Inn (Beijing Tiananmen Peace Gate Metro Station),"No. 3 Anpingli, Nanxinhuajie, Xicheng District",39.896361,116.383040,2016,2,368,4.5,Jinjiang Inn
Beijing,Jinjiang Inn Beijing Capital International Airport New China Exhibition Metro Station,"Building No. 14, Compound No. 1, Fuqian Second Street, Tianzhu Town, Shunyi District, Beijing",40.062471,116.587459,2025,2,217,4.8,Jinjiang Inn
Beijing,Ji Hotel Beijing Zhongguancun University of Science and Technology,No. Jia 8 Zhixin East Road,39.992100,116.369000,2019,3,689,4.9,Ji Hotel
Beijing,Hilton Garden Inn Beijing Tiantan East Gate Station,"No. 3 Zuoanmen Inner Street, Dongcheng District, Beijing",39.883391,116.433820,2023,5,660,3.9,Hilton
Beijing,Hilton Beijing Daxing,"Building No. 18, Gaomidian South Compound, Daxing District, Beijing, China",39.768750,116.339146,2020,5,838,4.5,Hilton
