restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Chongqing Restaurant (Jiahua Road Branch),Quanzhou,24.703018,118.452352,100.0,Chinese Restaurant;Chinese Restaurant,09:00,22:00,Anping Bridge,"118.448945,24.707569",24.707569,118.448945,4.0,Waiting Area
Thumbs Up Fast Food Restaurant (Anping Branch),Quanzhou,24.702140,118.451665,24.0,Fast Food Restaurant;Fast Food Restaurant,08:00,21:00,Anping Bridge,"118.448945,24.707569",24.707569,118.448945,4.1,Private Room
Chuan Yu Restaurant,Quanzhou,24.701145,118.451819,100.0,Chinese Restaurant;Chinese Restaurant,10:00,24:00,Anping Bridge,"118.448945,24.707569",24.707569,118.448945,3.7,Birthday Package
Shiweitian Fast Food Restaurant,Quanzhou,24.701463,118.443982,100.0,Food Service Related;Food Service Related,11:00,21:00,Anping Bridge,"118.448945,24.707569",24.707569,118.448945,4.1,Birthday Package
Anping Cha Chaan Teng,Quanzhou,24.705692,118.457473,76.0,Chinese Restaurant;Chinese Restaurant,17:00,21:30,Anping Bridge,"118.448945,24.707569",24.707569,118.448945,4.3,Waiting Area
Shangyiyuan Fast Food Restaurant,Quanzhou,24.706721,118.459936,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Anping Bridge,"118.448945,24.707569",24.707569,118.448945,4.0,Outdoor Seating;Waiting Area
Juxian Fast Food Restaurant (Haibalong Building Branch),Quanzhou,24.697803,118.451460,100.0,Fast Food Restaurant;Fast Food Restaurant,09:00,22:00,Anping Bridge,"118.448945,24.707569",24.707569,118.448945,4.0,Birthday Package
He San Miao Restaurant (Qiaocheng Jinshacheng Renfuyuan Branch),Quanzhou,24.708459,118.461820,100.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Anping Bridge,"118.448945,24.707569",24.707569,118.448945,4.0,Birthday Package;Online Queue
Fourth Hospital Restaurant,Quanzhou,24.702665,118.436896,100.0,Chinese Restaurant;Chinese Restaurant,09:00,21:00,Anping Bridge,"118.448945,24.707569",24.707569,118.448945,4.0,Outdoor Seating;Online Queue
Brothers Restaurant (Jiehong · Feast Branch),Quanzhou,24.707549,118.463624,100.0,Chinese Restaurant;Chinese Restaurant,08:30,22:00,Anping Bridge,"118.448945,24.707569",24.707569,118.448945,3.6,Must-Eat Top 10;Online Queue
