restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Shuiping Restaurant (Zhongshan Third Road),Chongqing,29.554097,106.549359,21.0,Chinese Restaurant;Chinese Restaurant,09:30,01:00,Mountain City Trail · Jianxingpo Grand Stairway,"106.548454,29.551340",29.551340,106.548454,3.9,Must-Eat Top 10;Birthday Package
Affordable Restaurant,Chongqing,29.548230,106.548704,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Mountain City Trail · Jianxingpo Grand Stairway,"106.548454,29.551340",29.551340,106.548454,3.7,Must-Eat Top 10;Waiting Area
Pangwa Restaurant (Xinganxian Building West),Chongqing,29.551449,106.544652,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Mountain City Trail · Jianxingpo Grand Stairway,"106.548454,29.551340",29.551340,106.548454,4.1,Online Queue
Juanjuan Restaurant (Lianglukou Branch),Chongqing,29.551413,106.544232,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Mountain City Trail · Jianxingpo Grand Stairway,"106.548454,29.551340",29.551340,106.548454,4.0,Must-Eat Top 10
Dongyun Restaurant,Chongqing,29.551409,106.544207,100.0,Food Service Related;Food Service Related,11:00,21:00,Mountain City Trail · Jianxingpo Grand Stairway,"106.548454,29.551340",29.551340,106.548454,3.6,Birthday Package
Hongyun Restaurant (Lianglukou Branch),Chongqing,29.551409,106.544207,100.0,Chinese Restaurant;Chinese Restaurant,11:00,20:00,Mountain City Trail · Jianxingpo Grand Stairway,"106.548454,29.551340",29.551340,106.548454,4.2,Must-Eat Top 10;Private Room
Affordable Restaurant (South District Road Branch),Chongqing,29.550969,106.553141,25.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Mountain City Trail · Jianxingpo Grand Stairway,"106.548454,29.551340",29.551340,106.548454,4.4,Outdoor Seating
Joyful Restaurant (Changjiang First Road),Chongqing,29.551440,106.543603,21.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Mountain City Trail · Jianxingpo Grand Stairway,"106.548454,29.551340",29.551340,106.548454,4.0,Must-Eat Top 10
Qianyu Flavors Restaurant,Chongqing,29.551117,106.553796,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Mountain City Trail · Jianxingpo Grand Stairway,"106.548454,29.551340",29.551340,106.548454,3.8,Must-Eat Top 10;Waiting Area
Meihao Lizhi Hotel (Chongqing Yuzhong Branch) · Chinese Restaurant,Chongqing,29.556185,106.550140,48.0,Food Service Related;Food Service Related,11:00,21:00,Mountain City Trail · Jianxingpo Grand Stairway,"106.548454,29.551340",29.551340,106.548454,4.2,Outdoor Seating
