city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Shanghai,Shanghai Century Park,B00154DUI6,"Shanghai's largest natural ecological park, offering pleasant scenery throughout the four seasons, ideal for leisure and relaxation.",Natural Scenery,,31.215725,121.552563,4.8,05:00,22:00,,1.5,3.0,0.0
Shanghai,Super Brand Mall,B00155L44U,"Lujiazui's core commercial complex, integrating shopping, dining, and entertainment, with a panoramic view of the Huangpu River.",City Landmark,,31.236752,121.499170,4.8,10:00,22:00,,1.0,2.5,0.0
Shanghai,St. Ignatius Cathedral of Shanghai (Xujiahui Catholic Diocese),B0H3TUK613,"Shanghai's largest Catholic church, a Gothic architectural masterpiece with stunning nighttime lighting.",Historical and Cultural,,31.191164,121.436099,4.8,09:00,15:30,"周一,周日",0.5,2.0,0.0
Shanghai,Shanghai Natural History Museum,B00156NVZG,"A comprehensive museum themed around natural history, highly interactive and suitable for family education.",Historical and Cultural,,31.229167,121.451944,4.7,09:00,17:00,Monday,2.5,4.0,30.0
Shanghai,BFC Bund Finance Center,B0015746XU,"A modern commercial complex featuring international brands and fine dining, with beautiful night views.",Leisure Experience,,31.226435,121.497809,4.8,10:00,22:00,,1.0,2.5,0.0
Shanghai,Top of Shanghai Observatory,B0FFHLLF0C,"The 118th-floor observation deck of Shanghai Tower, offering a panoramic view of the city along both sides of the Huangpu River.",City Landmark,,31.233487,121.505317,4.6,08:30,22:00,,1.5,3.0,90.0
Shanghai,Pudong Art Museum,B0FFLCKUTU,"A world-class art museum located in a prime riverside location, hosting international top-tier art exhibitions and a model of modern architecture.",Art Exhibition,,31.238115,121.496310,4.8,10:00,21:00,Monday,1.5,3.0,0.0
Shanghai,Liu Haisu Art Museum,B0FFF9ZXZW,"A professional art museum named after Liu Haisu, showcasing and preserving modern Chinese art collections.",Art Exhibition,,31.209504,121.419424,4.7,Open 24 Hours,Open 24 Hours,Monday,1.5,3.0,0.0
Shanghai,West Bund Museum,B0FFJGOAFY,"An international art museum in collaboration with the Centre Pompidou, featuring a rich array of modern art exhibitions.",Art Exhibition,,31.167682,121.463841,4.8,11:00,18:00,Monday,1.5,3.0,100.0
Shanghai,Shanghai Museum (People's Square Branch),B001535BBC,"A museum of ancient Chinese art, housing an extensive collection of bronzeware, ceramics, calligraphy, and paintings.",Historical and Cultural,,31.228234,121.475497,4.6,09:00,17:00,Monday,1.5,3.0,0.0
