city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Changsha,Hunan Museum,B02DB00018,A national first-class museum showcasing artifacts from the Mawangdui Han Tombs and a collection of Hunan's historical and cultural heritage.,Historical and Cultural,,28.211876,112.993499,4.8,09:00,17:00,Monday,2.5,4.0,0.0
Changsha,Yuelu Mountain Scenic Area,B0FFG0BPT6,"A famous mountain in Changsha with profound historical and cultural significance, featuring attractions such as Yuelu Academy.",Historical and Cultural,,28.183606,112.936153,4.7,06:00,22:00,,2.5,4.0,0.0
Changsha,Hunan Martyrs Park,B02DB0TWXG,The largest comprehensive park in Changsha and an important site commemorating revolutionary martyrs.,Historical and Cultural,,28.209521,112.996432,4.9,06:30,22:00,,1.0,2.5,0.0
Changsha,Du Fu Jiang Pavilion,B0FFFYEF1T,"An ancient-style building constructed in honor of Du Fu, offering views of the Xiang River's night scenery.",Historical and Cultural,,28.184442,112.968624,4.7,09:00,22:00,,1.0,2.5,11.0
Changsha,Hunan Province Geological Museum,B02DB0UFEU,A specialized museum displaying Hunan's geological resources and mineral specimens.,Historical and Cultural,,28.207576,112.946176,4.0,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Changsha,Aiwan Pavilion,B02DB06929,One of China's Four Famous Pavilions and the setting for Du Mu's poem 'Stopping by the Maple Woods in the Evening.',Historical and Cultural,,28.183606,112.936153,4.6,06:00,22:00,,0.0,1.5,0.0
Changsha,Former Residence of Jia Yi,B02DB066ED,"The former residence of Jia Yi, a renowned Western Han statesman, a well-preserved ancient scholar's home.",Historical and Cultural,,28.225547,112.977637,4.1,08:30,16:30,Monday,0.5,2.0,0.0
Changsha,Yuelu Academy,B02DB05TQH,"A thousand-year-old academy, one of China's Four Great Academies, and the birthplace of Huxiang culture.",Historical and Cultural,,28.180397,112.940805,4.7,07:50,18:00,,1.0,2.5,40.0
Changsha,Xie Zilong Photography Art Museum,B0FFH6RJ8K,"The largest public photography art gallery in China, regularly hosting photography exhibitions.",Art Exhibition,,28.117792,112.947121,4.6,10:00,18:00,Monday,1.5,3.0,69.0
Changsha,Taiping Old Street,B0FFF2FZC7,A historical and cultural street in Changsha that preserves traditional architectural styles and offers a variety of Changsha's local snacks.,Historical and Cultural,,28.190528,112.973865,4.4,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Changsha,Fire Palace,B02DB02DH4,"A famous time-honored restaurant in Changsha, representing Xiang cuisine and the origin of snacks like stinky tofu.",Leisure Experience,,28.190528,112.973865,4.6,07:00,21:00,,0.5,2.0,38.0
Changsha,Orange Isle Scenic Area,B02DB05Z1Q,"A natural islet in the Xiang River, home to the Youth Mao Zedong Statue and a landmark attraction in Changsha.",Natural Scenery,,28.196505,112.963081,4.9,07:00,22:00,,2.5,4.0,0.0
Changsha,Wenheyou Old Changsha Lobster Restaurant,,A nostalgic-themed internet-famous restaurant known for its old Changsha street-style decor and signature spicy crayfish.,Leisure Experience,,28.190000,112.980000,4.2,11:00,03:00,,1.0,2.5,80.0
Changsha,Hunan University,B02DB065YW,A thousand-year-old academy and a renowned higher education institution in China with a beautiful campus environment.,Historical and Cultural,,28.183606,112.936153,4.7,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Changsha,Meixi Lake City Island,B0FFH2EUIH,"An artificial island in the heart of the lake, a model of modern urban planning, perfect for lakeside strolls with scenic views.",Natural Scenery,,28.181974,112.885848,4.7,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
