origin,destination,distance_meters,duration_minutes,cost
"30.238845,120.145369","30.230934,120.148849",1320,16,0
"30.238845,120.145369","30.308302,120.135337",10900,16,39
"30.238845,120.145369","30.258106,120.151299",3100,5,15
"30.238845,120.145369","30.219662,120.113539",5220,8,21
"30.238845,120.145369","30.202395,120.113350",7120,11,27
"30.238845,120.145369","30.240249,120.169526",3260,5,15
"30.238845,120.145369","30.252038,120.146210",2060,5,12
"30.238845,120.145369","30.251654,120.142481",2030,5,12
"30.238845,120.145369","30.155446,120.076690",15940,24,59
"30.238845,120.145369","30.218446,120.123766",4300,6,19
"30.238845,120.145369","30.224969,120.116079",4490,7,19
"30.238845,120.145369","30.219221,120.116411",4950,7,20
"30.238845,120.145369","30.217913,120.116908",5030,8,21
"30.238845,120.145369","30.226242,120.115439",4480,7,19
"30.238845,120.145369","30.232386,120.149789",1170,14,0
"30.238845,120.145369","30.238732,120.154521",1230,15,0
"30.238845,120.145369","30.236157,120.154292",1270,15,0
"30.238845,120.145369","30.230372,120.148032",1370,16,0
"30.238845,120.145369","30.240324,120.155890",1430,17,0
"30.238845,120.145369","30.230253,120.138864",1600,19,0
"30.238845,120.145369","30.234732,120.156845",1670,20,0
"30.238845,120.145369","30.240410,120.157740",1680,20,0
"30.238845,120.145369","30.230581,120.137300",1680,20,0
"30.238845,120.145369","30.239341,120.157948",1690,20,0
"30.238845,120.145369","30.247279,120.133313",2090,5,12
"30.238845,120.145369","30.250209,120.140723",1880,23,0
"30.238845,120.145369","30.248263,120.131589",2360,5,13
"30.238845,120.145369","30.252574,120.137577",2380,5,13
"30.238845,120.145369","30.251519,120.131988",2670,5,14
"30.238845,120.145369","30.253808,120.133460",2830,5,14
"30.238845,120.145369","30.227600,120.143830",1760,21,0
"30.238845,120.145369","30.225658,120.152509",2270,5,12
"30.238845,120.145369","30.225240,120.143968",2130,5,12
"30.238845,120.145369","30.225213,120.143880",2130,5,12
"30.238845,120.145369","30.257141,120.158020",3320,5,16
"30.238845,120.145369","30.257779,120.157824",3390,5,16
"30.238845,120.145369","30.257475,120.159475",3470,5,16
"30.238845,120.145369","30.256048,120.160868",3390,5,16
"30.238845,120.145369","30.259038,120.159258",3660,5,17
"30.238845,120.145369","30.259017,120.159309",3660,5,17
"30.238845,120.145369","30.260575,120.153651",3560,5,16
"30.238845,120.145369","30.260378,120.157253",3710,6,17
"30.238845,120.145369","30.257225,120.161325",3580,5,16
"30.238845,120.145369","30.214875,120.107925",6270,9,24
"30.238845,120.145369","30.240719,120.169041",3200,5,15
"30.238845,120.145369","30.239312,120.169339",3220,5,15
"30.238845,120.145369","30.239071,120.169689",3270,5,15
"30.238845,120.145369","30.240777,120.170435",3380,5,16
"30.238845,120.145369","30.240648,120.171031",3460,5,16
"30.238845,120.145369","30.239810,120.171980",3580,5,16
"30.238845,120.145369","30.239330,120.171880",3570,5,16
"30.238845,120.145369","30.237432,120.171040",3460,5,16
"30.238845,120.145369","30.237205,120.171034",3460,5,16
"30.238845,120.145369","30.242989,120.165847",2830,5,14
"30.238845,120.145369","30.307864,120.135234",10830,16,39
"30.238845,120.145369","30.307912,120.136153",10820,16,39
"30.238845,120.145369","30.308787,120.134207",10990,16,40
"30.238845,120.145369","30.308955,120.133764",11030,17,40
"30.238845,120.145369","30.308920,120.133695",11020,17,40
"30.238845,120.145369","30.308929,120.133698",11020,17,40
"30.238845,120.145369","30.307053,120.137177",10680,16,38
"30.238845,120.145369","30.306812,120.137098",10640,16,38
"30.238845,120.145369","30.309394,120.133173",11100,17,40
