city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Guangzhou,Guangzhou Marriott Hotel Tianhe,"228 Tianhe Road, Tianhe District, Guangzhou",23.132645,113.326454,2012,5,1551,4.6,Marriott
Guangzhou,Jinjiang Inn (Guangzhou Haizhu Jiangtai Road Metro Station),"245 Jiangyan Road, Haizhu District, Guangzhou, Guangdong Province",23.079970,113.278680,2025,2,226,4.7,Jinjiang Inn
Guangzhou,Sheraton Guangzhou Yuexiu Hotel,"208 Tianhe Road (next to Teemall, Exit D of Tiyu Xilu Metro Station), Tianhe District, Guangzhou",23.132912,113.321810,2022,5,1329,4.8,
Guangzhou,Hanting Hotel Guangzhou Panyu Chimelong Wanbo Center,"3rd floor (partial) and 4th-6th floors, 181 North Panyu Avenue, Guangzhou",23.002712,113.345855,2025,3,357,4.9,Hanting Hotel
Guangzhou,Home Inn - Guangzhou Shangxiajiu Ruyifang Metro Station Branch,"144 Huangsha Avenue, Liwan District, Guangzhou",23.117447,113.231821,2018,2,146,4.5,Home Inn
Guangzhou,Hampton by Hilton Guangzhou Railway Station,"1389 Jiefang North Road, Baiyun District, Guangzhou",23.150488,113.262023,2023,4,656,4.6,Hilton
Guangzhou,Victoria Hotel (Guangzhou High-Speed Railway South Station Branch),"Lobby, 1st Floor, East Tower, Aoyuan Beyond Era Plaza, 283 Hanxi Avenue West, Guangzhou",22.988918,113.277294,2018,3,226,4.6,
Guangzhou,Guangzhou Easton Hotel,"9 and 11 Keyun Middle Road, Guangzhou",23.115536,113.374158,2019,5,717,4.7,
Guangzhou,Guangzhou Xiangxue International Hotel Apartment (Baoneng Performing Arts Center Branch),"98 Xiangxue 8th Road, Science City, Development Zone, Guangzhou (near Luogang New Administrative Center, Luogang and Huangpu Districts)",23.178158,113.496800,2017,5,307,4.5,
Guangzhou,Vienna International Hotel (Guangzhou Baiyun International Conference Center Branch),"1618-2 Airport Road, Baiyun District, Guangzhou (near Baiyun International Conference Center, Baiyun Cultural Square Station)",23.198966,113.264166,2024,4,326,4.8,
Guangzhou,Guangzhou HNA Westin Hotel,"6 Linhe Middle Road (near CITIC Plaza and Guangzhou East Railway Station), Guangzhou",23.143612,113.325935,2010,5,886,4.7,
Guangzhou,Ji Hotel Guangzhou South Railway Station,"251 Shuangyong Road, Shibi Street, 3rd-21st floors and part of the 1st floor, Guangzhou",22.985240,113.280535,2024,3,459,4.8,Ji Hotel
Guangzhou,Guangzhou Health Ark Knight's Tale Hotel (Dongsha Metro Station Branch),"16 Dongsha Avenue, Liwan District, Guangzhou",23.059384,113.260843,2024,5,408,4.8,
Guangzhou,Yumanju High-Rise City View Service Apartment (Guangzhou Tianhe Sports Center Shipaiqiao Metro Station Branch),"7th Floor, 373 Tianhe Road, Tianhe District, Guangzhou, China",23.133973,113.329790,2024,4,1088,4.9,
Guangzhou,Ji Hotel Guangzhou Ximenkou,"85-100 Zhongshan 7th Road, Liwan District, Guangzhou",23.125200,113.252000,2014,3,518,4.8,Ji Hotel
Guangzhou,Home Inn Selected - Guangzhou Baiyun Mountain Baiyun Avenue North Metro Station Branch,"1392 North Baiyun Avenue, Yongping Street, Baiyun District, Guangzhou, Guangdong Province",23.225614,113.302653,2024,4,410,4.8,Home Inn
Guangzhou,Atour Hotel Guangzhou Panyu Shawan Ancient Town,"Shops 2-6 on the ground floor of B2c, and 10th-16th floors, 1522 West Ring Road, Shawan Street, Panyu District, Guangzhou",22.918743,113.345799,2025,4,367,4.5,Atour Hotel
Guangzhou,Hanting Hotel Guangzhou Panyu Chimelong Zhongcun,"62 Zhongwei Road, Zhongcun Street, Panyu District, Guangzhou",22.975231,113.308357,2025,3,275,5.0,Hanting Hotel
Guangzhou,Home Inn - Guangzhou Shangxiajiu Hualin International Jade Market Branch,"107 Wenchang South Road, Emperor City International Jewelry and Jade Center, Liwan District, Guangzhou",23.116324,113.244424,2019,2,232,4.7,Home Inn
Guangzhou,Ji Hotel Guangzhou Tower,"10 Jinjv Road, Haizhu District, Guangzhou",23.100700,113.313000,2020,3,459,4.7,Ji Hotel
