restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Tomacado Flower Kitchen (in77·Hangzhou Flagship Store),Hangzhou,30.253352,120.162044,178.0,Foreign Restaurant;Western Restaurant,11:00,22:00,Hangzhou Hubin Intime in77 Area A,"120.162484,30.253160",30.253160,120.162484,4.7,Waiting Area;Birthday Package
Manyunli Garden Restaurant (Lakeside Intime in77D Zone Branch),Hangzhou,30.253583,120.163793,121.0,Foreign Restaurant;Western Restaurant,11:00,21:00,Hangzhou Hubin Intime in77 Area A,"120.162484,30.253160",30.253160,120.162484,4.6,Must-Eat Top 10;Online Queue
Xizi Restaurant (Xizi Qingyan),Hangzhou,30.252058,120.163461,97.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Hangzhou Hubin Intime in77 Area A,"120.162484,30.253160",30.253160,120.162484,4.6,Private Room
Birdsong & Fragrance · West Lake · Scenic Restaurant (Renhe Branch),Hangzhou,30.252050,120.163604,500.0,Chinese Restaurant;Chinese Restaurant,16:00,21:00,Hangzhou Hubin Intime in77 Area A,"120.162484,30.253160",30.253160,120.162484,4.6,Must-Eat Top 10
Sisi Pear Brunch & Lounge (Hangzhou Hubin 88 Branch),Hangzhou,30.254685,120.162456,100.0,Food Service Related;Food Service Related,11:00,21:00,Hangzhou Hubin Intime in77 Area A,"120.162484,30.253160",30.253160,120.162484,4.6,Must-Eat Top 10;Private Room
Hangzhou Grand Hyatt Hotel · Lakefront 28 Chinese Restaurant,Hangzhou,30.254843,120.161906,302.0,Chinese Restaurant;Chinese Restaurant,17:30,21:30,Hangzhou Hubin Intime in77 Area A,"120.162484,30.253160",30.253160,120.162484,4.6,Must-Eat Top 10;Outdoor Seating
The 101st Garden Restaurant (Hangzhou Hubin 88 Branch),Hangzhou,30.254945,120.162473,253.0,Foreign Restaurant;Western Restaurant,16:30,21:00,Hangzhou Hubin Intime in77 Area A,"120.162484,30.253160",30.253160,120.162484,4.5,Must-Eat Top 10
1921 Restaurant (West Lake Lakeside View Branch),Hangzhou,30.251796,120.163967,212.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Hangzhou Hubin Intime in77 Area A,"120.162484,30.253160",30.253160,120.162484,4.5,Outdoor Seating;Birthday Package
Pang Ge Lia Crab Pot (Hubin Yintai in77C2 District Store),Hangzhou,30.252520,120.164548,89.0,Chinese Restaurant;Chinese Restaurant,10:30,21:30,Hangzhou Hubin Intime in77 Area A,"120.162484,30.253160",30.253160,120.162484,4.7,Outdoor Seating;Waiting Area
Hangzhou Restaurant (Yan'an Road Branch),Hangzhou,30.251744,120.164014,79.0,Chinese Restaurant;General Restaurant,11:00,20:30,Hangzhou Hubin Intime in77 Area A,"120.162484,30.253160",30.253160,120.162484,4.6,Must-Eat Top 10
