city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Quanzhou,Anping Bridge,B0FFI1NIYG,"The longest ancient beam-style stone bridge in China, renowned as 'No bridge under heaven is as long as this bridge,' an ancient engineering marvel.",Historical and Cultural,,24.707569,118.448945,4.7,09:00,18:00,,1.0,2.5,0
Quanzhou,Tianhou Temple,B02530063E,"An important site for Mazu worship along China's southeastern coast, featuring elegant ancient architecture and bustling incense offerings.",Historical and Cultural,,24.895235,118.588755,4.8,07:00,18:00,,0.3,1.8,4
Quanzhou,Tianhou Temple - Deji Gate Ruins,B025302UXO,"Ruins of ancient city gates from the Song and Yuan dynasties, witnessing the historical development of Quanzhou's ancient city, with high archaeological value.",Historical and Cultural,,24.894531,118.588435,4.6,Open 24 Hours,Open 24 Hours,,0.3,1.3,0
Quanzhou,Deji Gate Ruins,B025302UXO,"Remains of the southern main gate of the ancient city during the Song and Yuan dynasties, reflecting the historical changes of Quanzhou.",Historical and Cultural,,24.894531,118.588435,4.6,Open 24 Hours,Open 24 Hours,,0.0,1.5,0
Quanzhou,Shishi Golden Coast,B0FFFSMZ0T,"Stretching coastal line equipped with seaside boardwalks, a high-quality seaside leisure destination near Quanzhou.",Natural Scenery,,24.673685,118.707192,4.7,Open 24 Hours,Open 24 Hours,,2.0,3.5,0
Quanzhou,West Lake Park,B025302YEH,"The largest comprehensive park in Quanzhou city, featuring picturesque lakes and mountains, ideal for leisurely strolls.",Natural Scenery,,24.929148,118.581605,4.8,06:00,21:00,,1.5,3.0,0
Quanzhou,Cai Family Ancient Residential Complex,B02530S403,"A quintessential example of Minnan red-brick mansion architecture, a masterpiece of overseas Chinese architectural art from the Qing dynasty.",Historical and Cultural,,24.813513,118.413917,4.0,09:00,17:00,,1.5,3.0,8
Quanzhou,China Fujian-Taiwan Kinship Museum,B025302I2Q,"Showcasing the historical and cultural ties between Fujian and Taiwan, offering insights into the development of cross-strait exchanges.",Historical and Cultural,,24.934989,118.589887,4.7,09:00,17:00,Monday,1.0,2.5,0
Quanzhou,Quanzhou Kaiyuan Temple,B0253016EC,"The largest Buddhist temple in Fujian Province, with the famous East and West Twin Pagodas serving as landmarks of Quanzhou's ancient city.",Historical and Cultural,,24.914168,118.585519,4.8,06:30,17:30,,1.0,2.5,2
Quanzhou,Quanzhou West Street,B0FFGTJM32,"The most historically rich ancient street in Quanzhou, preserving well-maintained Minnan architectural styles and offering a variety of local snacks and delicacies.",Historical and Cultural,,24.913284,118.585013,4.5,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
