city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Changsha,Dolanda LAB Hotel (Changsha Financial Center Chazishan Metro Station Branch),"36th Floor, Entrance A, Building 23, Longfor Platinum Island, Chazi Mountain Road, Guanshaling Street, Yuelu District, Changsha, China",28.240424,112.955245,2023,3,243,4.9,
Changsha,Ji Hotel Changsha Yuelu Mountain Orange Isle,"LG Floor and part of the 3rd Floor, Entire Floors 4-8, Building 6, Plot S16, Greenland Hunan Commercial Center, No. 8 Fenglin First Road",28.196640,112.954377,2020,3,369,4.8,Ji Hotel
Changsha,Hanting Hotel Changsha Wuyi Square Furong Middle Road,"No. 187, Section 2, Furong Middle Road",28.183085,112.987491,2022,2,181,4.9,Hanting Hotel
Changsha,Orange Hotel Changsha Yuelu Mountain Orange Isle,"LG Floor and part of the 3rd Floor, Entire Floors 9-12, Building 6, Plot S16, Greenland Hunan Commercial Center, No. 8 Fenglin First Road",28.196640,112.954377,2020,3,440,5.0,Orange Hotel
Changsha,Home Inn · Neo - Changsha Hongxing Dezhixin Branch,"No. 28 Zhongyi First Road, Yuhua District, Changsha",28.122019,113.006637,2018,2,115,4.3,Home Inn
Changsha,Fairfield by Marriott Changsha Yuelu,"No. 36 Jinxing South Road, Yuelu District, Changsha",28.198965,112.920325,2023,4,392,4.8,Marriott
Changsha,Changsha Kerry Junting Hotel,"No. 209 Kaiyuan East Road, Fengdaoling Community, Xingsha Street, Changsha County, China",28.245656,113.135796,2022,5,283,5.0,
Changsha,Changsha Yilou Hotel,"No. 425, Section 3, Wanjiali Middle Road, Yuhua District, Changsha",28.105274,113.040999,2022,5,383,4.8,
Changsha,Changsha Jiaruide Hotel (Wuyi Square IFS International Finance Center Branch),"East Entrance, Hisense Plaza, No. 36, Section 2, Xiangjiang Middle Road, Pozi Street",28.190409,112.970035,2020,4,380,4.6,
Changsha,Orange Hotel Changsha Furong Middle Road Huangxing Square,"No. 388 Furong Middle Road, Dingwang Building, Furong District, Changsha",28.188882,112.986521,2017,3,311,4.9,Orange Hotel
Changsha,Home Inn Selected (Gold Standard) - Changsha Lugu High-tech Industrial Park Leifeng Branch,"No. 275 Zhengxing Road, Leifeng Street, Wangcheng District, Changsha, Hunan Province",28.213247,112.840766,2020,3,215,4.8,Home Inn
Changsha,Hanting Hotel Changsha Guitang Youyou Town,"Building C103, Lianxinyuan, Guitang Road, Jingwanzi Street, Yuhua District, Changsha",28.122832,113.030365,2023,3,284,4.4,Hanting Hotel
Changsha,Home Inn - Changsha Yuelu Mountain Yingwanzhen Metro Station Branch,"No. 60 Yinpen South Road, Yuelu District, Changsha",28.200200,112.956674,2019,2,137,4.7,Home Inn
Changsha,Youdu | Bookroom Hotel (Wuyi Square IFS International Finance Center Branch),"No. 93 Zhongshan Road, Dingwangtai Street, Furong District, Changsha, China",28.198872,112.982194,2021,5,384,4.9,
Changsha,Changsha Modern Huatian Hotel,"Modern Plaza, No. 128, Section 2, Furong South Road, Tianxin District, Changsha",28.095697,112.987568,2023,5,428,4.8,
Changsha,Vienna International Hotel · Changsha Railway Institute Branch,"No. 133 Shaoshan South Road, Xiangcheng Hotel, Yuhua Community Building, opposite Railway Institute",28.142465,112.995892,2018,3,190,4.6,
Changsha,Atour Hotel Changsha Wuyi Square Wanbao Avenue,"1st Floor and Floors 12-20, Xiangze Nanhu Building, No. 138 North Station Road, Xianghu Street",28.203536,113.010377,2019,4,300,4.9,Atour Hotel
Changsha,Jinjiang Inn (Wanjiali International Mall Torch Village Metro Station Branch),"No. 408 Wanbao Avenue, Furong District, Changsha",28.208623,113.028777,2025,2,201,4.3,Jinjiang Inn
Changsha,Country Garden Phoenix Hotel Changsha,"No. 325 Xingsha Avenue, Xingsha Economic and Technological Development Zone, near Jingzhu Expressway Xingsha Exit, close to Hunan TV, Sany Heavy Industry, Shanghai Volkswagen, Lens Technology, Window of the World, and Dazhong Media College",28.265192,113.087677,2018,5,396,4.9,
Changsha,Fairfield by Marriott Changsha Tianxin,"Floors 5-8, Buildings 1 and 5, Bobo Tianxia City, No. 368 Section 1, Furong South Road, Tianxin District",28.135619,112.986248,2023,4,359,4.7,
