city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Xiamen,Longtou Road Snack Street,B0FFHTZM64,"The main commercial street of Gulangyu Island, featuring a variety of Minnan-style snacks and souvenir shops.",Leisure Experience,,24.445423,118.070021,4.8,11:00,20:00,,1.0,2.5,0.0
Xiamen,Shuzhuang Garden,B0250043TN,"A maritime garden blending Chinese and Western styles, home to the Piano Museum with stunning scenery.",Historical and Cultural,,24.439553,118.068954,4.7,08:00,18:00,,1.5,3.0,30.0
Xiamen,Wuyuan Bay Wetland Park,B025004CUF,"The green lung of the city, an ecological park for birdwatching and flower viewing, offering views of the cross-sea bridge.",Natural Scenery,,24.516071,118.178133,4.7,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Xiamen,Zhongshan Road Pedestrian Street,B025003IUP,"The busiest commercial street in Xiamen, known for its arcade-style architecture, a hub for shopping and dining.",City Landmark,,24.453916,118.079484,4.8,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Xiamen,Guanyin Mountain Dream Coast Beach,B0G25LW00P,"A modern seaside resort area with well-equipped beach facilities and expansive, magnificent sea views.",Natural Scenery,,24.490845,118.199438,4.4,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Xiamen,Haoyue Park,B025003B1C,"The site of the Zheng Chenggong Statue, a coastal park with scenic views and a memorial to the national hero.",Historical and Cultural,,24.441099,118.075936,4.8,08:00,17:30,,0.5,2.0,10.0
Xiamen,Xiamen University Siming Campus,B025003X94,"One of the most beautiful university campuses in China, seamlessly combining red-brick Jiageng architecture with modern campus design.",Historical and Cultural,,24.436084,118.101683,4.7,Open 24 Hours,Open 24 Hours,Monday,2.0,3.5,0.0
Xiamen,Huangcuo Beach,B0FFGA8JPX,"A natural beach favored by Xiamen locals, featuring fine sand, clear waters, and a relatively tranquil atmosphere.",Natural Scenery,,24.442614,118.161900,4.8,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Xiamen,Xiamen Garden Expo Park,B0250043S7,"A large park showcasing the essence of domestic and international garden art, with rich wetland ecosystems.",Natural Scenery,,24.582621,118.073072,4.8,07:30,19:00,,1.5,3.0,0.0
Xiamen,Nanputuo Temple,B025003QZU,"A famous ancient Buddhist temple in Minnan, nestled at the foot of Wulao Peak, with a long history and thriving incense offerings.",Historical and Cultural,,24.440987,118.096582,4.9,08:00,18:00,,1.0,2.5,0.0
