city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Chengdu,Ji Hotel Chengdu MixC,"No. 77, Shuangqing Road, Chenghua District, Chengdu (Directly opposite MixC Tower A; near Shuangqiao Road Metro Station and Wannianchang Metro Station)",30.651108,104.115676,2025,3,541,4.9,Ji Hotel,SPA Service;Free Parking
Chengdu,Home Inn - Chengdu Chunxi Taisheng North Road Branch,"No. 9, Da'an Middle Road, Qingyang District, Chengdu, Sichuan Province (Near Wenshu Monastery Business District)",30.672610,104.082869,2018,2,100,4.2,Home Inn,Free Parking;Robot Service
Chengdu,Chengdu Taihe International Hotel (Chunxi Road Taikoo Li Branch),"No. 15, Binjiang Middle Road",30.647345,104.068740,2014,5,356,4.7,,Robot Service;Washer and Dryer;TV Casting
Chengdu,Orange Hotel Chengdu Tianfu Airport,"Building A, No. 7, Wanhui Center, Jiancheng Street, 106",30.350200,104.514000,2023,3,256,4.9,Orange Hotel,Robot Service;Swimming Pool
Chengdu,Hampton by Hilton Chengdu Phoenix Mountain Sports Center,"No. 2289, Section 1, Beixing Avenue, Dafeng Street, Xindu District, Chengdu, Sichuan Province, China, Unit 120",30.747854,104.074264,2024,4,365,4.9,Hilton,Free Parking;Swimming Pool;Washer and Dryer
Chengdu,Atour Hotel Chengdu New Exhibition Zhangjiasi Metro Station,"No. 11, Zhonghe Second Street, High-Tech Zone, Chengdu",30.547299,104.090108,2024,4,376,4.4,Atour Hotel,SPA Service;Free Parking;Robot Service;Swimming Pool
Chengdu,Hengshang Boutique Hotel (Xipu Metro Station Night Market Food Street Branch),"No. 278, Hengshan South Street, Xipu Street, Pidu District, Chengdu",30.754210,103.961986,2024,4,270,4.9,,Gym;Swimming Pool
Chengdu,Hanting Hotel (Chengdu Wenshu Monastery Metro Station Branch),"No. 29, Luoyang Road, Qingyang District, Chengdu",30.673888,104.067744,2024,2,296,4.9,Hanting Hotel,Free Parking;Swimming Pool
Chengdu,Ji Hotel Chengdu Kuanzhai Alley West,"No. 186, Qingjiang East Road, Qingyang District, Chengdu",30.668900,104.031000,2016,3,360,4.9,Ji Hotel,Gym;Robot Service;Swimming Pool;TV Casting
Chengdu,Hanting Hotel Chengdu Longquanyi Dong'an Lake,"No. 12, 1st Floor, Building 11, No. 300, Anyi Street, Dong'an Street, Longquanyi District, Chengdu, Sichuan Province",30.574098,104.246914,2024,3,238,4.8,Hanting Hotel,SPA Service;Free Parking;Washer and Dryer
Chengdu,Yuelanli S Hotel (Chengdu Tianfu Square Branch),"No. 18, Yongling Road, Xian Road Street, Jinniu District, Chengdu",30.674292,104.045712,2024,4,276,4.9,,SPA Service;Gym;Swimming Pool;Washer and Dryer
Chengdu,Hanting Hotel (Chengdu Taikoo Li Chunxi Road Pedestrian Street Branch),"No. 69, Qingnian Road, Jinjiang District, Chengdu",30.657104,104.071766,2025,3,335,4.5,Hanting Hotel,Free Parking;Robot Service;Washer and Dryer
Chengdu,Home Inn·Neo Chengdu Chunxi Road Taikoo Li Shuyuan Street Branch,"No. 75, Shuyuan West Street, Jinjiang District, Chengdu",30.657916,104.085323,2019,2,322,4.8,Home Inn,Gym;Robot Service;Swimming Pool;Washer and Dryer
Chengdu,Jinjiang Inn Chengdu Du Fu Thatched Cottage Hotel,"No. 17, Baihua West Road (Opposite Fanglin Road, Section 1, First Ring Road West)",30.655413,104.038312,2019,2,159,4.2,Jinjiang Inn,SPA Service;Free Parking;Swimming Pool
Chengdu,Hanting Hotel Chengdu High-Tech University of Electronic Science and Technology,"Building 5, No. 89, Hezuo Road, High-Tech West Zone, Chengdu, Longfor Times Paradise Walk",30.753675,103.920794,2025,2,326,4.9,Hanting Hotel,Gym;Swimming Pool;Washer and Dryer;TV Casting
Chengdu,Chengdu Qiyashang International Hotel (Kuanzhai Alley Branch),"No. 18, Jinyu Street, Jinniu District, Chengdu",30.682246,104.040873,2017,5,323,4.8,,SPA Service;Robot Service;Swimming Pool;TV Casting
Chengdu,Vienna International Hotel (5.0 Edition Chengdu Chunxi Road Taikoo Li Branch),"No. 92, Yusha Road, Jinjiang District, Chengdu",30.665621,104.082409,2020,3,334,4.7,,SPA Service;Free Parking;TV Casting
Chengdu,Sheraton Chengdu Hengbang Tianfu Hotel,"No. 560, Huashi Street, Deyuan Road",30.787767,103.857080,2022,5,597,4.9,,SPA Service;Robot Service;Swimming Pool;TV Casting
Chengdu,Chengdu Zen Yard · Jincheng Courtyard,"Building 3, No. 42, Shuxi Road, High-Tech Industrial Park",30.714246,103.991585,2019,5,377,3.9,,SPA Service;Robot Service;Washer and Dryer;TV Casting
Chengdu,Atour Hotel Chengdu Chunxi Road Taisheng South Road Metro Station,"No. 52, Dongyulong Street, Jinjiang District, Chengdu",30.664720,104.080344,2024,4,466,4.3,Atour Hotel,Gym;Swimming Pool;Washer and Dryer
