origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Hangzhou,Nanchang,2025-11-12,HVU,Hangzhou West Station,HOG,Nanchang South Station,2025-11-12 15:15:00,2025-11-12 18:43:00,208,G1499,High-Speed Train,First Class Seat,Sufficient,752,1,407
Hangzhou,Nanchang,2025-11-12,HVU,Hangzhou West Station,NUG,Nanchang East Station,2025-11-12 19:56:00,2025-11-12 22:59:00,183,D2201,Electric Multiple Unit,Second Class Seat,Sufficient,185,1,370
Hangzhou,Nanchang,2025-11-12,HVU,Hangzhou West Station,NUG,Nanchang East Station,2025-11-12 15:15:00,2025-11-12 18:28:00,193,G1499,High-Speed Train,First Class Seat,Sufficient,752,1,391
Hangzhou,Nanchang,2025-11-12,XHH,Hangzhou South Station,JBH,Jinhua Station,2025-11-12 13:32:00,2025-11-12 14:59:00,87,D197,Electric Multiple Unit,Second Class Seat,Sufficient,232,1,418
Hangzhou,Nanchang,2025-11-12,JBH,Jinhua Station,NCG,Nanchang Station,2025-11-12 15:30:00,2025-11-12 17:43:00,133,G1353,High-Speed Train,Second Class Seat,Sufficient,232,2,418
Hangzhou,Nanchang,2025-11-12,HGH,Hangzhou East Station,NUG,Nanchang East Station,2025-11-12 11:53:00,2025-11-12 14:05:00,132,G799,High-Speed Train,Second Class Seat,Sufficient,292,1,388
Hangzhou,Nanchang,2025-11-12,HGH,Hangzhou East Station,NCG,Nanchang Station,2025-11-12 17:28:00,2025-11-12 20:40:00,192,G1583,High-Speed Train,Second Class Seat,Sufficient,288,1,424
Hangzhou,Nanchang,2025-11-12,XHH,Hangzhou South Station,LMH,Longyou Station,2025-11-12 17:56:00,2025-11-12 18:58:00,62,G1433,High-Speed Train,Second Class Seat,Sufficient,234,1,384
Hangzhou,Nanchang,2025-11-12,LMH,Longyou Station,NXG,Nanchang West Station,2025-11-12 19:27:00,2025-11-12 21:17:00,110,G1345,High-Speed Train,Second Class Seat,Sufficient,234,2,384
Hangzhou,Nanchang,2025-11-12,HGH,Hangzhou East Station,JBH,Jinhua Station,2025-11-12 14:33:00,2025-11-12 15:25:00,52,G1353,High-Speed Train,Second Class Seat,Sufficient,268,1,409
Hangzhou,Nanchang,2025-11-12,JBH,Jinhua Station,NXG,Nanchang West Station,2025-11-12 15:53:00,2025-11-12 17:43:00,110,G2037,High-Speed Train,Second Class Seat,Sufficient,268,2,409
Hangzhou,Nanchang,2025-11-12,HVU,Hangzhou West Station,NUG,Nanchang East Station,2025-11-12 19:38:00,2025-11-12 22:44:00,186,G1529,High-Speed Train,Second Class Seat,Sufficient,224,1,379
Hangzhou,Nanchang,2025-11-12,HGH,Hangzhou East Station,NXG,Nanchang West Station,2025-11-12 07:48:00,2025-11-12 09:46:00,118,G353,High-Speed Train,Second Class Seat,Sufficient,316,1,393
Nanchang,Hangzhou,2025-11-14,NXG,Nanchang West Station,JBH,Jinhua Station,2025-11-14 09:25:00,2025-11-14 10:47:00,82,G496,High-Speed Train,Second Class Seat,Sufficient,276,1,448
Nanchang,Hangzhou,2025-11-14,JBH,Jinhua Station,HGH,Hangzhou East Station,2025-11-14 11:08:00,2025-11-14 11:55:00,47,G1652,High-Speed Train,无座,Sufficient,276,2,448
Nanchang,Hangzhou,2025-11-14,NCG,Nanchang Station,SRG,Shangrao Station,2025-11-14 07:32:00,2025-11-14 08:46:00,74,G1382,High-Speed Train,Second Class Seat,Sufficient,272,1,466
Nanchang,Hangzhou,2025-11-14,SRG,Shangrao Station,XHH,Hangzhou South Station,2025-11-14 09:09:00,2025-11-14 10:48:00,99,G1492,High-Speed Train,Second Class Seat,Sufficient,272,2,466
Nanchang,Hangzhou,2025-11-14,NUG,Nanchang East Station,HVU,Hangzhou West Station,2025-11-14 08:34:00,2025-11-14 11:59:00,205,G1500,High-Speed Train,Second Class Seat,Sufficient,227,1,444
Nanchang,Hangzhou,2025-11-14,NXG,Nanchang West Station,JBH,Jinhua Station,2025-11-14 17:50:00,2025-11-14 20:00:00,130,G1302,High-Speed Train,Second Class Seat,Sufficient,265,1,483
Nanchang,Hangzhou,2025-11-14,JBH,Jinhua Station,HZH,Hangzhou Station,2025-11-14 20:21:00,2025-11-14 21:54:00,93,C492,Intercity Train,Second Class Seat,Sufficient,265,2,483
Nanchang,Hangzhou,2025-11-14,NXG,Nanchang West Station,HGH,Hangzhou East Station,2025-11-14 08:45:00,2025-11-14 10:45:00,120,G296,High-Speed Train,Second Class Seat,Sufficient,316,1,455
Nanchang,Hangzhou,2025-11-14,NXG,Nanchang West Station,HGH,Hangzhou East Station,2025-11-14 11:28:00,2025-11-14 13:29:00,121,G226,High-Speed Train,Second Class Seat,Sufficient,316,1,459
Nanchang,Hangzhou,2025-11-14,NUG,Nanchang East Station,HVU,Hangzhou West Station,2025-11-14 13:09:00,2025-11-14 15:58:00,169,G3068,High-Speed Train,First Class Seat,Sufficient,766,1,456
Nanchang,Hangzhou,2025-11-14,NXG,Nanchang West Station,HGH,Hangzhou East Station,2025-11-14 20:30:00,2025-11-14 23:09:00,159,G1404,High-Speed Train,Second Class Seat,Sufficient,237,1,438
Nanchang,Hangzhou,2025-11-14,NUG,Nanchang East Station,HVU,Hangzhou West Station,2025-11-14 08:02:00,2025-11-14 10:47:00,165,G3790,High-Speed Train,Second Class Seat,Sufficient,224,1,435
Nanchang,Hangzhou,2025-11-14,NXG,Nanchang West Station,QEH,Quzhou Station,2025-11-14 17:50:00,2025-11-14 19:29:00,99,G1302,High-Speed Train,Second Class Seat,Sufficient,287,1,475
Nanchang,Hangzhou,2025-11-14,QEH,Quzhou Station,XHH,Hangzhou South Station,2025-11-14 19:54:00,2025-11-14 20:51:00,57,G1656,High-Speed Train,Second Class Seat,Sufficient,287,2,475
