origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Chongqing,Xiamen,2025-11-12,CKG,Jiangbei International Airport,SHA,Hongqiao International Airport,2025-11-12 06:25:00,2025-11-12 08:45:00,140,MU5422,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,400,1,12
Chongqing,Xiamen,2025-11-12,SHA,Hongqiao International Airport,XMN,Gaoqi International Airport,2025-11-12 16:55:00,2025-11-12 19:00:00,125,MU8381,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,400,2,12
Chongqing,Xiamen,2025-11-12,CKG,Jiangbei International Airport,XMN,Gaoqi International Airport,2025-11-12 07:50:00,2025-11-12 10:05:00,135,MF8414,Xiamen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,960,1,2
Chongqing,Xiamen,2025-11-12,CKG,Jiangbei International Airport,XMN,Gaoqi International Airport,2025-11-12 19:55:00,2025-11-12 22:15:00,140,MF8424,Xiamen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,989,1,5
Chongqing,Xiamen,2025-11-12,CKG,Jiangbei International Airport,WUX,Sunan Shuofang International Airport,2025-11-12 10:55:00,2025-11-12 13:10:00,135,MU9766,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,549,1,13
Chongqing,Xiamen,2025-11-12,WUX,Sunan Shuofang International Airport,XMN,Gaoqi International Airport,2025-11-12 19:25:00,2025-11-12 21:15:00,110,MU2973,China Eastern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,549,2,13
Chongqing,Xiamen,2025-11-12,CKG,Jiangbei International Airport,XMN,Gaoqi International Airport,2025-11-12 11:00:00,2025-11-12 13:20:00,140,SC2136,Shandong Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1053,1,6
Chongqing,Xiamen,2025-11-12,CKG,Jiangbei International Airport,XMN,Gaoqi International Airport,2025-11-12 11:05:00,2025-11-12 13:15:00,130,MF8404,Xiamen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1357,1,9
Chongqing,Xiamen,2025-11-12,CKG,Jiangbei International Airport,XMN,Gaoqi International Airport,2025-11-12 16:00:00,2025-11-12 18:20:00,140,3U8087,Sichuan Airlines,Economy Class,Sufficient,319,Medium Aircraft,Airbus,1133,1,7
Chongqing,Xiamen,2025-11-12,CKG,Jiangbei International Airport,XMN,Gaoqi International Airport,2025-11-12 20:35:00,2025-11-12 22:50:00,135,SC2142,Shandong Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,994,1,4
Chongqing,Xiamen,2025-11-12,CKG,Jiangbei International Airport,CAN,Baiyun International Airport,2025-11-12 17:15:00,2025-11-12 19:15:00,120,CZ3426,China Southern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,1140,1,14
Chongqing,Xiamen,2025-11-12,CAN,Baiyun International Airport,XMN,Gaoqi International Airport,2025-11-12 20:05:00,2025-11-12 21:30:00,85,CZ3805,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1140,2,14
Chongqing,Xiamen,2025-11-12,CKG,Jiangbei International Airport,XMN,Gaoqi International Airport,2025-11-12 11:05:00,2025-11-12 13:15:00,130,3U2514,Sichuan Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1360,1,10
Xiamen,Chongqing,2025-11-17,XMN,Gaoqi International Airport,CKG,Jiangbei International Airport,2025-11-17 20:25:00,2025-11-17 23:20:00,175,CA4675,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,770,1,17
Xiamen,Chongqing,2025-11-17,XMN,Gaoqi International Airport,CKG,Jiangbei International Airport,2025-11-17 11:25:00,2025-11-17 14:15:00,170,G58068,China Express Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1210,1,22
Xiamen,Chongqing,2025-11-17,XMN,Gaoqi International Airport,HGH,Xiaoshan International Airport,2025-11-17 14:20:00,2025-11-17 15:50:00,90,CA4653,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,620,1,26
Xiamen,Chongqing,2025-11-17,HGH,Xiaoshan International Airport,CKG,Jiangbei International Airport,2025-11-17 20:10:00,2025-11-17 23:05:00,175,CA4578,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,620,2,26
Xiamen,Chongqing,2025-11-17,XMN,Gaoqi International Airport,CKG,Jiangbei International Airport,2025-11-17 06:55:00,2025-11-17 09:50:00,175,SC2135,Shandong Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,962,1,19
Xiamen,Chongqing,2025-11-17,XMN,Gaoqi International Airport,CKG,Jiangbei International Airport,2025-11-17 20:25:00,2025-11-17 23:20:00,175,SC2141,Shandong Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,710,1,15
Xiamen,Chongqing,2025-11-17,XMN,Gaoqi International Airport,CKG,Jiangbei International Airport,2025-11-17 11:25:00,2025-11-17 14:15:00,170,CA4566,Air China,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1180,1,20
Xiamen,Chongqing,2025-11-17,XMN,Gaoqi International Airport,CKG,Jiangbei International Airport,2025-11-17 11:25:00,2025-11-17 14:15:00,170,SC5182,Shandong Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1210,1,21
Xiamen,Chongqing,2025-11-17,XMN,Gaoqi International Airport,CSX,Huanghua Airport,2025-11-17 13:15:00,2025-11-17 14:50:00,95,JD5594,Hainan Airlines | Capital Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,850,1,27
Xiamen,Chongqing,2025-11-17,CSX,Huanghua Airport,CKG,Jiangbei International Airport,2025-11-17 16:25:00,2025-11-17 18:00:00,95,3U8010,Sichuan Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,850,2,27
Xiamen,Chongqing,2025-11-17,XMN,Gaoqi International Airport,CKG,Jiangbei International Airport,2025-11-17 06:50:00,2025-11-17 10:00:00,190,MF8403,Xiamen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,899,1,18
Xiamen,Chongqing,2025-11-17,XMN,Gaoqi International Airport,CKG,Jiangbei International Airport,2025-11-17 15:55:00,2025-11-17 18:50:00,175,MF8423,Xiamen Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1357,1,23
