city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Guilin,Hanting Guilin Municipal Government Hotel,"Building 8, Wuyue Plaza, Xincheng, Lingui District",25.248900,110.165000,2021,2,189,4.9,Hanting Hotel,SPA Service;Free Parking
Guilin,Lavande Hotel · Guilin City Center Square Elephant Trunk Hill Scenic Area Branch,"No. 2, 5th Floor, Unit 1, Zhengyang Road Pedestrian Street",25.272980,110.298082,2019,3,295,4.8,,Gym;Washer and Dryer
Guilin,Guilin Elephant Trunk Hill Sun and Moon Twin Pagodas Atour Hotel,"Grain Trade Building, No. 1, Zhongshan Middle Road, Xiangshan District, Guilin City, Guangxi, China",25.269247,110.287941,2024,4,373,4.9,Atour Hotel,SPA Service;Free Parking;Swimming Pool;TV Casting
Guilin,All Seasons Guilin Two Rivers and Four Lakes Scenic Area Hotel,"No. 71, Zhongshan Middle Road, Diecai District, Guilin City, Guangxi Province",25.284100,110.297000,2020,3,339,4.9,Ji Hotel,SPA Service;Gym;Free Parking;Swimming Pool
Guilin,Vienna Hotel (Guilin Quanzhou High-Speed Railway Bus Station Branch),"Banbian Street, Intersection of Quanda Highway and Guihuang Road",25.940129,111.045379,2018,3,122,4.7,,Gym;Robot Service;Swimming Pool
Guilin,Flower Dream Hotel (Yangshuo Yulong River Jima Wharf Branch),"No. 92, Jima Village, Yangshuo",24.765810,110.455523,2018,5,200,4.9,,Free Parking;Washer and Dryer
Guilin,Guilin Convention and Exhibition International Hotel,"No. 28, Lijiang Road, Qixing District, Guilin City, Guangxi Province (next to Jiatianxia Plaza Convention and Exhibition Center)",25.262087,110.307014,2019,4,456,4.5,,Robot Service;Swimming Pool;Washer and Dryer;TV Casting
Guilin,Guilin Jinshuiwan International Hotel,Lingui District - Jinshui Intersection - near Qintan Intersection.,25.257998,110.222892,2017,4,163,4.8,,SPA Service;Free Parking;Washer and Dryer;TV Casting
Guilin,Guilin Yangshuo West Street Ten-Mile Gallery Atour Hotel,"Building B, No. 6, Kangzhan Road, Yangshuo Town (1st Floor, Unit 1, Floors 4-8)",24.771941,110.496539,2021,4,462,4.8,Atour Hotel,Free Parking;Washer and Dryer
Guilin,Lavande Hotel (Guilin Railway Station Two Rivers and Four Lakes Branch),"No. 64, Shangzhi Lane (opposite Guilin Railway Station)",25.261455,110.285075,2020,3,184,4.6,,SPA Service;Free Parking;Washer and Dryer;TV Casting
Guilin,Guilin Tianjie International Hotel,"Building 8, No. 41, Canluan Road, Zhangtai Tianjie, near Wanda Plaza.",25.243324,110.321382,2021,4,199,4.5,,SPA Service;Gym;Free Parking;Washer and Dryer
Guilin,Yangshuo Marriott Fairfield Hotel,"No. 2, Qiangguqing Avenue, Yangshuo Town, Yangshuo County, Guilin City, Guangxi Zhuang Autonomous Region",24.778650,110.477260,2024,4,358,4.5,Marriott,SPA Service;Free Parking;Washer and Dryer;TV Casting
Guilin,Yinmo Hotel Guilin Two Rivers and Four Lakes Elephant Trunk Hill Branch,"No. 28, Yiwu Road",25.280435,110.290583,2025,5,181,4.9,,Gym;Swimming Pool;Washer and Dryer;TV Casting
Guilin,Guilin Two Rivers and Four Lakes Elephant Trunk Hill Atour Hotel,"No. 10, Zhengyang Road, Xiufeng District, Guilin City",25.274069,110.297717,2022,4,333,4.7,Atour Hotel,Swimming Pool;Washer and Dryer
Guilin,Hanting Guilin Yangshuo West Street Hotel,"No. 2, Guanlian Road",24.770624,110.497310,2025,3,210,4.5,Hanting Hotel,SPA Service;Gym;Washer and Dryer
Guilin,Earth Village Elegant Li River Hotel (Guilin Two Rivers and Four Lakes Elephant Trunk Hill Branch),"7th Floor, Comprehensive Building, No. 33, Wanshou Lane, Minzhu Road, Xiangshan District, Guilin City",25.267623,110.289603,2022,4,239,4.9,,Gym;Free Parking
Guilin,Hanting Guilin Two Rivers and Four Lakes Zhongshan South Road Branch,"No. 74, Zhongshan South Road, Xiangshan District, Guilin",25.261582,110.284387,2024,3,229,4.7,Hanting Hotel,Gym;Free Parking;Washer and Dryer;TV Casting
Guilin,Guilin Municipal Government Atour Hotel,"Building 1, Olympic Garden Barcelona Apartment, Aoyuan South Road, Lingui District, Guilin City",25.242919,110.188156,2020,4,265,4.9,Atour Hotel,SPA Service;Free Parking
Guilin,Manhattan Hotel (Guilin High-Speed Railway North Station Flagship Branch),"Buildings 1, 2, and 3, Units 1-5, Wanxin Commercial Plaza, No. 72, Beichen Road, Diecai District, Guilin, Guangxi Zhuang Autonomous Region",25.328423,110.307660,2019,4,181,4.7,,SPA Service;Free Parking;Washer and Dryer;TV Casting
Guilin,Home Inn - Guilin Yangshuo West Street Li River Rezen Cloud Hotel,"Building B, No. 36, Shenshan Road, Yangshuo Town",24.782087,110.492654,2021,3,129,4.8,Home Inn,SPA Service;Free Parking;TV Casting
