city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Chongqing,JW Marriott Hotel Chongqing,"235 Minsheng Road, Chongqing",29.556987,106.571017,2014,5,886,4.6,Marriott,Gym;Swimming Pool;Washer and Dryer;TV Casting
Chongqing,Atour Hotel Chongqing Guanyinqiao Beibin Yilu,"290 Yulong Road, Jiangbei District, Chongqing, Hengda Yulong Tianfeng Building 01 (partial 1st floor, 2nd-3rd floors, 46th-49th floors)",29.564069,106.538825,2025,4,651,5.0,Atour Hotel,Washer and Dryer;TV Casting
Chongqing,Jinke Shengjia Hotel (Chaotianmen Huguang Guild Hall),"80 Binjiang Road, Yangtze River",29.559166,106.588133,2023,4,136,4.8,,SPA Service;Washer and Dryer
Chongqing,Orange Hotel Chongqing Ranjiaba,"319 Yusong Road, Yubei District, Chongqing",29.587200,106.492000,2017,3,265,4.8,Orange Hotel,SPA Service;Robot Service;Swimming Pool
Chongqing,Ramada Plaza Chongqing Elegance,"1 Yunjin Road, Banan District, Chongqing, near Yudong Xinhua Village",29.373172,106.503096,2013,5,277,4.9,,Gym;Swimming Pool;Washer and Dryer
Chongqing,Hanting Hotel Chongqing Guanyinqiao Pedestrian Street,"11 Jianxin East Road, Guanyinqiao Subdistrict, Jiangbei District, Chongqing",29.574455,106.536902,2018,2,234,4.8,Hanting Hotel,Swimming Pool;Washer and Dryer
Chongqing,Lavande Hotel (Chongqing Fengdu Jiuheng Times Square),"4-1, 28 Longxin Road",29.876584,107.749695,2024,3,252,4.8,,SPA Service;Gym;Robot Service
Chongqing,Howard Johnson Chongqing Yurun Hotel,"439 Xinnan Road, Yubei District, Chongqing, China Huarong Modern Plaza Building 1",29.600323,106.499604,2019,5,418,4.8,,SPA Service;Free Parking;TV Casting
Chongqing,Jinjiang Inn (Chongqing Southwest University Zhuangyuanbei Metro Station),"188 Kangning Road, Unit 45",29.797818,106.402261,2024,2,245,4.8,Jinjiang Inn,Free Parking;Swimming Pool;Washer and Dryer;TV Casting
Chongqing,DoubleTree by Hilton Chongqing Jiafa,36 Nanping West Road,29.528993,106.563021,2016,5,560,4.8,Hilton,Free Parking;Robot Service;Swimming Pool
Chongqing,Home Inn - Chongqing North Railway Station High-Speed Rail Station,"98 Taishan Avenue East Section, Unit 5, Yubei District, Chongqing",29.603985,106.555151,2020,2,136,4.5,Home Inn,SPA Service;Free Parking;Swimming Pool
Chongqing,Vienna Hotel (5.0 Chongqing Sunac Cultural Tourism City),"Building 1, Gate 3, Apartment 14, Xigui Road, Shapingba District, Chongqing",29.638230,106.352458,2024,3,251,4.8,,Robot Service;Swimming Pool;TV Casting
Chongqing,Orange Hotel Chongqing Guanyinqiao Pedestrian Street,"19 Jianxin North Road, 2nd Branch Road, Guanyinqiao, Jiangbei District, Chongqing, Feiyang Century",29.574700,106.527000,2019,3,297,4.7,Orange Hotel,Gym;Free Parking;Swimming Pool;TV Casting
Chongqing,Gangsen International Hotel (Chongqing Jiangbei Airport),"655 Konggang Avenue, Yubei District, Chongqing",29.768140,106.650278,2018,5,324,4.9,,Swimming Pool;Washer and Dryer
Chongqing,Hanting Hotel (Chongqing Daping Metro Station),"35 Changjiang Second Road, Yuzhong District, Chongqing",29.541578,106.526666,2025,2,265,4.5,Hanting Hotel,SPA Service;TV Casting
Chongqing,DoubleTree by Hilton Chongqing Jiangbei,"Building B, 68 Yanghe First Road, Xiexin Center",29.578850,106.531393,2011,5,630,4.9,Hilton,SPA Service;Free Parking;Swimming Pool;Washer and Dryer
Chongqing,Chongqing Junhao Grand Hotel,"9 Jinyuan Road, Jiangbei District, Chongqing",29.559299,106.527185,2012,5,5016,4.6,,SPA Service;Free Parking;Swimming Pool
Chongqing,Switing Hotel (Fengdu Ghost City),"4th Floor, 22 Mingshan Avenue, Sanhe Subdistrict",29.870886,107.732456,2025,3,203,5.0,,SPA Service;Free Parking;Robot Service;TV Casting
Chongqing,Kaizhou Jinke Grand Hotel,"Section 1, 2 Kaizhou Avenue East, Zhongyuan Community, Wenfeng Subdistrict, Kaizhou District, Chongqing",31.179498,108.445024,2018,5,190,4.6,,SPA Service;Gym;Swimming Pool;Washer and Dryer
Chongqing,Hanting Hotel Chongqing Guanyinqiao Metro Station,"5 Zhongye Road, Jiangbei District, Chongqing, next to Jiandong Building",29.572449,106.535926,2020,2,285,4.8,Hanting Hotel,Robot Service;Washer and Dryer;TV Casting
