restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Lou Wai Lou (Hangzhou West Lake Scenic Area Branch),Hangzhou,30.250209,120.140723,157.0,Chinese Restaurant;General Restaurant,16:30,20:30,Solitary Hill Park,"120.142481,30.251654",30.251654,120.142481,4.5,Must-Eat Top 10;Birthday Package
Hangzhou Shangri-La Café,Hangzhou,30.252574,120.137577,207.0,Cafe;Cafe,11:00,21:00,Solitary Hill Park,"120.142481,30.251654",30.251654,120.142481,4.1,Must-Eat Top 10;Outdoor Seating
Hangzhou Xinxin Hotel·1913 Restaurant,Hangzhou,30.255994,120.144148,371.0,Food Service Related;Food Service Related,09:30,21:30,Solitary Hill Park,"120.142481,30.251654",30.251654,120.142481,4.3,Private Room;Birthday Package
North China Hotel - Chinese Restaurant,Hangzhou,30.253808,120.133460,112.0,Chinese Restaurant;Chinese Restaurant,17:30,20:30,Solitary Hill Park,"120.142481,30.251654",30.251654,120.142481,4.1,Outdoor Seating;Birthday Package
Twelve Hours Lakeview Restaurant,Hangzhou,30.251519,120.131988,100.0,Food Service Related;Food Service Related,10:30,20:00,Solitary Hill Park,"120.142481,30.251654",30.251654,120.142481,4.0,Birthday Package
Qinglan (Yang Gong Causeway Branch),Hangzhou,30.248263,120.131589,368.0,Food Service Related;Food Service Related,17:30,21:30,Solitary Hill Park,"120.142481,30.251654",30.251654,120.142481,4.4,Waiting Area
Haihui Pavilion New Jiangnan Vegetarian Noodle Restaurant,Hangzhou,30.239004,120.105828,37.0,Food Service Related;Food Service Related,07:00,20:00,Lingyin Temple,"120.101406,30.240826",30.240826,120.101406,4.8,Birthday Package
Amanfayun Western Restaurant,Hangzhou,30.237412,120.097724,100.0,Foreign Restaurant;Western Restaurant,11:00,21:00,Lingyin Temple,"120.101406,30.240826",30.240826,120.101406,4.3,Outdoor Seating;Birthday Package
Dayin Qingxin Vegetarian Buffet Restaurant (Hidden Market Branch),Hangzhou,30.240622,120.106983,30.0,Chinese Restaurant;中式素菜馆,17:00,19:00,Lingyin Temple,"120.101406,30.240826",30.240826,120.101406,4.4,Outdoor Seating;Waiting Area
Ruyi Restaurant,Hangzhou,30.238028,120.106488,105.0,Chinese Restaurant;Chinese Restaurant,10:30,20:30,Lingyin Temple,"120.101406,30.240826",30.240826,120.101406,4.7,Online Queue
Beigao Peak Cableway Restaurant,Hangzhou,30.243268,120.106763,21.0,Chinese Restaurant;Chinese Restaurant,10:00,21:00,Lingyin Temple,"120.101406,30.240826",30.240826,120.101406,4.1,Birthday Package
Luyingji Forest-themed Restaurant (Lingyin Scenic Area Branch),Hangzhou,30.238288,120.106949,100.0,Food Service Related;Food Service Related,11:00,21:00,Lingyin Temple,"120.101406,30.240826",30.240826,120.101406,4.0,Online Queue
Sansheng Cottage · Wild Food Collection (Hangzhou West Lake Lingyin Branch),Hangzhou,30.235894,120.105016,78.0,Chinese Restaurant;Chinese Restaurant,10:30,21:00,Lingyin Temple,"120.101406,30.240826",30.240826,120.101406,4.7,Birthday Package
Qiantang·Courtyard Restaurant (Lingyin Branch),Hangzhou,30.243659,120.107314,106.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Lingyin Temple,"120.101406,30.240826",30.240826,120.101406,4.7,Outdoor Seating;Waiting Area
Manshu·Tianzhu Li Restaurant,Hangzhou,30.235660,120.104613,150.0,Chinese Restaurant;Chinese Restaurant,16:30,20:30,Lingyin Temple,"120.101406,30.240826",30.240826,120.101406,4.4,Private Room;Birthday Package
Qiao's Courtyard Restaurant,Hangzhou,30.235839,120.105186,132.0,Chinese Restaurant;Zhejiang Cuisine,09:00,22:00,Lingyin Temple,"120.101406,30.240826",30.240826,120.101406,4.3,Must-Eat Top 10;Birthday Package
Ten-Year Courtyard Restaurant (Lingyin Branch),Hangzhou,30.238952,120.108082,81.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Yongfu Temple,"120.097524,30.238978",30.238978,120.097524,4.4,Outdoor Seating
Zhiweiguan · Weizhuang (Yang Gongdi Branch),Hangzhou,30.230581,120.137300,141.0,Chinese Restaurant;Chinese Restaurant,16:30,20:00,Yang Gong Causeway,"120.136580,30.232456",30.232456,120.136580,4.3,Waiting Area;Birthday Package
Weilu·West Lake 1138 Cultural Tea Restaurant,Hangzhou,30.230253,120.138864,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Yang Gong Causeway,"120.136580,30.232456",30.232456,120.136580,3.8,Outdoor Seating
Jiexianglou,Hangzhou,30.229459,120.133953,751.0,Chinese Restaurant;Zhejiang Cuisine,17:00,20:30,Yang Gong Causeway,"120.136580,30.232456",30.232456,120.136580,4.5,Outdoor Seating
Ziweiting at Xihu State Guesthouse,Hangzhou,30.234669,120.133019,503.0,Chinese Restaurant;Chinese Restaurant,17:00,22:00,Yang Gong Causeway,"120.136580,30.232456",30.232456,120.136580,4.5,Outdoor Seating;Birthday Package
Zizhu · Shuiyue Xihu · Courtyard Restaurant,Hangzhou,30.230567,120.131086,153.0,Chinese Restaurant;Zhejiang Cuisine,16:00,21:00,Yang Gong Causeway,"120.136580,30.232456",30.232456,120.136580,4.7,Outdoor Seating;Private Room
