poi_name,latitude,longitude,address,poi_type
Dawn at Su Causeway,30.243880,120.137960,,attraction
Leifeng Pagoda Scenic Area,30.230934,120.148849,,attraction
Lingyin Temple,30.240826,120.101406,,attraction
Hangzhou Lakeside Intime in77 Area A,30.253160,120.162484,,attraction
Yang Gong Causeway,30.232456,120.136580,,attraction
Nine Creeks in Misty Forest,30.202395,120.113350,,attraction
Hangzhou Arts and Crafts Museum,30.315645,120.136930,,attraction
Zhejiang Museum of Natural History,30.276814,120.164581,,attraction
Solitary Hill Park,30.251654,120.142481,,attraction
Yongfu Temple,30.238978,120.097524,,attraction
Kouzi International Grand Hotel Restaurant,30.232386,120.149789,,restaurant
Liuying Lakeside,30.238732,120.154521,,restaurant
West Lake Banquet · Lakeview Restaurant,30.236157,120.154292,,restaurant
Ouxiangju Restaurant,30.230372,120.148032,,restaurant
Weilu·West Lake 1138 Cultural Tea Restaurant,30.230253,120.138864,,restaurant
West Lake Impression Restaurant,30.234732,120.156845,,restaurant
Zhiweiguan · Weizhuang (Yang Gongdi Branch),30.230581,120.137300,,restaurant
Zhanbi Pavilion · West Lake Lakeview Restaurant,30.247279,120.133313,,restaurant
Xiaolu Creative Restaurant (Quyuan Branch),30.246209,120.132068,,restaurant
Lotus Encounter Garden Restaurant,30.247373,120.131962,,restaurant
Lou Wai Lou (Hangzhou West Lake Scenic Area Branch),30.250209,120.140723,,restaurant
Qinglan (Yang Gong Causeway Branch),30.248263,120.131589,,restaurant
Hangzhou Shangri-La Café,30.252574,120.137577,,restaurant
Twelve Hours Lakeview Restaurant,30.251519,120.131988,,restaurant
Ziweiting at Xihu State Guesthouse,30.234669,120.133019,,restaurant
North China Hotel - Chinese Restaurant,30.253808,120.133460,,restaurant
Qianyuan · Xingheji (Maojiabu Branch),30.240230,120.126352,,restaurant
Jiexianglou,30.229459,120.133953,,restaurant
Tulip Tea Restaurant (North Gate of Prince Bay Park Welcome Pavilion Branch),30.227600,120.143830,,restaurant
Yunshe Tea Restaurant,30.227673,120.133043,,restaurant
Green Shade Restaurant,30.227666,120.132958,,restaurant
Zizhen Garden Tea Banquet,30.225658,120.152509,,restaurant
Xiaolu Mansion·Republican Private Banquet,30.225240,120.143968,,restaurant
Xiaolu Creative Restaurant (Prince Bay Branch),30.225213,120.143880,,restaurant
Haihui Pavilion New Jiangnan Vegetarian Noodle Restaurant,30.239004,120.105828,,restaurant
Amanfayun Western Restaurant,30.237412,120.097724,,restaurant
Dayin Qingxin Vegetarian Buffet Restaurant (Hidden Market Branch),30.240622,120.106983,,restaurant
Ruyi Restaurant,30.238028,120.106488,,restaurant
