origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Fuzhou,Hangzhou,2025-11-12,FYS,Fuzhou South Station,HGH,Hangzhou East Station,2025-11-12 08:50:00,2025-11-12 12:44:00,234,G1634,High-Speed Train,Second Class Seat,Sufficient,352.0,1,196
Fuzhou,Hangzhou,2025-11-12,FYS,Fuzhou South Station,HGH,Hangzhou East Station,2025-11-12 15:03:00,2025-11-12 20:15:00,312,D3202,Electric Multiple Unit,Second Class Seat,Sufficient,251.0,1,194
Fuzhou,Hangzhou,2025-11-12,FYS,Fuzhou South Station,HGH,Hangzhou East Station,2025-11-12 10:24:00,2025-11-12 15:23:00,299,D3166,Electric Multiple Unit,Second Class Seat,Sufficient,268.0,1,191
Fuzhou,Hangzhou,2025-11-12,FYS,Fuzhou South Station,HVU,Hangzhou West Station,2025-11-12 15:31:00,2025-11-12 20:01:00,270,G3024,High-Speed Train,Second Class Seat,Sufficient,342.5,1,209
Fuzhou,Hangzhou,2025-11-12,FYS,Fuzhou South Station,XHH,Hangzhou South Station,2025-11-12 11:02:00,2025-11-12 16:27:00,325,G1674,High-Speed Train,First Class Seat,Sufficient,791.0,1,210
Fuzhou,Hangzhou,2025-11-12,FYS,Fuzhou South Station,HGH,Hangzhou East Station,2025-11-12 14:42:00,2025-11-12 18:49:00,247,G1662,High-Speed Train,Second Class Seat,Sufficient,353.0,1,207
Fuzhou,Hangzhou,2025-11-12,FYS,Fuzhou South Station,HGH,Hangzhou East Station,2025-11-12 15:10:00,2025-11-12 20:04:00,294,G3060,High-Speed Train,Second Class Seat,Sufficient,289.0,1,203
Fuzhou,Hangzhou,2025-11-12,FZS,Fuzhou Station,HGH,Hangzhou East Station,2025-11-12 13:06:00,2025-11-12 15:55:00,169,G414,High-Speed Train,Second Class Seat,Sufficient,344.0,1,160
Fuzhou,Hangzhou,2025-11-12,FYS,Fuzhou South Station,XHH,Hangzhou South Station,2025-11-12 14:20:00,2025-11-12 19:23:00,303,D2290,Electric Multiple Unit,Second Class Seat,Sufficient,255.0,1,188
Hangzhou,Fuzhou,2025-11-14,XHH,Hangzhou South Station,SRG,Shangrao Station,2025-11-14 14:08:00,2025-11-14 15:28:00,80,G495,High-Speed Train,Second Class Seat,Sufficient,321.0,1,218
Hangzhou,Fuzhou,2025-11-14,SRG,Shangrao Station,FZS,Fuzhou Station,2025-11-14 15:43:00,2025-11-14 17:19:00,96,G3127,High-Speed Train,Second Class Seat,Sufficient,321.0,2,218
Hangzhou,Fuzhou,2025-11-14,HGH,Hangzhou East Station,FZS,Fuzhou Station,2025-11-14 12:48:00,2025-11-14 15:40:00,172,G413,High-Speed Train,Second Class Seat,Sufficient,344.0,1,217
Hangzhou,Fuzhou,2025-11-14,HVU,Hangzhou West Station,FYS,Fuzhou South Station,2025-11-14 14:44:00,2025-11-14 19:10:00,266,G1629,High-Speed Train,Second Class Seat,Sufficient,342.5,1,257
Hangzhou,Fuzhou,2025-11-14,HGH,Hangzhou East Station,RAH,Rui'an Station,2025-11-14 16:50:00,2025-11-14 19:37:00,167,D3235,Electric Multiple Unit,Second Class Seat,Sufficient,223.5,1,236
Hangzhou,Fuzhou,2025-11-14,RAH,Rui'an Station,FZS,Fuzhou Station,2025-11-14 19:56:00,2025-11-14 21:51:00,115,D3101,Electric Multiple Unit,Second Class Seat,Sufficient,223.5,2,236
Hangzhou,Fuzhou,2025-11-14,HGH,Hangzhou East Station,FZS,Fuzhou Station,2025-11-14 08:53:00,2025-11-14 13:35:00,282,G3021,High-Speed Train,无座,Sufficient,268.0,1,242
Hangzhou,Fuzhou,2025-11-14,HVU,Hangzhou West Station,FYS,Fuzhou South Station,2025-11-14 16:27:00,2025-11-14 20:46:00,259,D3103,Electric Multiple Unit,First Class Seat,Sufficient,757.0,1,224
Hangzhou,Fuzhou,2025-11-14,HGH,Hangzhou East Station,FYS,Fuzhou South Station,2025-11-14 07:20:00,2025-11-14 12:21:00,301,D3123,Electric Multiple Unit,Second Class Seat,Sufficient,268.0,1,248
Hangzhou,Fuzhou,2025-11-14,HVU,Hangzhou West Station,FZS,Fuzhou Station,2025-11-14 10:13:00,2025-11-14 14:29:00,256,G3023,High-Speed Train,Second Class Seat,Sufficient,336.5,1,251
Hangzhou,Fuzhou,2025-11-14,HGH,Hangzhou East Station,FYS,Fuzhou South Station,2025-11-14 13:54:00,2025-11-14 18:49:00,295,G197,High-Speed Train,First Class Seat,Sufficient,457.0,1,259
Hangzhou,Fuzhou,2025-11-14,HGH,Hangzhou East Station,FYS,Fuzhou South Station,2025-11-14 16:50:00,2025-11-14 21:56:00,306,D3235,Electric Multiple Unit,Second Class Seat,Sufficient,223.5,1,239
