city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Hangzhou,Solitary Hill Park,B0FFKQNUS4,"The largest island in West Lake, a concentration of historical and cultural attractions, with a serene environment.",Historical and Cultural,,30.251654,120.142481,4.9,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Hangzhou,Lingyin Temple,B023B02842,"A famous ancient Buddhist temple in China, with approximately 1700 years of history, thriving incense offerings, and magnificent architecture.",Historical and Cultural,,30.240826,120.101406,4.9,06:30,18:15,,2.5,4.0,75.0
Hangzhou,Yongfu Temple,B023B1H638,"A Zen-inspired ancient temple hidden among tea plantations and bamboo forests, offering a tranquil and elegant environment suitable for meditation and relaxation.",Historical and Cultural,,30.238978,120.097524,4.8,06:30,18:00,,0.5,2.0,0.0
Hangzhou,Yang Gong Causeway,B0FFJXZGIH,"A scenic avenue on the west side of West Lake, quieter compared to Su Causeway, ideal for leisurely strolls.",Natural Scenery,,30.232456,120.136580,4.9,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Hangzhou,Hangzhou Hubin Intime in77 Area A,B023B08RT2,"A renowned shopping center in Hangzhou, located by West Lake, featuring a wide range of brands and convenient transportation.",Leisure Experience,,30.253160,120.162484,4.8,10:00,22:00,,1.0,2.5,0.0
Hangzhou,Zhejiang Museum of Natural History,B023B15DKJ,"An important natural science museum in East China, showcasing a rich variety of exhibits.",Historical and Cultural,,30.276814,120.164581,4.8,09:00,17:00,Monday,1.5,3.0,0.0
Hangzhou,Nine Creeks and Misty Trees,B0FFHMH4J8,"One of the New Ten Scenes of West Lake, where nine streams converge, particularly enchanting during autumn.",Natural Scenery,,30.202395,120.113350,4.8,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Hangzhou,Leifeng Pagoda Scenic Area,B023B09LKR,"A reconstructed ancient pagoda with a thousand-year history, offering panoramic views of West Lake from the top, closely tied to the legend of 'The Legend of the White Snake.'",Historical and Cultural,,30.230934,120.148849,4.8,08:00,20:00,,0.5,2.0,40.0
Hangzhou,Hangzhou Arts and Crafts Museum,B023B0I02U,"Exhibiting traditional Hangzhou handicrafts and modern arts and crafts, including silk, embroidery, carving, and various other craft categories.",Historical and Cultural,,30.315645,120.136930,4.7,09:00,16:30,Tuesday,1.0,2.5,0.0
Hangzhou,Spring Dawn at Su Causeway,B023B02070,"The foremost of the Ten Scenes of West Lake, a lake causeway built under the supervision of Su Dongpo, most famous for its willow trees in spring.",Historical and Cultural,,30.243880,120.137960,4.8,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Hangzhou,China Academy of Art Xiangshan Campus,B023B1A0E1,"A renowned art academy with unique architectural design, ideal for art enthusiasts to visit.",Art Exhibition,,30.155446,120.076690,3.7,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Hangzhou,Southern Song Imperial Street Zhongshan Road Pedestrian Street,B023B14PP8,"A modern pedestrian street built on the ruins of the Southern Song Dynasty imperial city, blending historical culture with contemporary commerce.",Historical and Cultural,,30.240249,120.169526,4.7,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Hangzhou,West Lake Longjing Shifeng Mountain Tea Roasting Center,B023B18RUY,"A traditional tea plantation and tea-making experience site located in Longjing Village, offering views of tea fields and authentic West Lake Longjing tea tasting.",Leisure Experience,,30.218958,120.105302,4.5,08:00,18:00,,1.5,3.0,0.0
Hangzhou,Broken Bridge and Melting Snow,B023B01EE6,"One of the Ten Scenes of West Lake, the legendary meeting place of Lady White Snake and Xu Xian, marking the starting point of the northern shore of West Lake.",Historical and Cultural,,30.258106,120.151299,4.8,Open 24 Hours,Open 24 Hours,,0.0,1.5,0.0
Hangzhou,Autumn Moon over the Calm Lake Scenic Spot,B023B024F8,"One of the Ten Scenes of West Lake, a serene and picturesque spot for moon viewing and lake scenery.",Natural Scenery,,30.252038,120.146210,4.7,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
