poi_name,latitude,longitude,address,poi_type
Erqi Square,34.751860,113.666451,,attraction
Henan Museum,34.788263,113.672097,,attraction
Zhengzhou Museum New Hall,34.739600,113.546720,,attraction
Qianxi Square (Big Corn Tower),34.769955,113.726322,,attraction
Yellow River Huayuankou Tourist Area,34.903629,113.676636,,attraction
Zhengzhou Museum (Songshan Road Branch),34.723400,113.632600,,attraction
Zijinshan Park,34.761890,113.687708,,attraction
Zhengzhou Shang Dynasty Ruins,34.755497,113.671988,,attraction
Three Emperors' Fortress,34.473496,112.952063,,attraction
Yellow River Scenic Area,34.920000,113.630000,,attraction
Han Feng Yuan Barbecue and Hot Pot Buffet Restaurant (Asia Joy City Branch),34.751785,113.667704,,restaurant
Yuehai Hotel Xuan Palace Western Restaurant (Erqi Square),34.749629,113.667658,,restaurant
Yuehai Hotel - Yuehai Xuan Chinese Restaurant,34.749142,113.667796,,restaurant
Hu Ya Stir-fried Chicken (Henan Zhengzhou Erqi MixC Branch),34.754815,113.662798,,restaurant
Jixu Folk Ballad Barbecue House (Zhengzhou Guangcai Branch),34.755287,113.669676,,restaurant
Green Tea Restaurant (Zhengzhou MixC Store),34.754667,113.662403,,restaurant
Zhengzhou Zhengbai Restaurant (Zhengzhou Department Store Branch),34.756286,113.668080,,restaurant
Datong Hotel Restaurant,34.747498,113.663838,,restaurant
Route 5 Restaurant Stone-Grilled Steak (David City Branch),34.756777,113.666316,,restaurant
Dingyuan Buffet Restaurant,34.786308,113.672932,,restaurant
Xiangshe Tea Restaurant (Century Star Building Store),34.786292,113.671079,,restaurant
Century Star Garden Restaurant,34.786256,113.671176,,restaurant
Gourmet Restaurant (Zhengzhou Times International Plaza Building 70 Branch),34.786608,113.670287,,restaurant
Agricultural University Home Faculty Canteen (No. 52 Wenhua Road Courtyard Store),34.785268,113.668041,,restaurant
Nongda Jiayuan Faculty Restaurant,34.784879,113.666814,,restaurant
Mao Zhangzhang Oil Marinated Skewers (Guomao 360 Branch),34.783597,113.675687,,restaurant
Hongyan RED SALT New-style Indian-Pakistani Restaurant,34.793421,113.677088,,restaurant
Wentong Ice Room (Guomao 360 Branch),34.784943,113.679565,,restaurant
Wanda Vista Hotel Pinzhen Chinese Restaurant,34.792621,113.678848,,restaurant
Manyu (Dennis David City Branch),34.756848,113.666241,,restaurant
Little Taste Restaurant,34.740996,113.539988,,restaurant
Zhengzhou Olympic JianGuo Hotel - Seafood Buffet Restaurant,34.739770,113.537534,,restaurant
