poi_name,latitude,longitude,address,poi_type
Bada Shanren Memorial Hall,28.604789,115.916642,,attraction
Wanshou Palace Historical and Cultural District,28.674121,115.887019,,attraction
Nanchang Star Ferris Wheel,28.655929,115.850254,,attraction
Ganjiang Citizen Park - Qiushui Square,28.683089,115.862117,,attraction
Qingyunpu Taoist Temple,28.604789,115.916642,,attraction
Aixi Lake Forest Wetland Park,28.689605,115.990201,,attraction
Nanchang August 1st Uprising Memorial Hall,28.674670,115.889435,,attraction
Jiangxi Provincial Museum (New Museum),28.705900,115.881823,,attraction
Xiangshan Forest Park,28.951573,115.966089,,attraction
Victory Road Pedestrian Street,28.678755,115.888103,,attraction
Old Taste Restaurant (Zhangjiang Road Branch),28.678848,115.883719,,restaurant
Fangtang Teng Pavilion Restaurant (Dashiyuan Residential Area Zone 4 Branch),28.683394,115.886260,,restaurant
MIYA·Mi Yang Freedom Restaurant,28.678785,115.886451,,restaurant
Oriental Grand Garden Hotel - Yijing Revolving Restaurant,28.678026,115.886839,,restaurant
Reader Restaurant,28.704138,115.880581,,restaurant
Mu Jia Music Restaurant & Bar Phoenix Island Branch (Jianjun Sculpture Square Branch),28.702944,115.882016,,restaurant
Millennium Fortune Tea Restaurant (Phoenix Holiday Plaza Branch),28.709715,115.880360,,restaurant
Mango Joy Restaurant,28.701301,115.879440,,restaurant
Qian Bai Wei · Red Restaurant (Provincial Science and Technology Museum Branch),28.700795,115.878631,,restaurant
Blue Whale Seafood & Jiangxi Cuisine Restaurant,28.700706,115.878777,,restaurant
Nine-Colored Deer Restaurant (Honggutan Branch),28.703468,115.874768,,restaurant
Chef's Art Restaurant (Jiuzong Shanhua Branch),28.698989,115.876357,,restaurant
Mishi Ji · Yunxi Steak Buffet Restaurant (Greenland Bund Office Building Branch),28.716479,115.880720,,restaurant
Fu Ji Roasted Meat Restaurant (Wutongli Store),28.716122,115.877511,,restaurant
Yunlin Mountain & Water Hotel · Meihu Chinese Restaurant,28.607862,115.912846,,restaurant
Mo Xiang Restaurant,28.602499,115.911372,,restaurant
Four Families Restaurant,28.606961,115.928080,,restaurant
Wu Family Restaurant (Hongling Building Store),28.613977,115.907696,,restaurant
Sister Xiong's Restaurant,28.607440,115.930285,,restaurant
Jiaxing Restaurant,28.617213,115.913810,,restaurant
Smile Theme Restaurant (Hengmao Huijing Branch),28.607537,115.932403,,restaurant
Pengcheng Jiuyun Restaurant,28.603836,115.933579,,restaurant
Garden Bistro,28.621357,115.921621,,restaurant
Dongming Seafood Food Stall (Temporarily Closed),28.607937,115.934335,,restaurant
Nanchang Grand Hotel (Wanshou Palace Store),28.673696,115.887108,,restaurant
Bu Er Folk Music Bar & Restaurant (Nanchang Branch),28.674621,115.887100,,restaurant
Dongfa Dao Tea Ice Room (Wanshou Palace Historical and Cultural Street District Branch),28.673802,115.886297,,restaurant
Nanchang Li · Old Street Nanchang Flavor (Wanshou Palace Branch),28.672945,115.886539,,restaurant
Xiao Liu Restaurant,28.673557,115.884538,,restaurant
Yi Pin Jia Hua Buffet Restaurant (Gou Gou Mall Store),28.675246,115.890008,,restaurant
Chen's Handmade Mung Bean Cake (Zhubao Street Branch),28.673066,115.890280,,restaurant
Xing Ji Tea Restaurant (Wanshou Palace Branch),28.673815,115.891090,,restaurant
Jordan Tea Restaurant (Xiangshan South Road Branch),28.675008,115.891432,,restaurant
Jinfeng Grand Hotel Chinese Restaurant,28.661546,115.898490,,restaurant
Tao Fresh Seafood Restaurant (Zhanqian West Road Branch),28.661934,115.897709,,restaurant
Fangfang Restaurant (Qianjin Road Branch),28.656660,115.899740,,restaurant
