city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Chengdu,Jinbin International Hotel,No. 515 Jinzhou Road,30.720419,103.992498,2024,5,409,4.8,,Gym;Free Parking;Washer and Dryer;TV Casting
Chengdu,Chengdu LOUIS Hotel,"No. 57 Jiao Long Avenue, Seaside Plaza, Building 13, 1st Floor",30.605060,103.911039,2019,3,262,4.9,,Gym;Free Parking;Washer and Dryer
Chengdu,Chengdu W Hotel,"No. 300 Jiaozi Avenue, High-Tech Zone",30.583178,104.055009,2020,5,2088,4.5,Marriott,Washer and Dryer;TV Casting
Chengdu,Lavande Hotel (Chengdu Jinsha Site Yipintianxia Metro Station Branch),"No. 289 Shuhan Road, Building 48, 4th and 5th Floors",30.689192,104.020681,2022,3,246,4.7,,SPA Service;Robot Service;Swimming Pool
Chengdu,Ji Hotel Chengdu MixC,"No. 77 Shuangqing Road, Chenghua District, Chengdu (Directly opposite MixC Tower A; near Shuangqiao Road Metro Station and Wannianchang Metro Station)",30.651108,104.115676,2025,3,541,4.9,Ji Hotel,Gym;Robot Service;Swimming Pool;Washer and Dryer
Chengdu,Echarm Hotel (Chengdu Jinniu Wanda North Railway Station Branch),"No. 298, Section 2, Renmin North Road, Jinniu District, Chengdu, Sichuan Province",30.692840,104.073704,2025,4,251,5.0,,SPA Service;Free Parking;Robot Service;Washer and Dryer
Chengdu,Chengdu Hi-Tech Convention and Exhibition Hilton Garden Inn,"No. 4111 Zizhou Avenue, Building 8, Unit 1, Floors 1-26, China (Sichuan) Pilot Free Trade Zone, High-Tech Zone, Chengdu",30.535812,104.084043,2022,5,429,4.9,Hilton,SPA Service;Free Parking
Chengdu,Hanting Hotel Chengdu Qingyang Wanda Plaza,"No. 399 Peihua Road, Building 5, Floors 2-6",30.671525,103.969067,2025,3,234,4.8,Hanting Hotel,Gym;Robot Service;Washer and Dryer;TV Casting
Chengdu,Yuelanli S Hotel (Chengdu Tianfu Square Branch),"No. 18 Yongling Road, Xian Road Subdistrict, Jinniu District, Chengdu",30.674292,104.045712,2024,4,276,4.9,,Free Parking;Swimming Pool;Washer and Dryer
Chengdu,Chengdu Kuanzhai Alley Fuqin Metro Station Light Residence Hotel,"No. 66 Yongling Road, Jinniu District",30.675771,104.042107,2024,4,340,4.7,,Free Parking;Washer and Dryer;TV Casting
Chengdu,Hushan Residence Hotel (Tianfu International Airport Branch),"Group 1, No. 149, Pioneer Community, Shibandeng Subdistrict, Jianyang City, Chengdu, Sichuan Province",30.313922,104.493650,2023,3,186,4.9,,Swimming Pool;TV Casting
Chengdu,Atour Hotel Chengdu Taikoo Li Tianfu Square Metro Station,No. 36 Renmin East Road,30.658737,104.069891,2019,4,497,4.6,Atour Hotel,Robot Service;Washer and Dryer
Chengdu,Ji Hotel Chengdu Panda Base Longtan Temple,Chenghua District,30.703684,104.165253,2024,3,351,4.9,Ji Hotel,SPA Service;Gym;Robot Service;Washer and Dryer
Chengdu,Chengdu Longquanyi Baiyue Hilton Hotel,"No. 118 Jinan Road, Longquanyi District, Chengdu, Sichuan Province, China",30.577312,104.186056,2017,5,540,4.8,Hilton,SPA Service;Gym;Free Parking;TV Casting
Chengdu,Kyriad Hotel Chengdu OCT Happy Valley Metro Station Branch,"No. 16 Xihua Avenue, Jinniu District, Chengdu, Sichuan Province, Overseas Chinese Town Park Plaza",30.719884,104.037093,2021,4,283,4.9,,Free Parking;Robot Service;Swimming Pool;Washer and Dryer
Chengdu,Chengdu The St. Regis Marriott Hotel,"No. 999 Tianfu Avenue, Wuhou District, Chengdu, Sichuan Province",30.586284,104.068870,2016,5,784,4.8,Marriott,SPA Service;Gym;Free Parking
Chengdu,Chengdu Yayue Lantian Hotel (Chengdu East Railway Station),"No. 6 Bailongjiang Road, Chenghua District, Chengdu",30.631383,104.144938,2021,5,398,4.5,,Gym;Washer and Dryer;TV Casting
Chengdu,Ji Hotel Chengdu Kuanzhai Alley,"No. 1 Shangtongren Road, Building 1, Qingyang District, Chengdu, Sichuan Province",30.671197,104.051699,2021,3,324,4.7,Ji Hotel,Robot Service;Washer and Dryer
Chengdu,Chengdu Jiuyanqiao Dongda Road Hampton by Hilton Hotel,"No. 499 Huiquan South Road, Jinjiang District, Chengdu, Sichuan Province",30.636233,104.108650,2025,4,551,4.5,Hilton,Gym;TV Casting
Chengdu,Chengdu Sofis K-hotel (Wenshu Monastery Liangjiaxiang Metro Station Branch),"No. 237 Section 2, Jiefang Road, near Wenshu Monastery, Wanda Plaza, and Chengdu North Railway Station",30.680784,104.082509,2018,4,195,4.8,,SPA Service;Swimming Pool;Washer and Dryer;TV Casting
